Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,36453.199999999946,4818,2423,2395,0.5029057700290577,4818,0,2423,0,0.5029057700290577,0.0,3759.0,49471.0,310977.0,45342.0,55276.0,45248.0,51614.0,222825.0,8121.0,65314.0,407240.0,0.0,159560.0,1241488.0,2313.0,13295.0,5791.0,2012.0,407.0,13240.0,1874.0,16217.0,9934.0,6366.0,370.0,89.0,0.0024414866184587396,0.10311851908748768,1.3571099382221607,8.530856001667905,1.2438414185860245,1.5163552171002843,1.2412627697979894,1.4158976441025775,6.112632087169311,0.22277879582588117,0.12433781425115595,0.07598390976531705,0.2687433041579915,0.040670291686038286,0.2926096181046676,0.35840258132956154,0.9337506331861929,6.286046370600958,4.9245270509193775,0.17948220200275797
Blue,36439.199999999946,4819,2400,2419,0.4980286366466072,0,4819,0,2400,0.0,0.4980286366466072,3748.0,49855.0,310293.0,45727.0,55386.0,44868.0,51346.0,228460.0,8204.0,65284.0,406813.0,0.0,159446.0,1243420.0,2126.0,13362.0,5633.0,1922.0,331.0,13182.0,1925.0,16138.0,9659.0,6478.0,380.0,0.0,0.0,0.10285626468199098,1.368169443895587,8.51536257656591,1.2548848492831914,1.5199565303299765,1.2313113350457767,1.4090869173856746,6.269621726053271,0.22514215460273584,0.12566631946571902,0.07517801624711663,0.2680172500250727,0.03855180022063986,0.29379513238833915,0.35967727556387624,0.9270573791210776,6.223909337077525,5.091824908620843,0.18373518199803768
mex,87.2,12,5,7,0.4166666666666667,8,4,3,2,0.375,0.5,12.0,132.0,680.0,119.0,154.0,151.0,163.0,468.0,22.0,154.0,1082.0,0.0,426.0,2678.0,5.0,43.0,16.0,3.0,4.0,43.0,9.0,60.0,35.0,12.0,1.0,3.0,0.034403669724770644,0.13761467889908258,1.5137614678899083,7.798165137614679,1.3646788990825687,1.7660550458715596,1.7316513761467889,1.8692660550458715,5.36697247706422,0.25229357798165136,0.14285714285714285,0.09090909090909091,0.32575757575757575,0.022727272727272728,0.2847682119205298,0.3973509933774834,1.0584415584415585,5.151515151515151,3.0993377483443707,0.17475728155339806
Witcher,110.3,14,8,6,0.5714285714285714,4,10,3,5,0.75,0.5,11.0,112.0,830.0,101.0,132.0,150.0,164.0,1085.0,28.0,198.0,1070.0,0.0,416.0,3709.0,7.0,29.0,8.0,4.0,1.0,45.0,2.0,57.0,31.0,14.0,0.0,2.0,0.01813236627379873,0.09972801450589303,1.015412511332729,7.524932003626473,0.915684496826836,1.1967361740707163,1.359927470534905,1.486854034451496,9.836808703535812,0.25385312783318226,0.1414141414141414,0.09821428571428571,0.25892857142857145,0.03571428571428571,0.3,0.38,1.2424242424242424,7.410714285714286,7.233333333333333,0.2925316796980318
Phiip,117.69999999999999,16,11,5,0.6875,7,9,4,7,0.5714285714285714,0.7777777777777778,18.0,167.0,904.0,145.0,173.0,112.0,138.0,482.0,35.0,213.0,1381.0,0.0,544.0,3692.0,3.0,41.0,19.0,8.0,5.0,24.0,5.0,33.0,28.0,26.0,4.0,22.0,0.1869158878504673,0.15293118096856417,1.4188615123194563,7.6805437553101115,1.231945624468989,1.469838572642311,0.9515717926932881,1.1724723874256586,4.0951571792693295,0.29736618521665253,0.1643192488262911,0.10778443113772455,0.24550898203592814,0.04790419161676647,0.21428571428571427,0.29464285714285715,0.7976878612716763,5.413173652694611,4.303571428571429,0.1305525460455038
perl,177.8,22,9,13,0.4090909090909091,11,11,4,5,0.36363636363636365,0.45454545454545453,14.0,215.0,1207.0,201.0,250.0,215.0,228.0,1519.0,22.0,317.0,1802.0,0.0,706.0,5865.0,6.0,64.0,31.0,8.0,3.0,64.0,9.0,78.0,49.0,13.0,0.0,-10.0,-0.056242969628796394,0.07874015748031496,1.2092238470191226,6.788526434195725,1.1304836895388075,1.4060742407199098,1.2092238470191226,1.282339707536558,8.543307086614172,0.12373453318335208,0.0694006309148265,0.06511627906976744,0.29767441860465116,0.037209302325581395,0.29767441860465116,0.3627906976744186,0.912,5.613953488372093,7.065116279069767,0.2589940323955669
Ragnar,153.60000000000002,19,10,9,0.5263157894736842,15,4,7,3,0.4666666666666667,0.75,21.0,237.0,1331.0,215.0,262.0,187.0,213.0,475.0,35.0,282.0,1565.0,0.0,614.0,5538.0,6.0,65.0,26.0,9.0,2.0,38.0,11.0,59.0,47.0,26.0,1.0,4.0,0.026041666666666664,0.13671874999999997,1.5429687499999998,8.665364583333332,1.399739583333333,1.7057291666666665,1.2174479166666665,1.3867187499999998,3.092447916666666,0.2278645833333333,0.12411347517730496,0.08860759493670886,0.2742616033755274,0.0379746835443038,0.20320855614973263,0.3155080213903743,0.8129770992366412,5.616033755274262,2.5401069518716577,0.08577103647526182
cantstop,149.2,19,12,7,0.631578947368421,10,9,6,6,0.6,0.6666666666666666,19.0,222.0,1660.0,202.0,222.0,186.0,215.0,861.0,30.0,271.0,1523.0,0.0,600.0,4993.0,15.0,50.0,19.0,7.0,1.0,61.0,8.0,82.0,20.0,29.0,1.0,19.0,0.12734584450402145,0.12734584450402145,1.4879356568364612,11.126005361930297,1.353887399463807,1.4879356568364612,1.2466487935656838,1.4410187667560324,5.770777479892762,0.20107238605898126,0.11070110701107011,0.08558558558558559,0.22522522522522523,0.03153153153153153,0.3279569892473118,0.44086021505376344,0.9684684684684685,7.4774774774774775,4.629032258064516,0.17244141798517926
DT,106.0,13,9,4,0.6923076923076923,5,8,3,6,0.6,0.75,17.0,176.0,1077.0,158.0,184.0,114.0,139.0,559.0,23.0,196.0,1312.0,0.0,516.0,2907.0,7.0,53.0,22.0,3.0,1.0,35.0,4.0,42.0,26.0,25.0,1.0,9.0,0.08490566037735849,0.16037735849056603,1.6603773584905661,10.160377358490566,1.490566037735849,1.7358490566037736,1.0754716981132075,1.3113207547169812,5.273584905660377,0.2169811320754717,0.11734693877551021,0.09659090909090909,0.30113636363636365,0.017045454545454544,0.30701754385964913,0.3684210526315789,0.7554347826086957,6.119318181818182,4.9035087719298245,0.19229446164430686
Guaderno,168.79999999999998,23,12,11,0.5217391304347826,14,9,8,4,0.5714285714285714,0.4444444444444444,10.0,116.0,647.0,106.0,175.0,276.0,296.0,1925.0,35.0,315.0,1509.0,0.0,594.0,5811.0,4.0,37.0,10.0,5.0,0.0,105.0,14.0,135.0,69.0,20.0,0.0,6.0,0.03554502369668247,0.05924170616113745,0.6872037914691944,3.832938388625593,0.627962085308057,1.0367298578199053,1.6350710900473935,1.7535545023696684,11.404028436018958,0.20734597156398107,0.1111111111111111,0.08620689655172414,0.31896551724137934,0.04310344827586207,0.3804347826086957,0.4891304347826087,1.6914285714285715,5.577586206896552,6.97463768115942,0.33126828428841854
