Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,19699.300000000017,2656,1324,1332,0.49849397590361444,2656,0,1324,0,0.49849397590361444,0.0,2134.0,22856.0,158473.0,20544.0,27631.0,19965.0,24092.0,132547.0,4447.0,35344.0,188631.0,17095.0,77074.0,630829.0,1444.0,5765.0,2184.0,800.0,170.0,5613.0,967.0,6937.0,7087.0,4127.0,178.0,140.0,0.007106851512490285,0.10832872234038764,1.1602442726391282,8.044600569563379,1.0428796962328601,1.4026386724401363,1.013487788906204,1.2229876188493995,6.728513195900356,0.22574406197174499,0.12582050701674966,0.09336716835841792,0.2522313615680784,0.03500175008750438,0.28114199849737037,0.347458051590283,0.8719192211646339,6.933540427021351,6.638968194340095,0.21011557807266312
Blue,19710.400000000027,2661,1336,1325,0.5020668921458098,0,2661,0,1336,0.0,0.5020668921458098,2103.0,22812.0,157714.0,20535.0,27840.0,19976.0,23953.0,132077.0,4389.0,35372.0,189819.0,17456.0,77648.0,634503.0,1381.0,5703.0,2096.0,841.0,183.0,5692.0,936.0,7149.0,7305.0,3977.0,174.0,-111.0,-0.0056315447682441675,0.1066949427713287,1.157358551830504,8.001562626836582,1.0418357821251711,1.4124523094406993,1.0134751197337433,1.21524677327705,6.700878723922387,0.22267432421462752,0.12408119416487617,0.09218832193582326,0.25,0.03686656145888129,0.28494193031637965,0.3578794553464157,0.8603807471264368,6.913641942837104,6.611784140969163,0.2081581962575433
knight_,325.09999999999997,43,22,21,0.5116279069767442,18,25,9,13,0.5,0.52,28.0,341.0,2272.0,312.0,449.0,287.0,341.0,1619.0,69.0,585.0,3150.0,293.0,1284.0,10218.0,18.0,68.0,26.0,10.0,4.0,73.0,13.0,84.0,137.0,54.0,1.0,-10.0,-0.030759766225776686,0.08612734543217472,1.048908028298985,6.988618886496464,0.9597047062442327,1.3811135035373732,0.882805290679791,1.048908028298985,4.980006151953246,0.21224238695785913,0.11794871794871795,0.08211143695014662,0.19941348973607037,0.02932551319648094,0.25435540069686413,0.2926829268292683,0.7594654788418709,6.6627565982404695,5.641114982578397,0.1584458798199256
Crippy,193.6,24,10,14,0.4166666666666667,10,14,7,3,0.7,0.21428571428571427,19.0,255.0,1678.0,234.0,284.0,205.0,264.0,1257.0,55.0,347.0,2248.0,180.0,916.0,5521.0,17.0,75.0,28.0,10.0,1.0,54.0,9.0,74.0,50.0,59.0,2.0,-2.0,-0.010330578512396695,0.0981404958677686,1.3171487603305785,8.667355371900827,1.2086776859504134,1.4669421487603307,1.0588842975206612,1.3636363636363638,6.492768595041323,0.2840909090909091,0.1585014409221902,0.07450980392156863,0.29411764705882354,0.0392156862745098,0.2634146341463415,0.36097560975609755,0.9295774647887324,6.580392156862745,6.131707317073171,0.22767614562579244
cannibal,120.7,16,7,9,0.4375,11,5,5,2,0.45454545454545453,0.4,8.0,131.0,703.0,122.0,183.0,146.0,165.0,1074.0,24.0,216.0,1134.0,175.0,479.0,3928.0,3.0,46.0,22.0,10.0,0.0,36.0,2.0,47.0,61.0,19.0,1.0,-7.0,-0.0579950289975145,0.06628003314001657,1.0853355426677713,5.824357912178956,1.0107705053852527,1.516155758077879,1.2096106048053024,1.3670256835128418,8.898094449047225,0.1988400994200497,0.1111111111111111,0.061068702290076333,0.3511450381679389,0.07633587786259542,0.2465753424657534,0.3219178082191781,0.9016393442622951,5.366412213740458,7.3561643835616435,0.27342158859470467
Sugar,163.29999999999998,20,10,10,0.5,11,9,5,5,0.45454545454545453,0.5555555555555556,18.0,177.0,1540.0,159.0,218.0,215.0,267.0,1378.0,60.0,291.0,1379.0,80.0,550.0,4758.0,20.0,41.0,8.0,2.0,1.0,86.0,4.0,98.0,59.0,52.0,0.0,-2.0,-0.012247397428046541,0.11022657685241888,1.083894672382119,9.430496019595838,0.9736680955297,1.334966319657073,1.3165952235150031,1.6350275566442132,8.438456827924067,0.36742192284139624,0.20618556701030927,0.1016949152542373,0.23163841807909605,0.011299435028248588,0.4,0.4558139534883721,1.224770642201835,8.700564971751412,6.409302325581395,0.2896174863387978
Irony,203.5,26,15,11,0.5769230769230769,14,12,7,8,0.5,0.6666666666666666,22.0,232.0,1788.0,209.0,276.0,216.0,248.0,1402.0,59.0,364.0,1957.0,115.0,787.0,6207.0,29.0,55.0,17.0,7.0,2.0,52.0,5.0,59.0,67.0,32.0,1.0,-9.0,-0.044226044226044224,0.10810810810810811,1.1400491400491402,8.786240786240786,1.027027027027027,1.3562653562653562,1.0614250614250613,1.2186732186732188,6.88943488943489,0.28992628992628994,0.1620879120879121,0.09482758620689655,0.23706896551724138,0.03017241379310345,0.24074074074074073,0.27314814814814814,0.8985507246376812,7.706896551724138,6.4907407407407405,0.22587401321089093
McDavid,67.4,9,4,5,0.4444444444444444,6,3,2,2,0.3333333333333333,0.6666666666666666,6.0,61.0,358.0,55.0,84.0,77.0,104.0,451.0,17.0,120.0,584.0,75.0,241.0,2250.0,3.0,21.0,3.0,0.0,0.0,18.0,1.0,19.0,29.0,27.0,0.0,-5.0,-0.07418397626112759,0.08902077151335311,0.9050445103857566,5.311572700296735,0.8160237388724035,1.2462908011869436,1.1424332344213648,1.5430267062314538,6.691394658753708,0.2522255192878338,0.14166666666666666,0.09836065573770492,0.3442622950819672,0.0,0.23376623376623376,0.24675324675324675,1.2380952380952381,5.868852459016393,5.857142857142857,0.20044444444444445
Spheroid.,63.4,8,6,2,0.75,3,5,2,4,0.6666666666666666,0.8,2.0,72.0,582.0,69.0,89.0,55.0,67.0,410.0,17.0,116.0,627.0,40.0,254.0,1989.0,6.0,14.0,4.0,1.0,2.0,22.0,4.0,23.0,20.0,12.0,1.0,6.0,0.09463722397476342,0.031545741324921134,1.135646687697161,9.17981072555205,1.0883280757097793,1.4037854889589905,0.8675078864353313,1.0567823343848581,6.466876971608833,0.26813880126182965,0.14655172413793102,0.027777777777777776,0.19444444444444445,0.013888888888888888,0.4,0.41818181818181815,0.7528089887640449,8.083333333333334,7.454545454545454,0.20613373554550024
rc,237.09999999999997,30,12,18,0.4,16,14,6,6,0.375,0.42857142857142855,16.0,270.0,1534.0,250.0,337.0,229.0,294.0,1436.0,69.0,425.0,2458.0,170.0,996.0,7410.0,12.0,76.0,30.0,12.0,4.0,70.0,12.0,84.0,87.0,65.0,4.0,-13.0,-0.05482918599746943,0.06748207507380853,1.138760016870519,6.469843947701393,1.0544074230282583,1.4213412062420923,0.9658371994938846,1.2399831294812318,6.056516237874315,0.2910164487557993,0.1623529411764706,0.05925925925925926,0.2814814814814815,0.044444444444444446,0.3056768558951965,0.36681222707423583,0.8724035608308606,5.681481481481481,6.270742358078603,0.19379217273954116
Feels Like,16.0,2,2,0,1.0,0,2,0,2,0.0,1.0,1.0,13.0,86.0,12.0,20.0,17.0,20.0,163.0,3.0,28.0,98.0,30.0,44.0,437.0,0.0,4.0,1.0,1.0,0.0,8.0,0.0,9.0,8.0,3.0,0.0,5.0,0.3125,0.0625,0.8125,5.375,0.75,1.25,1.0625,1.25,10.1875,0.1875,0.10714285714285714,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.47058823529411764,0.5294117647058824,1.0,6.615384615384615,9.588235294117647,0.37299771167048057
Helen Keller,347.00000000000006,47,25,22,0.5319148936170213,20,27,8,17,0.4,0.6296296296296297,37.0,326.0,2363.0,288.0,426.0,444.0,537.0,2082.0,79.0,620.0,2844.0,540.0,1206.0,10318.0,21.0,76.0,24.0,8.0,3.0,96.0,28.0,135.0,138.0,93.0,1.0,3.0,0.008645533141210374,0.10662824207492794,0.9394812680115272,6.809798270893371,0.8299711815561959,1.227665706051873,1.2795389048991352,1.547550432276657,5.999999999999999,0.22766570605187317,0.12741935483870967,0.11349693251533742,0.2331288343558282,0.024539877300613498,0.21621621621621623,0.30405405405405406,1.2605633802816902,7.248466257668712,4.6891891891891895,0.20178329133553013
phreak,103.1,13,3,10,0.23076923076923078,6,7,1,2,0.16666666666666666,0.2857142857142857,8.0,60.0,368.0,52.0,84.0,148.0,174.0,1299.0,25.0,187.0,778.0,80.0,316.0,2818.0,4.0,18.0,6.0,1.0,1.0,50.0,6.0,55.0,32.0,26.0,0.0,-15.0,-0.1454898157129001,0.07759456838021339,0.5819592628516004,3.5693501454898158,0.504364694471387,0.8147429679922406,1.4354995150339478,1.6876818622696412,12.599418040737149,0.24248302618816683,0.13368983957219252,0.13333333333333333,0.3,0.016666666666666666,0.33783783783783783,0.3716216216216216,2.0714285714285716,6.133333333333334,8.777027027027026,0.4609652235628105
