Player        Team  Minutes  CD  Captures  Grabs  Hold  Drops  Pops  Returns  Tags  Prevent  Pups  Pups Available  Block  Button  Support  Hold Against  K/D   Pup %  Score %  NDPops  NRTags  KF  Hold/Grab  Prevent/Return  Prevent/Hold Against  Long Holds  Flaccids  Handoffs  Good Handoffs  Captures off Handoffs  Quick Returns  Key Returns  Returns in Base  Flaccid %  Chain %  QR %   RIB %  matchId  mapName           
Mystic        Red       8.1  -1         0      9    80      9    11       15    19       24     2              14     84      15       35           371  1.73  14.29      0.0       2       4   0       8.89             1.6                  0.06           1         1         2              1                      0              4            1                4      11.11     50.0  26.67  26.67  3965346  Milano 2          
Color Blind   Red       8.1  -1         0     11    86     11    19        7     7       14     2              14     95      15       41           371  0.37  14.29      0.0       8       0   0       7.82             2.0                  0.04           1         1         0              0                      0              2            0                4       9.09      0.0  28.57  57.14  3965346  Milano 2          
A Straw Hat   Blue      8.1   1         0      7    49      7    13        9    12       41     2              14     91      35       43           351  0.92  14.29      0.0       6       3   0        7.0            4.56                  0.12           0         1         2              0                      0              0            0                2      14.29      0.0    0.0  22.22  3965346  Milano 2          
metalhead     Blue      8.1   1         1     15    81     13    16        7     9       34     2              14    100      10       42           351  0.56  14.29     6.67       3       2   1        5.4            4.86                   0.1           0         5         2              1                      0              1            0                1      33.33     50.0  14.29  14.29  3965346  Milano 2          
TERROR NUGS   Red       8.1  -1         1     12    90     11    12       11    11       14     0              14     89       5       35           371  0.92    0.0     8.33       1       0   0        7.5            1.27                  0.04           0         2         0              0                      0              0            0                1      16.67      0.0    0.0   9.09  3965346  Milano 2          
solongloser   Blue      8.1   1         2     13   137     11    12        9    10       12     2              14     66       5       27           351  0.83  14.29    15.38       1       1   0      10.54            1.33                  0.03           2         1         1              0                      0              1            0                3       7.69      0.0  11.11  33.33  3965346  Milano 2          
Sussy Blocka  Blue      8.1   1         0      8   104      8    10       14    15       32     4              14    115       0       46           351   1.5  28.57      0.0       2       1   0       13.0            2.29                  0.09           2         0         1              0                      0              3            1                4        0.0      0.0  21.43  28.57  3965346  Milano 2          
knight_       Red       8.0   1         1     12    67     10    12        8     8       35     2              14     91       0       36           250  0.67  14.29     8.33       2       0   1       5.58            4.38                  0.14           0         3         1              0                      0              2            1                1       25.0      0.0   25.0   12.5  3965348  A Flaccid Type Map
T.Bomballdil  Blue      8.0  -1         1      8    38      7    10        8     8      117     1              14     70       0       28           216   0.8   7.14     12.5       3       0   0       4.75           14.62                  0.54           0         2         1              0                      0              6            0                7       25.0      0.0   75.0   87.5  3965348  A Flaccid Type Map
karma         Red       8.0   1         2     18    68     16    18       12    18       25     3              14    119       0       46           250   1.0  21.43    11.11       2       6   0       3.78            2.08                   0.1           0         9         3              0                      1              5            1                7       50.0      0.0  41.67  58.33  3965348  A Flaccid Type Map
Stronk        Red       8.0   1         1     10    44      9    12       13    15      106     2              14     92       0       36           250  1.25  14.29     10.0       3       2   0        4.4            8.15                  0.42           0         4         3              1                      0              6            0                5       40.0    33.33  46.15  38.46  3965348  A Flaccid Type Map
yawn          Blue      8.0  -1         0      4    22      4     9       21    25      109     2              14     75       0       30           216  2.78  14.29      0.0       5       4   0        5.5            5.19                   0.5           0         1         0              0                      0             10            1               10       25.0      0.0  47.62  47.62  3965348  A Flaccid Type Map
bronny james  Red       8.0   1         0     11    37     11    12        6     6       55     1              14    100       0       40           250   0.5   7.14      0.0       1       0   0       3.36            9.17                  0.22           0         5         2              0                      0              2            0                3      45.45      0.0  33.33   50.0  3965348  A Flaccid Type Map
NameLEss      Blue      8.0  -1         2     17   123     15    16        8     8       25     1              14     85       0       34           216   0.5   7.14    11.76       1       0   0       7.24            3.12                  0.12           2         6         2              0                      0              3            0                2      35.29      0.0   37.5   25.0  3965348  A Flaccid Type Map
ez            Blue      8.0  -1         0     13    67     13    15        8     8       34     2              14    140       0       56           216  0.53  14.29      0.0       2       0   0       5.15            4.25                  0.16           1         6         1              0                      0              2            1                1      46.15      0.0   25.0   12.5  3965348  A Flaccid Type Map
tha king      Blue      8.0   1         2      8    73      6     9       11    12       47     5              14     83       5       33           293  1.33  35.71     25.0       3       1   0       9.12            4.27                  0.16           1         1         0              0                      1              4            1                8       12.5      0.0  36.36  72.73  3965350  Combine           
Chritt        Blue      8.0   1         0      8    56      7    12       12    16       25     2              14     60      20       28           293  1.33  14.29      0.0       5       4   1        7.0            2.08                  0.09           0         1         2              2                      0              3            0                3       12.5    100.0   25.0   25.0  3965350  Combine           
PASSTHEFLAG   Red       8.0  -1         0     12   119     12    15        8     9       32     1              14    109      15       45           273   0.6   7.14      0.0       3       1   0       9.92             4.0                  0.12           1         2         0              0                      0              0            0                1      16.67      0.0    0.0   12.5  3965350  Combine           
FragrantFowl  Blue      8.0   1         0     12    85     12    14       10    14       15     0              14     71      25       33           293   1.0    0.0      0.0       2       4   0       7.08             1.5                  0.05           1         5         1              1                      0              1            1                2      41.67    100.0   10.0   20.0  3965350  Combine           
LiddiLidd     Red       8.0  -1         2     13    82     11    13        7    13       62     2              14     71      18       31           273   1.0  14.29    15.38       2       6   0       6.31            8.86                  0.23           1         3         1              0                      0              3            1                3      23.08      0.0  42.86  42.86  3965350  Combine           
Pickle Ball   Red       8.0  -1         1     13    59     12    14        9    12       81     1              14     88      15       37           273  0.86   7.14     7.69       2       3   0       4.54             9.0                   0.3           0         6         0              0                      0              3            0                4      46.15      0.0  33.33  44.44  3965350  Combine           
K O           Red       8.0  -1         0      9    33      9    15        7    10       38     1              14     89      15       37           273  0.67   7.14      0.0       6       3   0       3.67            5.43                  0.14           0         4         3              2                      0              3            0                4      44.44    66.67  42.86  57.14  3965350  Combine           
KALX          Blue      8.0   1         2      8    59      6    14       10    10       36     2              14     77      30       36           293  0.71  14.29     25.0       8       0   0       7.38             3.6                  0.12           1         2         1              0                      0              7            0                6       25.0      0.0   70.0   60.0  3965350  Combine           
TheG          Blue      8.0  -2         1     15   103     13    14        9    10       12     2              14     90       5       37           325  0.71  14.29     6.67       1       1   1       6.87            1.33                  0.04           0         2         0              0                      0              3            1                3      13.33      0.0  33.33  33.33  3965351  Moon Base 2024    
Madoka        Red       8.0   2         1      7    54      6     6       18    24       53     5              14    118      25       51           338   4.0  35.71    14.29       0       6   0       7.71            2.94                  0.16           0         1         0              0                      0              4            0                3      14.29      0.0  22.22  16.67  3965351  Moon Base 2024    
heribo69      Red       8.0   2         0      9    73      9    10        9     9       55     2              14     82       0       32           338   0.9  14.29      0.0       1       0   0       8.11            6.11                  0.16           2         1         2              1                      0              2            0                4      11.11     50.0  22.22  44.44  3965351  Moon Base 2024    
Tumblewood    Blue      8.0  -2         0      8    70      8    10       13    13       34     1              14     97       0       38           325   1.3   7.14      0.0       2       0   0       8.75            2.62                   0.1           1         0         0              0                      0              1            0                2        0.0      0.0   7.69  15.38  3965351  Moon Base 2024    
Sadness       Red       8.0   2         1     13   106     12    13        7     9       11     0              14    133      10       54           338  0.69    0.0     7.69       1       2   0       8.15            1.57                  0.03           1         3         2              0                      0              1            0                1      23.08      0.0  14.29  14.29  3965351  Moon Base 2024    
CRYCHIC       Red       8.0   2         2     13    92     11    12       11    12       13     1              14    108       0       42           338   1.0   7.14    15.38       1       1   0       7.08            1.18                  0.04           0         2         1              0                      0              1            1                1      15.38      0.0   9.09   9.09  3965351  Moon Base 2024    
SoulCake      Blue      8.0  -2         0      9    61      9    14        8     8       63     0              14     71       0       28           325  0.57    0.0      0.0       5       0   0       6.78            7.88                  0.19           1         3         2              1                      0              2            0                5      33.33     50.0   25.0   62.5  3965351  Moon Base 2024    
BallsToYou.   Blue      8.0  -2         1     16   104     15    16        9    10       28     3              14    110       0       44           325  0.62  21.43     6.25       1       1   0        6.5            3.11                  0.09           1         3         3              2                      0              1            0                4      18.75    66.67  11.11  44.44  3965351  Moon Base 2024    
No Pro        Blue      8.0  -1         2      4    32      2     5       16    20       84     3              14     75      15       33           273   4.0  21.43     50.0       3       4   0        8.0            5.25                  0.31           0         0         0              0                      0              5            0                5        0.0      0.0  31.25  31.25  3965352  Asida             
glizzy23      Red       8.0   1         0      7    16      7    14       12    15       97     1              14     87       5       35           283  1.07   7.14      0.0       7       3   0       2.29            8.08                  0.34           0         4         0              0                      0              4            0                4      57.14      0.0  33.33  33.33  3965352  Asida             
laserpig      Red       8.0   1         3     20    93     17    21        8     8       14     2              14    126      15       53           283  0.38  14.29     15.0       4       0   0       4.65            1.75                  0.05           0         5         2              1                      1              2            0                1       25.0     50.0   25.0   12.5  3965352  Asida             
Swift         Red       8.0   1         1     14    91     13    15       10    13       75     0              14     95      25       43           283  0.87    0.0     7.14       2       3   0        6.5             7.5                  0.27           0         2         2              1                      0              3            2                4      14.29     50.0   30.0   40.0  3965352  Asida             
Rizz          Blue      8.0  -1         0     15    72     15    20       11    11       38     0              14     95      10       40           273  0.55    0.0      0.0       5       0   0        4.8            3.45                  0.14           0         4         4              1                      0              3            1                3      26.67     25.0  27.27  27.27  3965352  Asida             
itagpro       Red       8.0   1         2     11    73      9    14        7     8       22     3              14     71      35       35           283  0.57  21.43    18.18       5       1   0       6.64            3.14                  0.08           0         1         0              0                      0              2            0                2       9.09      0.0  28.57  28.57  3965352  Asida             
Yo YoYo       Blue      8.0  -1         2     17   131     15    15        9    13       56     2              14     82      15       35           273  0.87  14.29    11.76       0       4   0       7.71            6.22                  0.21           2         4         1              0                      0              1            1                1      23.53      0.0  11.11  11.11  3965352  Asida             
BaII          Blue      8.0  -1         1      9    48      8    11       10    17       64     3              14    118      15       49           273  1.55  21.43    11.11       3       7   0       5.33             6.4                  0.23           0         3         2              0                      0              3            2                3      33.33      0.0   30.0   30.0  3965352  Asida             
Sussy Blocka  Blue      8.0   3         3     15   118     12    14        9    12       65     2              14     83       5       33           216  0.86  14.29     20.0       2       3   0       7.87            7.22                   0.3           2         4         0              0                      0              4            1                6      26.67      0.0  44.44  66.67  3965357  Combine           
Mystic        Blue      8.0   3         0      6    33      6    11       13    17      103     1              14    105      30       48           216  1.55   7.14      0.0       5       4   0        5.5            7.92                  0.48           0         2         1              1                      0              8            1               10      33.33    100.0  61.54  76.92  3965357  Combine           
TERROR NUGS   Red       8.0  -3         0     14    80     14    15        9     9       30     0              14     94      15       39           295   0.6    0.0      0.0       1       0   0       5.71            3.33                   0.1           1         7         0              0                      0              4            1                5       50.0      0.0  44.44  55.56  3965357  Combine           
solongloser   Blue      8.0   3         3     15   119     12    16        5    10       32     2              14     93       0       36           216  0.62  14.29     20.0       4       5   0       7.93             6.4                  0.15           1         2         0              0                      0              2            0                3      13.33      0.0   40.0   60.0  3965357  Combine           
MDK           Red       8.0  -3         0      8    21      8    14        9    13       50     4              14     64      25       29           295  0.93  28.57      0.0       6       4   0       2.62            5.56                  0.17           0         4         1              0                      0              0            0                0       50.0      0.0    0.0    0.0  3965357  Combine           
Color Blind   Red       8.0  -3         1      9    33      8    12       10    16       63     2              14     73      15       31           295  1.33  14.29    11.11       4       6   0       3.67             6.3                  0.21           0         5         2              0                      0              5            0                4      55.56      0.0   50.0   40.0  3965357  Combine           
Hjalpa        Red       8.0  -3         2     15    82     12    15        8     9       24     3              14     88       5       35           295   0.6  21.43    13.33       3       1   1       5.47             3.0                  0.08           1         5         0              0                      0              2            0                3      33.33      0.0   25.0   37.5  3965357  Combine           
metalhead     Blue      8.0   3         0      8    25      7    10       12    12      126     0              14     83      35       39           216   1.2    0.0      0.0       3       0   1       3.12            10.5                  0.58           0         3         1              1                      0              6            2                6       37.5    100.0   50.0   50.0  3965357  Combine           
ish           Red       7.2   5         2      8    82      6     8        6     6       35     0              14     60      10       26           273  0.75    0.0     25.0       2       0   0      10.25            5.83                  0.13           0         1         1              0                      0              2            1                3       12.5      0.0  33.33   50.0  3965360  Apparition 2023   
PASSTHEFLAG   Red       7.2   5         0      2    17      2     8       15    21       46     3              14     55      15       25           273  2.62  21.43      0.0       6       6   0        8.5            3.07                  0.17           0         0         0              0                      0              4            1                5        0.0      0.0  26.67  33.33  3965360  Apparition 2023   
FragrantFowl  Blue      7.2  -5         0     10    75     10    14        3     7       19     3              14     83      15       35           285   0.5  21.43      0.0       4       4   0        7.5            6.33                  0.07           0         2         3              2                      0              0            0                0       20.0    66.67    0.0    0.0  3965360  Apparition 2023   
Tumblewood    Red       7.2   5         1      6    77      5     7       11    12       58     4              14     44       5       17           273  1.71  28.57    16.67       2       1   0      12.83            5.27                  0.21           1         1         0              0                      0              3            0                3      16.67      0.0  27.27  27.27  3965360  Apparition 2023   
KALX          Blue      7.2  -5         0     11    96     11    12        8     9       29     0              14     99      25       43           285  0.75    0.0      0.0       1       1   0       8.73            3.62                   0.1           1         2         2              2                      0              2            1                3      18.18    100.0   25.0   37.5  3965360  Apparition 2023   
CRYCHIC       Red       7.2   5         3     10   109      7     9        6     8       18     1              14     48      15       21           273  0.89   7.14     30.0       2       2   0       10.9             3.0                  0.07           2         1         1              0                      0              0            1                0       10.0      0.0    0.0    0.0  3965360  Apparition 2023   
BallsToYou.   Blue      7.2  -5         0     10    50     10    13        1     3        7     2              14     70       5       29           285  0.23  14.29      0.0       3       2   0        5.0             7.0                  0.02           0         3         1              1                      0              0            0                0       30.0    100.0    0.0    0.0  3965360  Apparition 2023   
LiddiLidd     Blue      7.2  -5         1      8    52      7     9        7     8       59     1              14     71       5       29           285  0.89   7.14     12.5       2       1   0        6.5            8.43                  0.21           0         2         2              1                      0              1            0                2       25.0     50.0  14.29  28.57  3965360  Apparition 2023   
Hockeypuck    Red       0.9   0         0      1     4      1     1        1     1        1     0               0      5       0        2            32   1.0    0.0      0.0       0       0   0        4.0             1.0                  0.03           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
Swift         Blue      0.9   0         0      2    13      2     2        0     0        2     0               0     10       0        4            23   0.0    0.0      0.0       0       0   0        6.5             0.0                  0.09           0         1         0              0                      0              0            0                0       50.0      0.0    0.0    0.0  3965361  Thicket 2         
SoulSauce     Blue      0.9   0         0      1    16      1     1        0     0        0     0               0      5       0        2            23   0.0    0.0      0.0       0       0   0       16.0             0.0                   0.0           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
Yo YoYo       Red       0.9   0         0      2    19      1     1        1     1       18     0               0      5       0        2            32   1.0    0.0      0.0       0       0   1        9.5            18.0                  0.56           0         0         0              0                      0              1            0                1        0.0      0.0  100.0  100.0  3965361  Thicket 2         
laserpig      Blue      0.9   0         0      1     3      0     0        2     2       13     0               0      0       0        0            23   0.0    0.0      0.0       0       0   1        3.0             6.5                  0.57           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
fl33t         Red       0.9   0         0      0     0      0     0        1     1       18     0               0      0       0        0            32   0.0    0.0      0.0       0       0   0        0.0            18.0                  0.56           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
Jacky Moon    Red       0.3   0         0      0     0      0     0        0     0        2     0               0      0       0        0            32   0.0    0.0      0.0       0       0   0        0.0             0.0                  0.06           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
\m\=^_^=/m/   Blue      0.9   0         0      0     0      0     0        0     0       16     0               0      0       0        0            23   0.0    0.0      0.0       0       0   0        0.0             0.0                   0.7           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965361  Thicket 2         
knight_       Red       8.0  -1         0      8    29      8    15       10    16       49     3              14     98       3       38           219  1.07  21.43      0.0       7       6   0       3.62             4.9                  0.22           0         4         2              0                      0              3            1                2       50.0      0.0   30.0   20.0  3965362  Moon Base 2024    
NameLEss      Red       8.0  -1         1      6    16      5     8       16    16      109     1              14     55       5       23           219   2.0   7.14    16.67       3       0   0       2.67            6.81                   0.5           0         3         1              1                      0              6            0                6       50.0    100.0   37.5   37.5  3965362  Moon Base 2024    
Stronk        Blue      8.0   1         1      6    45      5     8       11    11      184     0              14     75       0       30           167  1.38    0.0    16.67       3       0   0        7.5           16.73                   1.1           0         1         0              0                      0              5            0                7      16.67      0.0  45.45  63.64  3965362  Moon Base 2024    
Xx360NoSwagx  Blue      8.0   1         0     14    72     14    16        3    13       68     4              14    100       5       41           167  0.81  28.57      0.0       2      10   0       5.14           22.67                  0.41           1         4         1              0                      0              1            1                2      28.57      0.0  33.33  66.67  3965362  Moon Base 2024    
bronny james  Blue      8.0   1         2     18    72     16    16        3     3       21     1              14    116       0       46           167  0.19   7.14    11.11       0       0   0        4.0             7.0                  0.13           0         6         2              1                      0              1            0                1      33.33     50.0  33.33  33.33  3965362  Moon Base 2024    
ez            Red       8.0  -1         0      7    53      7     9        9     9       77     1              14     85      10       36           219   1.0   7.14      0.0       2       0   0       7.57            8.56                  0.35           0         2         1              0                      0              3            1                6      28.57      0.0  33.33  66.67  3965362  Moon Base 2024    
yawn          Blue      8.0   1         1      5    30      4     6       12    16      170     1              14     76       5       31           167  2.67   7.14     20.0       2       4   0        6.0           14.17                  1.02           0         2         0              0                      0              6            0                7       40.0      0.0   50.0  58.33  3965362  Moon Base 2024    
Robiny        Red       8.0  -1         2     11    69      9    13        4     5       37     3              14     75       0       30           219  0.38  21.43    18.18       4       1   0       6.27            9.25                  0.17           1         4         1              0                      0              1            0                0      36.36      0.0   25.0    0.0  3965362  Moon Base 2024    
tha king      Red       8.0  -1         0     11    42     11    16       10    14       65     3              14     92      20       40           195  0.88  21.43      0.0       5       4   0       3.82             6.5                  0.33           0         5         2              1                      0              4            0                5      45.45     50.0   40.0   50.0  3965363  Asida             
Chritt        Red       8.0  -1         2     12    31     10    15        8     8       82     1              14    100      20       44           195  0.53   7.14    16.67       5       0   0       2.58           10.25                  0.42           0         6         1              0                      0              5            1                5       50.0      0.0   62.5   62.5  3965363  Asida             
AJ.           Blue      8.0   1         3     13    58     10    18       10    10       30     1              14     65       5       27           217  0.56   7.14    23.08       8       0   0       4.46             3.0                  0.14           0         3         1              0                      1              3            1                4      23.08      0.0   30.0   40.0  3965363  Asida             
karma         Blue      8.0   1         1     17   105     16    21       14    19       38     3              14    106       0       42           217   0.9  21.43     5.88       5       5   0       6.18            2.71                  0.18           1         7         2              0                      0              5            0                7      41.18      0.0  35.71   50.0  3965363  Asida             
Sadness       Red       8.0  -1         1     15    96     14    14        3     8       45     3              14    102       0       40           195  0.57  21.43     6.67       0       5   0        6.4            15.0                  0.23           0         4         2              1                      0              0            0                2      26.67     50.0    0.0  66.67  3965363  Asida             
kcx           Blue      8.0   1         0      5     9      5     8       12    17      144     1              14     51      45       29           217  2.12   7.14      0.0       3       5   0        1.8            12.0                  0.66           0         3         2              1                      0              6            1                7       60.0     50.0   50.0  58.33  3965363  Asida             
Madoka        Red       8.0  -1         1     13    48     12    17       14    18       64     1              14     88       5       35           195  1.06   7.14     7.69       5       4   0       3.69            4.57                  0.33           0         5         1              0                      0              6            1                6      38.46      0.0  42.86  42.86  3965363  Asida             
SoulCake      Blue      8.0   1         1      6    23      4     7       11    14      134     1              14     51      10       22           217   2.0   7.14    16.67       3       3   1       3.83           12.18                  0.62           0         2         1              0                      0              6            0                7      33.33      0.0  54.55  63.64  3965363  Asida             
Hockeypuck    Blue      3.4  -5         0      5    42      5     6        4     5        4     0               6     46      10       20           159  0.83    0.0      0.0       1       1   0        8.4             1.0                  0.03           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965365  Milano 2          
Swift         Blue      3.4  -5         0      5    26      5     7        1     1        7     0               6     51       5       21           159  0.14    0.0      0.0       2       0   0        5.2             7.0                  0.04           0         1         0              0                      0              0            0                0       20.0      0.0    0.0    0.0  3965365  Milano 2          
Yo YoYo       Red       3.4   5         1      4    54      3     3        6     6       37     1               6     15       0        6           131   2.0  16.67     25.0       0       0   0       13.5            6.17                  0.28           1         0         0              0                      0              2            1                3        0.0      0.0  33.33   50.0  3965365  Milano 2          
Rizz          Blue      3.4  -5         0      2     2      2     4        5     5       11     0               6     32       0       12           159  1.25    0.0      0.0       2       0   0        1.0             2.2                  0.07           0         1         1              1                      0              2            0                2       50.0    100.0   40.0   40.0  3965365  Milano 2          
laserpig      Blue      3.4  -5         0      6    61      6     8        1     1        0     0               6     46       5       19           159  0.12    0.0      0.0       2       0   0      10.17             0.0                   0.0           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965365  Milano 2          
fl33t         Red       3.4   5         0      2    18      2     4        3     3       33     2               6     35       0       14           131  0.75  33.33      0.0       2       0   0        9.0            11.0                  0.25           0         0         0              0                      0              0            1                0        0.0      0.0    0.0    0.0  3965365  Milano 2          
BaII          Red       3.4   5         2      5    41      3     3        6     6        6     1               6     47       0       18           131   2.0  16.67     40.0       0       0   0        8.2             1.0                  0.05           0         0         1              1                      0              0            0                1        0.0    100.0    0.0  16.67  3965365  Milano 2          
SoulSauce     Red       3.4   5         2      6    46      4     4        3     7       10     2               6     31       5       13           131  1.75  33.33    33.33       0       4   0       7.67            3.33                  0.08           0         2         1              1                      0              0            1                0      33.33    100.0    0.0    0.0  3965365  Milano 2          
Stronk        Red       4.7  -5         0      4    11      4    11        5     6       78     0               8     55      15       25            97  0.55    0.0      0.0       7       1   0       2.75            15.6                   0.8           0         1         2              0                      0              3            0                3       25.0      0.0   60.0   60.0  3965367  Milano 2          
yawn          Red       4.7  -5         0      8    39      8    12        4     4       31     0               8     49       0       18            97  0.33    0.0      0.0       4       0   0       4.88            7.75                  0.32           1         5         1              0                      0              2            0                2       62.5      0.0   50.0   50.0  3965367  Milano 2          
NameLEss      Blue      4.7   5         0      4     8      4     5       11    17       48     2               8     34      10       14            88   3.4   25.0      0.0       1       6   0        2.0            4.36                  0.55           0         2         1              1                      0              5            3                7       50.0    100.0  45.45  63.64  3965367  Milano 2          
knight_       Blue      4.7   5         3      7    34      4     6        3     8       32     2               8     30       0       12            88  1.33   25.0    42.86       2       5   0       4.86           10.67                  0.36           0         3         2              0                      0              2            0                2      42.86      0.0  66.67  66.67  3965367  Milano 2          
Toidi         Red       4.7  -5         0      8    25      8    11        3     3        9     1               8     57       0       22            97  0.27   12.5      0.0       3       0   0       3.12             3.0                  0.09           0         4         0              0                      0              1            0                2       50.0      0.0  33.33  66.67  3965367  Milano 2          
ez            Blue      4.7   5         1      4    22      3     3        4    10       48     2               8     38       0       14            88  3.33   25.0     25.0       0       6   0        5.5            12.0                  0.55           0         0         0              0                      1              2            1                2        0.0      0.0   50.0   50.0  3965367  Milano 2          
LiddiLidd     Red       4.7  -5         0      4    13      4     9        5     5       77     0               8     29       5       11            97  0.56    0.0      0.0       5       0   0       3.25            15.4                  0.79           0         3         0              0                      0              3            0                3       75.0      0.0   60.0   60.0  3965367  Milano 2          
MarcusYallow  Blue      4.7   5         1      7    33      6     6        6     6       61     1               8     45       5       19            88   1.0   12.5    14.29       0       0   0       4.71           10.17                  0.69           0         4         1              0                      0              4            1                4      57.14      0.0  66.67  66.67  3965367  Milano 2          
easily juked  Red       8.0   4         1      9    60      8     8        9     9       27     0              14     68       0       26           364  1.12    0.0    11.11       0       0   0       6.67             3.0                  0.07           0         1         0              0                      0              1            0                1      11.11      0.0  11.11  11.11  3965369  Oak               
ish           Blue      8.0  -4         0     10    95     10    10        7     7       68     2              14    132       0       52           301   0.7  14.29      0.0       0       0   0        9.5            9.71                  0.23           1         2         1              0                      0              2            1                2       20.0      0.0  28.57  28.57  3965369  Oak               
Color Blind   Blue      8.0  -4         1     11    63      9    10        8     8       62     3              14    110       0       44           301   0.8  21.43     9.09       1       0   1       5.73            7.75                  0.21           0         4         0              0                      0              2            0                3      36.36      0.0   25.0   37.5  3965369  Oak               
Hjalpa        Red       8.0   4         2     11    71      9    10       14    15       24     3              14     71       0       28           364   1.5  21.43    18.18       1       1   0       6.45            1.71                  0.07           0         2         1              1                      0              3            1                6      18.18    100.0  21.43  42.86  3965369  Oak               
metalhead     Red       8.0   4         3     13    68     10    10        8     8       28     2              14     85       0       34           364   0.8  14.29    23.08       0       0   0       5.23             3.5                  0.08           0         3         1              0                      0              2            1                2      23.08      0.0   25.0   25.0  3965369  Oak               
solongloser   Blue      8.0  -4         1     11   119     10    11        8     9        3     2              14    106       0       42           301  0.82  14.29     9.09       1       1   0      10.82            0.38                  0.01           2         1         1              0                      0              0            0                1       9.09      0.0    0.0   12.5  3965369  Oak               
TERROR NUGS   Blue      8.0  -4         0     13    87     13    13       15    15       46     0              14    113       0       44           301  1.15    0.0      0.0       0       0   0       6.69            3.07                  0.15           1         3         2              1                      0              3            0                6      23.08     50.0   20.0   40.0  3965369  Oak               
Mystic        Red       8.0   4         0     11   102     11    11       11    11       35     2              14     95       0       38           364   1.0  14.29      0.0       0       0   0       9.27            3.18                   0.1           1         1         0              0                      0              3            1                6       9.09      0.0  27.27  54.55  3965369  Oak               
beef          Red       3.2   5         0      3    31      3     3       12    12       20     0               9     42       0       16           130   4.0    0.0      0.0       0       0   0      10.33            1.67                  0.15           1         0         0              0                      0              8            4                9        0.0      0.0  66.67   75.0  3965370  Nuke              
Hockeypuck    Red       3.2   5         1      2    11      1     3        3     3       12     0               9     15       0        6           130   1.0    0.0     50.0       2       0   0        5.5             4.0                  0.09           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965370  Nuke              
theThermals   Red       3.2   5         1      5    32      4     4        4     4       25     1               9     30       0       12           130   1.0  11.11     20.0       0       0   0        6.4            6.25                  0.19           0         1         1              1                      0              0            0                0       20.0    100.0    0.0    0.0  3965370  Nuke              
Swift         Red       3.2   5         3      7    37      4     6        2     2        4     2               9     49       0       18           130  0.33  22.22    42.86       2       0   0       5.29             2.0                  0.03           0         0         0              0                      0              0            0                0        0.0      0.0    0.0    0.0  3965370  Nuke              
