Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %
omni,Blue,8.0,-4,0,15,108,15,17,8,9,29,2,14,123,0,48,274,0.53,14.29,0.0,2,1,0,7.2,3.62,0.11,2,4,0,0,0,3,1,3,26.67,0.0,37.5,37.5
tha king,Blue,8.0,-4,0,7,83,7,8,9,9,71,1,14,72,0,28,274,1.12,7.14,0.0,1,0,0,11.86,7.89,0.26,1,1,0,0,0,1,0,0,14.29,0.0,11.11,0.0
knight_,Red,8.0,4,2,11,74,9,12,9,11,39,2,14,62,0,24,306,0.92,14.29,18.18,3,2,0,6.73,4.33,0.13,0,3,1,0,0,4,0,4,27.27,0.0,44.44,44.44
adawg,Red,8.0,4,0,5,40,5,9,14,14,45,2,14,77,0,30,306,1.56,14.29,0.0,4,0,0,8.0,3.21,0.15,1,1,1,0,0,2,1,2,20.0,0.0,14.29,14.29
gl hf :),Blue,8.0,-4,1,8,80,7,12,7,9,31,1,14,64,0,24,274,0.75,7.14,12.5,5,2,0,10.0,4.43,0.11,0,2,1,1,0,2,0,3,25.0,100.0,28.57,42.86
Jelly Rat,Red,8.0,4,0,11,66,10,12,9,11,47,3,14,97,0,38,306,0.92,21.43,0.0,2,2,1,6.0,5.22,0.15,0,3,1,0,0,2,2,3,27.27,0.0,22.22,33.33
arksoldier,Red,8.0,4,3,13,94,10,11,1,4,12,2,14,87,0,34,306,0.36,14.29,23.08,1,3,0,7.23,12.0,0.04,1,3,2,1,0,0,1,0,23.08,50.0,0.0,0.0
Beach,Blue,8.0,-4,0,5,35,5,9,9,12,98,1,14,75,5,31,274,1.33,7.14,0.0,4,3,0,7.0,10.89,0.36,0,1,0,0,0,4,0,4,20.0,0.0,44.44,44.44
