Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
Sugar,Red,0.2,1,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3991789,Combine
Anti_Social,Blue,0.2,-1,0,1,0,0,0,0,0,1,0,0,5,0,2,10,0.0,0.0,0.0,0,0,1,0.0,0.0,0.1,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3991789,Combine
MrDMoney,Red,0.2,1,1,1,7,0,0,1,1,3,0,0,3,0,0,0,0.0,0.0,100.0,0,0,0,7.0,3.0,0.0,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3991789,Combine
Korgmonkey,Blue,0.2,-1,0,1,0,1,1,0,0,1,0,0,5,0,2,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.1,0,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,3991789,Combine
sholmes,Red,4.4,-5,0,3,12,3,5,5,10,35,1,8,35,0,14,165,2.0,12.5,0.0,2,5,0,4.0,7.0,0.21,0,1,1,1,0,2,0,2,33.33,100.0,40.0,40.0,3991793,A Flaccid Type Map
Billy,Blue,4.4,5,3,7,49,4,7,2,2,21,1,8,46,0,18,157,0.29,12.5,42.86,3,0,0,7.0,10.5,0.13,0,1,1,1,0,2,0,2,14.29,100.0,100.0,100.0,3991793,A Flaccid Type Map
jerm,Blue,4.4,5,3,6,52,3,5,3,5,5,1,8,41,0,16,157,1.0,12.5,50.0,2,2,0,8.67,1.67,0.03,1,1,0,0,0,2,0,2,16.67,0.0,66.67,66.67,3991793,A Flaccid Type Map
Sugar,Red,3.9,-3,1,7,76,6,6,2,2,9,0,8,51,0,20,165,0.33,0.0,14.29,0,0,0,10.86,4.5,0.05,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3991793,A Flaccid Type Map
Anti_Social,Blue,4.4,5,1,2,6,1,4,10,10,60,1,8,50,0,20,157,2.5,12.5,50.0,3,0,0,3.0,6.0,0.38,0,1,1,0,0,2,1,3,50.0,0.0,20.0,30.0,3991793,A Flaccid Type Map
Butter,Blue,4.4,5,0,3,58,3,6,4,4,51,3,8,50,0,20,157,0.67,37.5,0.0,3,0,0,19.33,12.75,0.32,1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3991793,A Flaccid Type Map
MrDMoney,Red,4.4,-5,1,5,32,4,5,2,6,43,1,8,35,0,14,165,1.2,12.5,20.0,1,4,0,6.4,21.5,0.26,1,1,2,0,0,0,0,0,20.0,0.0,0.0,0.0,3991793,A Flaccid Type Map
Korgmonkey,Red,4.4,-5,0,6,37,6,7,2,2,19,0,8,83,0,32,165,0.29,0.0,0.0,1,0,0,6.17,9.5,0.12,1,4,0,0,0,1,0,0,66.67,0.0,50.0,0.0,3991793,A Flaccid Type Map
State Champ,Red,6.2,5,0,8,39,8,11,8,9,56,0,11,68,15,29,247,0.82,0.0,0.0,3,1,0,4.88,7.0,0.23,0,1,1,1,0,1,2,1,12.5,100.0,12.5,12.5,3991795,Centenaria
JimBobCooter,Red,6.2,5,4,8,60,4,6,10,14,59,2,11,54,0,20,247,2.33,18.18,50.0,2,4,0,7.5,5.9,0.24,0,1,0,0,0,6,0,4,12.5,0.0,60.0,40.0,3991795,Centenaria
nej,Red,6.2,5,2,13,85,11,14,4,5,43,3,11,48,5,19,247,0.36,27.27,15.38,3,1,0,6.54,10.75,0.17,1,4,0,0,0,0,1,0,30.77,0.0,0.0,0.0,3991795,Centenaria
ATXcloud,Blue,6.2,-5,0,5,58,5,11,6,9,32,3,11,44,10,18,257,0.82,27.27,0.0,6,3,0,11.6,5.33,0.12,1,2,0,0,0,4,0,3,40.0,0.0,66.67,50.0,3991795,Centenaria
om,Blue,6.2,-5,0,7,44,7,11,14,16,14,2,11,68,0,26,257,1.45,18.18,0.0,4,2,0,6.29,1.0,0.05,0,1,0,0,0,2,0,4,14.29,0.0,14.29,28.57,3991795,Centenaria
MRCOW,Blue,6.2,-5,1,7,37,6,8,6,10,30,0,11,58,20,26,257,1.25,0.0,14.29,2,4,0,5.29,5.0,0.12,0,2,1,0,0,1,0,1,28.57,0.0,16.67,16.67,3991795,Centenaria
MDK,Blue,6.2,-5,0,9,108,9,9,3,5,6,1,11,70,35,35,257,0.56,9.09,0.0,0,2,0,12.0,2.0,0.02,2,3,0,0,0,0,0,1,33.33,0.0,0.0,33.33,3991795,Centenaria
first slime,Red,6.2,5,0,7,73,7,10,5,6,17,0,11,95,5,39,247,0.6,0.0,0.0,3,1,0,10.43,3.4,0.07,2,1,0,0,0,1,2,1,14.29,0.0,20.0,20.0,3991795,Centenaria
Billy,Red,8.0,3,0,6,18,6,12,11,20,84,2,14,115,20,50,286,1.67,14.29,0.0,6,9,0,3.0,7.64,0.29,0,3,2,1,0,6,0,5,50.0,50.0,54.55,45.45,3991802,Sardonica
sholmes,Blue,8.0,-3,1,16,56,15,19,3,4,24,0,14,137,25,59,307,0.21,0.0,6.25,4,1,0,3.5,8.0,0.08,0,5,1,1,0,1,0,2,31.25,100.0,33.33,66.67,3991802,Sardonica
Korgmonkey,Red,8.0,3,4,11,63,7,10,11,11,43,1,14,98,25,43,286,1.1,7.14,36.36,3,0,0,5.73,3.91,0.15,0,2,1,0,0,2,0,4,18.18,0.0,18.18,36.36,3991802,Sardonica
MrDMoney,Blue,8.0,-3,1,14,112,13,16,10,12,51,3,14,100,10,42,307,0.75,21.43,7.14,3,2,0,8.0,5.1,0.17,1,4,3,1,0,2,0,2,28.57,33.33,20.0,20.0,3991802,Sardonica
Butter,Blue,8.0,-3,0,8,47,8,12,11,24,35,4,14,78,35,37,307,2.0,28.57,0.0,4,13,0,5.88,3.18,0.11,0,3,2,0,0,2,0,6,37.5,0.0,18.18,54.55,3991802,Sardonica
Sugar,Red,8.0,3,2,17,181,15,18,13,14,9,2,14,97,5,39,286,0.78,14.29,11.76,3,1,0,10.65,0.69,0.03,2,2,1,0,0,2,2,1,11.76,0.0,15.38,7.69,3991802,Sardonica
Gvendolino,Red,7.8,3,0,8,45,8,13,9,11,72,1,14,81,15,35,286,0.85,7.14,0.0,5,2,0,5.62,8.0,0.25,0,1,1,1,0,4,2,4,12.5,100.0,44.44,44.44,3991802,Sardonica
Suchit,Blue,8.0,-3,1,9,71,8,11,12,12,56,1,14,92,0,36,307,1.09,7.14,11.11,3,0,0,7.89,4.67,0.18,0,2,0,0,0,3,1,3,22.22,0.0,25.0,25.0,3991802,Sardonica
State Champ,Blue,8.0,3,1,12,68,11,12,10,10,51,1,14,105,0,42,367,0.83,7.14,8.33,1,0,0,5.67,5.1,0.14,0,2,2,2,0,2,0,3,16.67,100.0,20.0,30.0,3991804,Moon Base 2024
A Straw Hat,Red,8.0,-3,0,9,82,9,11,18,18,33,0,14,88,0,34,353,1.64,0.0,0.0,2,0,0,9.11,1.83,0.09,1,1,2,1,0,1,0,2,11.11,50.0,5.56,11.11,3991804,Moon Base 2024
nej,Blue,8.0,3,4,18,171,14,14,9,12,17,2,14,59,10,24,367,0.86,14.29,22.22,0,3,0,9.5,1.89,0.05,1,2,1,1,0,1,1,2,11.11,100.0,11.11,22.22,3991804,Moon Base 2024
ipopu,Red,8.0,-3,0,11,96,10,10,9,9,22,0,14,76,0,30,353,0.9,0.0,0.0,0,0,1,8.73,2.44,0.06,1,2,1,1,0,1,1,2,18.18,100.0,11.11,22.22,3991804,Moon Base 2024
#4 Meerkat,Red,8.0,-3,1,13,79,12,15,4,4,29,1,14,76,5,31,353,0.27,7.14,7.69,3,0,0,6.08,7.25,0.08,0,2,0,0,1,1,0,1,15.38,0.0,25.0,25.0,3991804,Moon Base 2024
om,Blue,8.0,3,0,5,39,4,4,12,14,57,4,14,50,0,20,367,3.5,28.57,0.0,0,2,1,7.8,4.75,0.16,0,1,0,0,0,3,1,6,20.0,0.0,25.0,50.0,3991804,Moon Base 2024
first slime,Red,8.0,-3,1,10,110,9,10,6,8,26,3,14,98,5,39,353,0.8,21.43,10.0,1,2,0,11.0,4.33,0.07,2,1,1,0,0,2,0,1,10.0,0.0,33.33,16.67,3991804,Moon Base 2024
MDK,Blue,8.0,3,0,9,75,9,10,9,9,4,3,14,107,10,44,367,0.9,21.43,0.0,1,0,0,8.33,0.44,0.01,0,0,0,0,0,0,1,1,0.0,0.0,0.0,11.11,3991804,Moon Base 2024
Taddy Mason,Red,8.0,3,2,10,97,8,10,12,12,51,0,14,49,0,18,178,1.2,0.0,20.0,2,0,0,9.7,4.25,0.29,1,1,1,1,0,3,0,5,10.0,100.0,25.0,41.67,3991809,Audacity 2
JKooter,Red,8.0,3,1,9,72,7,8,4,8,47,2,14,84,0,32,178,1.0,14.29,11.11,1,4,1,8.0,11.75,0.26,1,1,0,0,0,2,0,2,11.11,0.0,50.0,50.0,3991809,Audacity 2
LogisticMap,Blue,8.0,-3,0,15,84,15,16,4,4,36,1,14,103,0,40,265,0.25,7.14,0.0,1,0,0,5.6,9.0,0.14,1,4,0,0,0,0,0,0,26.67,0.0,0.0,0.0,3991809,Audacity 2
JimBobCooter,Blue,8.0,-3,0,9,33,9,11,9,9,63,4,14,76,0,30,265,0.82,28.57,0.0,2,0,0,3.67,7.0,0.24,0,4,0,0,0,2,0,3,44.44,0.0,22.22,33.33,3991809,Audacity 2
jerm,Red,8.0,3,0,9,75,9,9,8,8,117,4,14,79,0,30,178,0.89,28.57,0.0,0,0,0,8.33,14.62,0.66,0,2,0,0,0,3,0,4,22.22,0.0,37.5,50.0,3991809,Audacity 2
Anti_Social,Blue,8.0,-3,0,3,17,3,3,11,11,115,0,14,35,0,14,265,3.67,0.0,0.0,0,0,0,5.67,10.45,0.43,0,1,0,0,0,2,0,3,33.33,0.0,18.18,27.27,3991809,Audacity 2
josh61616,Red,8.0,3,0,4,21,4,4,11,11,145,2,14,67,0,26,178,2.75,14.29,0.0,0,0,0,5.25,13.18,0.81,0,1,0,0,0,3,0,4,25.0,0.0,27.27,36.36,3991809,Audacity 2
Hjalpa,Blue,8.0,-3,0,8,44,8,10,3,3,21,1,14,80,0,32,265,0.3,7.14,0.0,2,0,0,5.5,7.0,0.08,0,2,2,1,0,0,0,0,25.0,50.0,0.0,0.0,3991809,Audacity 2
tha king,Red,5.8,5,1,4,64,3,4,7,8,52,1,10,57,0,22,235,2.0,10.0,25.0,1,1,0,16.0,7.43,0.22,2,1,0,0,0,1,1,1,25.0,0.0,14.29,14.29,3991814,Sugar Free Hill
Billy,Red,5.8,5,1,8,97,7,9,7,7,21,1,10,42,10,18,235,0.78,10.0,12.5,2,0,0,12.12,3.0,0.09,1,0,1,1,0,2,1,1,0.0,100.0,28.57,14.29,3991814,Sugar Free Hill
Korgmonkey,Blue,5.8,-5,0,8,44,8,12,4,4,34,0,10,64,10,26,246,0.33,0.0,0.0,4,0,0,5.5,8.5,0.14,1,2,4,2,0,0,0,0,25.0,50.0,0.0,0.0,3991814,Sugar Free Hill
Sugar,Blue,5.8,-5,0,8,73,8,8,4,9,38,4,10,67,0,26,246,1.12,40.0,0.0,0,5,0,9.12,9.5,0.15,1,1,0,0,0,0,1,1,12.5,0.0,0.0,25.0,3991814,Sugar Free Hill
Suchit,Blue,5.8,-5,1,6,29,5,8,7,8,6,1,10,51,0,20,246,1.0,10.0,16.67,3,1,0,4.83,0.86,0.02,0,1,0,0,0,3,0,3,16.67,0.0,42.86,42.86,3991814,Sugar Free Hill
Gvendolino,Blue,5.8,-5,0,9,89,9,9,2,2,27,0,10,68,5,27,246,0.22,0.0,0.0,0,0,0,9.89,13.5,0.11,1,2,1,0,0,0,0,0,22.22,0.0,0.0,0.0,3991814,Sugar Free Hill
FL,Red,5.8,5,1,5,41,4,6,7,7,24,2,10,59,5,23,235,1.17,20.0,20.0,2,0,0,8.2,3.43,0.1,1,1,1,0,0,1,0,4,20.0,0.0,14.29,57.14,3991814,Sugar Free Hill
BallsToYou.,Red,5.8,5,3,7,44,4,6,9,9,15,1,10,76,5,31,235,1.5,10.0,42.86,2,0,0,6.29,1.67,0.06,1,1,1,1,1,2,0,2,14.29,100.0,22.22,22.22,3991814,Sugar Free Hill
MURF,Blue,7.0,5,1,8,60,7,10,9,9,56,1,12,79,10,32,206,0.9,8.33,12.5,3,0,0,7.5,6.22,0.27,0,1,0,0,0,3,1,3,12.5,0.0,33.33,33.33,3991820,Milano 2
long ball,Red,7.0,-5,0,11,63,11,11,7,7,28,3,12,91,25,41,296,0.64,25.0,0.0,0,0,0,5.73,4.0,0.09,0,1,0,0,0,2,0,2,9.09,0.0,28.57,28.57,3991820,Milano 2
om,Red,6.6,-3,0,8,44,8,12,10,10,13,0,12,52,15,23,296,0.83,0.0,0.0,4,0,0,5.5,1.3,0.04,1,4,1,0,0,0,0,0,50.0,0.0,0.0,0.0,3991820,Milano 2
MrBeaver,Red,7.0,-5,0,7,39,7,10,9,10,56,1,12,50,30,26,296,1.0,8.33,0.0,3,1,0,5.57,6.22,0.19,0,1,1,0,0,3,0,3,14.29,0.0,33.33,33.33,3991820,Milano 2
nej,Blue,7.0,5,1,12,100,11,12,9,9,77,1,12,74,10,30,206,0.75,8.33,8.33,1,0,0,8.33,8.56,0.37,1,2,2,1,0,2,0,3,16.67,50.0,22.22,33.33,3991820,Milano 2
Squish,Red,7.0,-5,0,9,60,9,11,8,12,29,2,12,65,35,33,296,1.09,16.67,0.0,2,4,0,6.67,3.62,0.1,1,4,0,0,0,1,0,1,44.44,0.0,12.5,12.5,3991820,Milano 2
ipopu,Blue,7.0,5,1,9,60,8,8,8,10,116,0,12,55,15,25,206,1.25,0.0,11.11,0,2,0,6.67,14.5,0.56,0,1,1,0,0,3,0,3,11.11,0.0,37.5,37.5,3991820,Milano 2
first slime,Blue,7.0,5,2,10,76,8,14,8,12,36,4,12,62,0,24,206,0.86,33.33,20.0,6,4,0,7.6,4.5,0.17,0,2,0,0,0,2,0,2,20.0,0.0,25.0,25.0,3991820,Milano 2
cantab,Red,8.0,-1,1,12,77,11,15,6,6,12,1,14,105,10,44,268,0.4,7.14,8.33,4,0,0,6.42,2.0,0.04,2,6,1,0,0,2,1,1,50.0,0.0,33.33,16.67,3991821,Transilio 2024
Taddy Mason,Red,8.0,-1,0,13,66,13,18,6,6,9,1,14,82,0,32,268,0.33,7.14,0.0,5,0,0,5.08,1.5,0.03,0,5,0,0,0,0,0,1,38.46,0.0,0.0,16.67,3991821,Transilio 2024
Better Mamba,Blue,8.0,1,0,5,21,5,6,16,16,155,2,14,46,5,19,230,2.67,14.29,0.0,1,0,0,4.2,9.69,0.67,0,3,1,0,0,8,1,7,60.0,0.0,50.0,43.75,3991821,Transilio 2024
josh61616,Red,8.0,-1,0,5,37,5,7,10,10,106,0,14,45,5,19,268,1.43,0.0,0.0,2,0,0,7.4,10.6,0.4,0,1,1,1,0,3,1,5,20.0,100.0,30.0,50.0,3991821,Transilio 2024
Way Maker,Red,8.0,-1,1,9,50,8,12,7,9,62,0,14,55,10,24,268,0.75,0.0,11.11,4,2,0,5.56,8.86,0.23,1,3,2,0,0,2,0,3,33.33,0.0,28.57,42.86,3991821,Transilio 2024
Hjalpa,Blue,8.0,1,2,14,89,11,11,1,6,20,4,14,96,25,43,230,0.55,28.57,14.29,0,5,1,6.36,20.0,0.09,0,3,1,1,0,0,0,0,21.43,100.0,0.0,0.0,3991821,Transilio 2024
Pickle Ball,Blue,8.0,1,0,11,88,11,13,6,6,2,4,14,94,5,37,230,0.46,28.57,0.0,2,0,0,8.0,0.33,0.01,1,2,0,0,0,1,0,1,18.18,0.0,16.67,16.67,3991821,Transilio 2024
Anti_Social,Blue,8.0,1,1,4,70,3,4,14,16,155,2,14,54,5,21,230,4.0,14.29,25.0,1,2,0,17.5,11.07,0.67,1,0,1,1,1,6,1,9,0.0,100.0,42.86,64.29,3991821,Transilio 2024
tha king,Blue,8.0,-4,1,9,52,8,10,6,8,72,2,14,81,15,35,288,0.8,14.29,11.11,2,2,0,5.78,12.0,0.25,0,2,1,1,0,3,0,3,22.22,100.0,50.0,50.0,3991826,Asida
Suchit,Blue,8.0,-4,1,13,50,11,19,9,12,28,1,14,95,15,41,288,0.63,7.14,7.69,8,3,1,3.85,3.11,0.1,0,4,0,0,0,3,1,2,30.77,0.0,33.33,22.22,3991826,Asida
sholmes,Blue,8.0,-4,0,11,47,11,17,11,13,98,0,14,83,25,37,288,0.76,0.0,0.0,6,2,0,4.27,8.91,0.34,1,4,1,1,0,5,0,6,36.36,100.0,45.45,54.55,3991826,Asida
BallsToYou.,Blue,8.0,-4,0,16,107,16,19,3,4,21,1,14,115,5,47,288,0.21,7.14,0.0,3,1,0,6.69,7.0,0.07,1,6,5,1,0,2,0,0,37.5,20.0,66.67,0.0,3991826,Asida
FL,Red,8.0,4,2,6,31,4,7,9,10,75,0,14,80,15,35,256,1.43,0.0,33.33,3,1,0,5.17,8.33,0.29,0,2,2,2,1,3,1,5,33.33,100.0,33.33,55.56,3991826,Asida
LogisticMap,Red,8.0,4,0,9,38,9,11,13,23,34,3,14,71,35,35,256,2.09,21.43,0.0,2,10,0,4.22,2.62,0.13,1,6,2,2,0,1,2,1,66.67,100.0,7.69,7.69,3991826,Asida
Butter,Red,8.0,4,0,7,27,7,14,19,21,75,5,14,80,30,38,256,1.5,35.71,0.0,7,2,0,3.86,3.95,0.29,0,3,0,0,0,9,0,11,42.86,0.0,47.37,57.89,3991826,Asida
Sugar,Red,8.0,4,4,14,192,9,10,4,9,16,2,14,101,20,44,256,0.9,14.29,28.57,1,5,1,13.71,4.0,0.06,4,3,0,0,1,2,1,1,21.43,0.0,50.0,25.0,3991826,Asida
MURF,Red,8.0,-1,1,14,101,13,15,7,7,20,0,14,80,0,32,327,0.47,0.0,7.14,2,0,0,7.21,2.86,0.06,1,4,1,0,0,1,0,1,28.57,0.0,14.29,14.29,3991829,A Flaccid Type Map
long ball,Blue,8.0,1,1,9,116,8,12,11,13,59,2,14,48,0,18,312,1.08,14.29,11.11,4,2,0,12.89,5.36,0.19,3,1,1,0,0,2,0,6,11.11,0.0,18.18,54.55,3991829,A Flaccid Type Map
nej,Blue,8.0,1,0,10,76,10,10,17,22,83,4,14,55,0,22,312,2.2,28.57,0.0,0,5,0,7.6,4.88,0.27,1,2,1,1,0,9,0,7,20.0,100.0,52.94,41.18,3991829,A Flaccid Type Map
Wonk,Blue,8.0,1,1,13,84,11,18,6,7,6,2,14,93,0,36,312,0.39,14.29,7.69,7,1,1,6.46,1.0,0.02,1,5,3,0,1,0,0,0,38.46,0.0,0.0,0.0,3991829,A Flaccid Type Map
Squish,Red,8.0,-1,0,10,83,10,14,13,13,57,2,14,84,0,32,327,0.93,14.29,0.0,4,0,0,8.3,4.38,0.17,1,1,2,1,0,4,0,4,10.0,50.0,30.77,30.77,3991829,A Flaccid Type Map
Hellball2079,Red,8.0,-1,0,16,76,16,20,4,4,7,0,14,89,0,34,327,0.2,0.0,0.0,4,0,0,4.75,1.75,0.02,0,6,1,0,0,1,0,1,37.5,0.0,25.0,25.0,3991829,A Flaccid Type Map
ipopu,Red,8.0,-1,0,3,52,3,6,20,28,69,4,14,54,0,20,327,4.67,28.57,0.0,3,8,0,17.33,3.45,0.21,1,0,0,0,0,9,1,9,0.0,0.0,45.0,45.0,3991829,A Flaccid Type Map
Terry,Blue,8.0,1,0,15,51,15,16,8,8,18,0,14,101,0,40,312,0.5,0.0,0.0,1,0,0,3.4,2.25,0.06,0,7,4,2,0,0,1,0,46.67,50.0,0.0,0.0,3991829,A Flaccid Type Map
Taddy Mason,Blue,9.2,-1,1,12,57,11,14,13,14,82,2,16,90,25,41,322,1.0,12.5,8.33,3,1,0,4.75,6.31,0.25,0,4,0,0,1,1,0,2,33.33,0.0,7.69,15.38,3991831,Combine
Chritt,Red,9.2,1,1,12,88,11,13,11,15,52,2,16,107,15,45,300,1.15,12.5,8.33,2,4,0,7.33,4.73,0.17,1,3,0,0,0,3,1,3,25.0,0.0,27.27,27.27,3991831,Combine
Tyler Durden,Red,9.2,1,2,10,61,8,9,18,19,94,3,16,104,20,44,300,2.11,18.75,20.0,1,1,0,6.1,5.22,0.31,0,2,0,0,1,6,2,6,20.0,0.0,33.33,33.33,3991831,Combine
Billy,Blue,9.2,-1,1,15,75,14,16,10,10,24,1,16,120,0,48,322,0.62,6.25,6.67,2,0,0,5.0,2.4,0.07,0,4,0,0,0,5,3,6,26.67,0.0,50.0,60.0,3991831,Combine
kyri swirvin,Red,9.2,1,1,13,90,12,15,5,8,65,2,16,117,20,50,300,0.53,12.5,7.69,3,3,0,6.92,13.0,0.22,1,5,3,3,0,2,1,3,38.46,100.0,40.0,60.0,3991831,Combine
Korgmonkey,Blue,9.2,-1,1,15,102,14,16,6,8,28,2,16,110,25,49,322,0.5,12.5,6.67,2,2,0,6.8,4.67,0.09,0,3,2,1,0,2,2,0,20.0,50.0,33.33,0.0,3991831,Combine
Anti_Social,Blue,9.2,-1,3,9,66,6,9,14,17,106,3,16,78,25,35,322,1.89,18.75,33.33,3,3,0,7.33,7.57,0.33,0,3,1,0,0,6,0,9,33.33,0.0,42.86,64.29,3991831,Combine
rain,Red,9.2,1,3,15,83,12,16,11,11,40,1,16,125,15,53,300,0.69,6.25,20.0,4,0,0,5.53,3.64,0.13,0,4,4,3,1,3,1,4,26.67,75.0,27.27,36.36,3991831,Combine
MURF,Blue,8.0,-3,0,8,16,8,11,12,16,45,3,14,60,10,26,319,1.45,21.43,0.0,3,4,0,2.0,3.75,0.14,0,4,5,2,0,2,0,3,50.0,40.0,16.67,25.0,3991840,Moon Base 2024
Tyler Durden,Blue,8.0,-3,1,12,94,11,13,3,3,39,0,14,86,0,34,319,0.23,0.0,8.33,2,0,0,7.83,13.0,0.12,1,3,2,1,0,0,0,1,25.0,50.0,0.0,33.33,3991840,Moon Base 2024
Korgmonkey,Red,8.0,3,1,13,105,12,15,11,14,43,2,14,73,5,29,286,0.93,14.29,7.69,3,3,0,8.08,3.91,0.15,1,4,0,0,0,3,0,5,30.77,0.0,27.27,45.45,3991840,Moon Base 2024
long ball,Blue,8.0,-3,0,15,90,15,15,12,15,45,3,14,104,15,43,319,1.0,21.43,0.0,0,3,0,6.0,3.75,0.14,0,5,2,2,0,2,1,4,33.33,100.0,16.67,33.33,3991840,Moon Base 2024
Billy,Red,8.0,3,4,7,57,3,4,14,15,113,3,14,99,10,40,286,3.75,21.43,57.14,1,1,0,8.14,8.07,0.4,1,1,0,0,0,9,0,9,14.29,0.0,64.29,64.29,3991840,Moon Base 2024
rain,Red,8.0,3,1,11,91,9,11,11,11,57,1,14,110,0,44,286,1.0,7.14,9.09,2,0,1,8.27,5.18,0.2,1,4,1,0,0,3,0,5,36.36,0.0,27.27,45.45,3991840,Moon Base 2024
Squish,Red,8.0,3,0,9,66,9,10,14,16,37,2,14,97,0,38,286,1.6,14.29,0.0,1,2,0,7.33,2.64,0.13,0,0,0,0,0,4,1,4,0.0,0.0,28.57,28.57,3991840,Moon Base 2024
laserpig,Blue,8.0,-3,2,19,86,16,18,6,6,29,0,14,143,0,56,319,0.33,0.0,10.53,2,0,1,4.53,4.83,0.09,0,7,1,0,0,4,0,4,36.84,0.0,66.67,66.67,3991840,Moon Base 2024
tha king,Red,8.0,-4,0,6,24,6,8,17,17,166,2,14,64,0,24,208,2.12,14.29,0.0,2,0,0,4.0,9.76,0.8,0,4,2,1,0,5,0,9,66.67,50.0,29.41,52.94,3991845,Sugar Free Hill
PASSTHEFLAG,Red,8.0,-4,0,8,27,8,9,5,6,8,0,14,98,0,38,208,0.67,0.0,0.0,1,1,0,3.38,1.6,0.04,0,4,2,1,0,0,0,0,50.0,50.0,0.0,0.0,3991845,Sugar Free Hill
LogisticMap,Blue,8.0,4,1,6,28,5,6,11,11,130,2,14,95,5,39,188,1.83,14.29,16.67,1,0,0,4.67,11.82,0.69,0,1,2,0,0,6,0,7,16.67,0.0,54.55,63.64,3991845,Sugar Free Hill
Suchit,Red,8.0,-4,1,16,108,15,16,6,6,35,1,14,74,0,28,208,0.38,7.14,6.25,1,0,0,6.75,5.83,0.17,0,6,0,0,0,3,0,3,37.5,0.0,50.0,50.0,3991845,Sugar Free Hill
MarkBallis,Blue,8.0,4,0,4,26,3,3,17,20,138,3,14,41,35,23,188,6.67,21.43,0.0,0,3,1,6.5,8.12,0.73,0,1,0,0,0,7,1,8,25.0,0.0,41.18,47.06,3991845,Sugar Free Hill
Armbranch,Blue,8.0,4,2,11,79,9,9,4,6,38,3,14,97,5,39,188,0.67,21.43,18.18,0,2,0,7.18,9.5,0.2,1,3,0,0,0,1,0,1,27.27,0.0,25.0,25.0,3991845,Sugar Free Hill
BallsToYou.,Blue,8.0,4,2,16,75,14,14,4,4,42,1,14,95,0,38,188,0.29,7.14,12.5,0,0,0,4.69,10.5,0.22,0,4,1,1,0,3,0,3,25.0,100.0,75.0,75.0,3991845,Sugar Free Hill
11th Cmndmnt,Red,8.0,-4,0,9,29,9,11,3,3,142,2,14,83,0,32,208,0.27,14.29,0.0,2,0,0,3.22,47.33,0.68,0,4,2,0,0,1,0,1,44.44,0.0,33.33,33.33,3991845,Sugar Free Hill
MURF,Blue,8.0,1,0,9,82,9,13,12,15,40,1,14,105,0,42,371,1.15,7.14,0.0,4,3,0,9.11,3.33,0.11,1,1,1,0,0,2,1,2,11.11,0.0,16.67,16.67,3991852,A Flaccid Type Map
Korgmonkey,Red,8.0,-1,0,12,145,12,13,12,12,16,2,14,127,0,50,356,0.92,14.29,0.0,1,0,0,12.08,1.33,0.04,2,0,0,0,0,2,0,3,0.0,0.0,16.67,25.0,3991852,A Flaccid Type Map
kyri swirvin,Red,8.0,-1,0,7,78,7,8,16,17,33,3,14,71,0,28,356,2.12,21.43,0.0,1,1,0,11.14,2.06,0.09,1,2,0,0,0,5,0,7,28.57,0.0,31.25,43.75,3991852,A Flaccid Type Map
note,Red,8.0,-1,1,10,93,9,12,3,3,5,3,14,93,0,36,356,0.25,21.43,10.0,3,0,0,9.3,1.67,0.01,1,1,1,1,0,0,0,1,10.0,100.0,0.0,33.33,3991852,A Flaccid Type Map
Squish,Red,8.0,-1,0,7,55,7,11,14,16,22,1,14,97,0,38,356,1.45,7.14,0.0,4,2,0,7.86,1.57,0.06,0,1,0,0,0,2,1,3,14.29,0.0,14.29,21.43,3991852,A Flaccid Type Map
Way Maker,Blue,8.0,1,1,15,122,14,14,8,8,11,1,14,99,0,38,371,0.57,7.14,6.67,0,0,0,8.13,1.38,0.03,2,3,1,1,0,0,0,0,20.0,100.0,0.0,0.0,3991852,A Flaccid Type Map
laserpig,Blue,8.0,1,0,14,84,14,16,11,11,17,1,14,95,0,38,371,0.69,7.14,0.0,2,0,0,6.0,1.55,0.05,0,4,1,0,0,2,0,3,28.57,0.0,18.18,27.27,3991852,A Flaccid Type Map
Keyser Soze,Blue,8.0,1,1,10,68,8,10,4,7,20,2,14,108,0,42,371,0.7,14.29,10.0,2,3,1,6.8,5.0,0.05,0,1,1,1,0,0,0,0,10.0,100.0,0.0,0.0,3991852,A Flaccid Type Map
mex,Blue,5.4,4,0,5,67,5,5,10,14,45,5,10,59,0,22,122,2.8,50.0,0.0,0,4,0,13.4,4.5,0.37,2,1,1,1,0,4,0,7,20.0,100.0,40.0,70.0,3991856,Willow 2
