Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
Crippy,Red,8.0,1,0,19,92,18,24,8,8,19,1,14,157,0,62,213,0.33,7.14,0.0,6,0,1,4.84,2.38,0.09,1,7,4,2,0,3,0,3,36.84,50.0,37.5,37.5,3967642,A Flaccid Type Map
eee,Blue,8.0,-1,1,12,51,11,11,12,15,54,3,14,84,0,32,251,1.36,21.43,8.33,0,3,0,4.25,4.5,0.22,0,6,5,1,1,7,0,5,50.0,20.0,58.33,41.67,3967642,A Flaccid Type Map
Prime,Red,8.0,1,3,17,97,14,18,10,10,14,0,14,111,0,44,213,0.56,0.0,17.65,4,0,0,5.71,1.4,0.07,1,5,1,0,0,3,1,3,29.41,0.0,30.0,30.0,3967642,A Flaccid Type Map
frieren,Blue,8.0,-1,1,18,67,17,17,10,21,27,4,14,105,0,42,251,1.24,28.57,5.56,0,11,0,3.72,2.7,0.11,0,6,3,0,0,1,1,2,33.33,0.0,10.0,20.0,3967642,A Flaccid Type Map
Butter,Blue,8.0,-1,1,12,46,11,13,13,16,77,3,14,77,0,30,251,1.23,21.43,8.33,2,3,0,3.83,5.92,0.31,0,5,2,1,0,5,1,6,41.67,50.0,38.46,46.15,3967642,A Flaccid Type Map
||||||||||||,Red,8.0,2,2,16,90,13,14,13,13,28,1,14,75,0,30,287,0.93,7.14,12.5,1,0,1,5.62,2.15,0.1,1,6,3,1,0,3,0,3,37.5,33.33,23.08,23.08,3967644,OTI Jardim
ObliqueOwl,Red,8.0,2,1,11,71,10,13,7,7,31,0,14,93,0,36,287,0.54,0.0,9.09,3,0,0,6.45,4.43,0.11,1,2,1,0,0,3,0,3,18.18,0.0,42.86,42.86,3967644,OTI Jardim
fender,Blue,8.0,-2,1,17,127,16,17,5,6,9,3,14,130,0,52,264,0.35,21.43,5.88,1,1,0,7.47,1.8,0.03,1,8,2,0,1,2,0,2,47.06,0.0,40.0,40.0,3967644,OTI Jardim
trippi,Red,8.0,2,0,9,67,9,9,12,12,40,1,14,91,10,38,287,1.33,7.14,0.0,0,0,0,7.44,3.33,0.14,1,1,1,0,0,4,1,5,11.11,0.0,33.33,41.67,3967644,OTI Jardim
deku,Blue,8.0,-2,0,11,50,11,13,11,13,60,1,14,93,0,36,264,1.0,7.14,0.0,2,2,0,4.55,5.45,0.23,0,5,1,1,0,2,0,2,45.45,100.0,18.18,18.18,3967644,OTI Jardim
Kep,Blue,8.0,-2,0,6,32,6,10,14,15,102,2,14,85,5,35,264,1.5,14.29,0.0,4,1,0,5.33,7.29,0.39,0,1,1,0,0,5,0,8,16.67,0.0,35.71,57.14,3967644,OTI Jardim
Russ,Red,8.0,2,1,8,36,7,11,10,14,55,3,14,55,0,22,287,1.27,21.43,12.5,4,4,0,4.5,5.5,0.19,0,4,1,0,0,5,1,5,50.0,0.0,50.0,50.0,3967644,OTI Jardim
bubblez,Blue,8.0,-2,1,11,78,9,11,7,8,88,3,14,72,0,28,264,0.73,21.43,9.09,2,1,1,7.09,12.57,0.33,1,1,2,0,0,4,0,4,9.09,0.0,57.14,57.14,3967644,OTI Jardim
TheNippIe,Blue,8.0,-2,0,10,86,10,12,8,8,9,0,14,60,0,24,359,0.67,0.0,0.0,2,0,0,8.6,1.12,0.03,1,2,0,0,0,1,0,1,20.0,0.0,12.5,12.5,3967648,Audacity 2
Swully,Red,8.0,2,0,7,22,7,8,8,8,66,1,14,75,0,30,332,1.0,7.14,0.0,1,0,0,3.14,8.25,0.2,0,4,1,1,0,1,0,2,57.14,100.0,12.5,25.0,3967648,Audacity 2
PuyoPuyo,Red,8.0,2,0,11,167,11,11,2,2,0,1,14,73,0,28,332,0.18,7.14,0.0,0,0,0,15.18,0.0,0.0,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3967648,Audacity 2
TERROR NUGS,Red,8.0,2,1,5,50,3,4,15,16,75,2,14,51,0,20,332,4.0,14.29,20.0,1,1,1,10.0,5.0,0.23,0,1,0,0,0,2,0,4,20.0,0.0,13.33,26.67,3967648,Audacity 2
Snekster,Blue,8.0,-2,0,9,137,9,11,6,7,26,2,14,85,0,34,359,0.64,14.29,0.0,2,1,0,15.22,4.33,0.07,2,0,0,0,0,3,0,3,0.0,0.0,50.0,50.0,3967648,Audacity 2
TheGovernor,Red,8.0,2,2,9,120,7,9,7,12,23,4,14,61,0,24,332,1.33,28.57,22.22,2,5,0,13.33,3.29,0.07,2,1,0,0,0,0,0,1,11.11,0.0,0.0,14.29,3967648,Audacity 2
itagpro,Blue,7.8,-1,1,10,59,9,12,7,8,34,3,14,87,0,34,359,0.67,21.43,10.0,3,1,0,5.9,4.86,0.09,0,1,0,0,0,1,0,1,10.0,0.0,14.29,14.29,3967648,Audacity 2
sinagot,Blue,8.0,-2,0,6,50,6,9,5,6,13,1,14,47,0,18,359,0.67,7.14,0.0,3,1,0,8.33,2.6,0.04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3967648,Audacity 2
bitter heart,Blue,8.0,-4,0,9,65,9,11,11,15,38,3,14,102,25,45,322,1.36,21.43,0.0,2,4,0,7.22,3.45,0.12,0,0,0,0,0,1,1,3,0.0,0.0,9.09,27.27,3967649,Sardonica
Ballzilla,Blue,8.0,-4,0,13,77,13,18,10,10,34,1,14,124,20,52,322,0.56,7.14,0.0,5,0,0,5.92,3.4,0.11,0,2,2,1,0,0,0,0,15.38,50.0,0.0,0.0,3967649,Sardonica
Light,Blue,8.0,-4,1,12,60,11,12,6,6,19,2,14,115,15,49,322,0.5,14.29,8.33,1,0,0,5.0,3.17,0.06,0,4,0,0,1,2,0,3,33.33,0.0,33.33,50.0,3967649,Sardonica
Tinderfella,Red,8.0,4,2,12,134,10,12,9,10,7,0,14,82,10,34,279,0.83,0.0,16.67,2,1,0,11.17,0.78,0.03,2,0,0,0,0,2,0,3,0.0,0.0,22.22,33.33,3967649,Sardonica
NameLEss,Red,8.0,4,0,9,72,9,10,14,16,91,1,14,92,15,39,279,1.6,7.14,0.0,1,2,0,8.0,6.5,0.33,0,1,0,0,0,3,0,4,11.11,0.0,21.43,28.57,3967649,Sardonica
ez,Blue,8.0,-4,0,8,77,8,8,7,7,62,3,14,66,40,34,322,0.88,21.43,0.0,0,0,0,9.62,8.86,0.19,1,1,2,0,0,0,0,0,12.5,0.0,0.0,0.0,3967649,Sardonica
t h C,Red,8.0,4,0,4,26,4,6,11,11,65,0,14,101,15,43,279,1.83,0.0,0.0,2,0,0,6.5,5.91,0.23,0,0,0,0,0,2,2,3,0.0,0.0,18.18,27.27,3967649,Sardonica
danp,Red,8.0,4,3,14,90,11,11,7,11,42,4,14,78,5,31,279,1.0,28.57,21.43,0,4,0,6.43,6.0,0.15,0,2,0,0,0,0,0,2,14.29,0.0,0.0,28.57,3967649,Sardonica
RedBull,Blue,8.0,2,1,13,84,11,15,11,13,37,0,14,102,5,41,275,0.87,0.0,7.69,4,2,1,6.46,3.36,0.13,1,6,2,2,0,3,0,3,46.15,100.0,27.27,27.27,3967652,Centenaria
ObliqueOwl,Red,8.0,-2,0,15,85,15,17,4,7,44,3,14,128,10,52,303,0.41,21.43,0.0,2,3,0,5.67,11.0,0.15,1,5,3,1,0,1,1,2,33.33,33.33,25.0,50.0,3967652,Centenaria
Toidi,Blue,8.0,2,3,6,84,3,5,7,10,80,5,14,62,10,26,275,2.0,35.71,50.0,2,3,0,14.0,11.43,0.29,2,0,0,0,1,3,0,2,0.0,0.0,42.86,28.57,3967652,Centenaria
fender,Red,8.0,-2,2,15,83,13,14,8,9,36,0,14,118,0,46,303,0.64,0.0,13.33,1,1,0,5.53,4.5,0.12,0,7,2,1,1,2,0,3,46.67,50.0,25.0,37.5,3967652,Centenaria
SmallyBigs,Red,8.0,-2,1,9,26,8,10,11,13,42,1,14,93,15,39,303,1.3,7.14,11.11,2,2,0,2.89,3.82,0.14,0,6,1,0,1,5,0,7,66.67,0.0,45.45,63.64,3967652,Centenaria
Crippy,Red,8.0,-2,0,9,81,9,10,5,9,68,2,14,97,5,39,303,0.9,14.29,0.0,1,4,0,9.0,13.6,0.22,1,2,0,0,0,2,0,1,22.22,0.0,40.0,20.0,3967652,Centenaria
trippi,Blue,8.0,2,0,9,48,9,14,8,8,36,0,14,90,10,38,275,0.57,0.0,0.0,5,0,0,5.33,4.5,0.13,1,4,1,1,0,3,0,3,44.44,100.0,37.5,37.5,3967652,Centenaria
Butter,Blue,8.0,2,1,7,87,6,7,18,18,108,3,14,95,10,40,275,2.57,21.43,14.29,1,0,0,12.43,6.0,0.39,1,1,0,0,0,11,0,13,14.29,0.0,61.11,72.22,3967652,Centenaria
Marijuana,Red,9.0,-1,3,15,147,12,16,8,11,46,2,16,124,0,48,313,0.69,12.5,20.0,4,3,0,9.8,5.75,0.15,1,3,3,2,0,3,1,3,20.0,66.67,37.5,37.5,3967657,Asida
@pro,Red,9.0,-1,0,9,56,9,14,14,14,87,0,16,122,10,50,313,1.0,0.0,0.0,5,0,0,6.22,6.21,0.28,0,4,1,1,0,7,1,8,44.44,100.0,50.0,57.14,3967657,Asida
TheNippIe,Red,9.0,-1,1,11,98,10,12,7,7,84,2,16,112,15,47,313,0.58,12.5,9.09,2,0,0,8.91,12.0,0.27,1,3,0,0,0,4,1,4,27.27,0.0,57.14,57.14,3967657,Asida
I <3 Emacs,Red,9.0,-1,1,10,84,9,15,20,21,63,4,16,74,0,28,313,1.4,25.0,10.0,6,1,0,8.4,3.15,0.2,2,1,1,0,0,3,1,5,10.0,0.0,15.0,25.0,3967657,Asida
umad,Blue,9.0,1,1,22,116,21,24,10,16,7,2,16,127,25,55,385,0.67,12.5,4.55,3,6,0,5.27,0.7,0.02,1,5,3,1,0,2,2,3,22.73,33.33,20.0,30.0,3967657,Asida
Snekster,Blue,2.9,0,1,4,10,3,6,1,1,29,0,16,40,0,16,385,0.17,0.0,25.0,3,0,0,2.5,29.0,0.08,0,2,1,0,1,1,1,1,50.0,0.0,100.0,100.0,3967657,Asida
Kei Yonagi,Blue,9.0,1,1,17,106,16,17,14,21,26,3,16,81,35,39,385,1.24,18.75,5.88,1,7,0,6.24,1.86,0.07,1,6,0,0,0,3,0,3,35.29,0.0,21.43,21.43,3967657,Asida
itagpro,Blue,9.0,1,3,15,81,12,15,14,15,30,3,16,117,40,54,385,1.0,18.75,20.0,3,1,0,5.4,2.14,0.08,0,4,4,1,0,5,1,4,26.67,25.0,35.71,28.57,3967657,Asida
bitter heart,Blue,7.4,5,1,6,33,5,7,14,16,85,1,14,45,20,22,199,2.29,7.14,16.67,2,2,0,5.5,6.07,0.43,0,2,1,1,0,7,2,9,33.33,100.0,50.0,64.29,3967658,Sardonica
Light,Red,7.4,-5,0,14,66,14,17,4,5,42,0,14,97,15,41,160,0.29,0.0,0.0,3,1,0,4.71,10.5,0.26,1,6,3,0,0,1,0,0,42.86,0.0,25.0,0.0,3967658,Sardonica
CRYCHIC,Red,7.4,-5,0,6,25,6,10,15,15,162,1,14,73,5,29,160,1.5,7.14,0.0,4,0,0,4.17,10.8,1.01,0,1,0,0,0,5,1,9,16.67,0.0,33.33,60.0,3967658,Sardonica
ez,Blue,7.4,5,4,10,53,6,8,4,7,44,3,14,63,10,26,199,0.88,21.43,40.0,2,3,0,5.3,11.0,0.22,0,2,0,0,1,0,0,1,20.0,0.0,0.0,25.0,3967658,Sardonica
Tinderfella,Blue,7.4,5,1,11,36,10,10,14,18,56,3,14,77,10,32,199,1.8,21.43,9.09,0,4,0,3.27,4.0,0.28,0,5,0,0,0,2,0,5,45.45,0.0,14.29,35.71,3967658,Sardonica
NameLEss,Red,7.4,-5,0,14,51,14,16,3,7,89,2,14,85,0,34,160,0.44,14.29,0.0,2,4,0,3.64,29.67,0.56,0,3,2,1,0,0,0,1,21.43,50.0,0.0,33.33,3967658,Sardonica
bubblez,Blue,7.4,5,0,7,38,7,8,13,15,108,3,14,68,30,32,199,1.88,21.43,0.0,1,2,0,5.43,8.31,0.54,0,2,0,0,0,5,1,8,28.57,0.0,38.46,61.54,3967658,Sardonica
Prime,Red,7.4,-5,1,13,57,12,15,6,6,51,1,14,102,15,43,160,0.4,7.14,7.69,3,0,0,4.38,8.5,0.32,0,4,1,0,0,5,0,3,30.77,0.0,83.33,50.0,3967658,Sardonica
ObliqueOwl,Red,8.5,-1,2,15,81,13,16,13,13,23,0,16,94,0,36,280,0.81,0.0,13.33,3,0,0,5.4,1.77,0.08,0,4,4,1,0,5,1,5,26.67,25.0,38.46,38.46,3967660,Audacity 2
fender,Blue,8.5,1,4,16,161,12,14,8,8,22,0,16,90,0,36,239,0.57,0.0,25.0,2,0,0,10.06,2.75,0.09,2,2,0,0,0,2,1,3,12.5,0.0,25.0,37.5,3967660,Audacity 2
RedBull,Blue,8.5,1,1,14,54,13,18,6,8,28,3,16,111,0,44,239,0.44,18.75,7.14,5,2,0,3.86,4.67,0.12,0,5,2,0,0,0,1,0,35.71,0.0,0.0,0.0,3967660,Audacity 2
Toidi,Blue,8.5,1,0,8,25,8,12,17,20,103,2,16,97,0,38,239,1.67,12.5,0.0,4,3,0,3.12,6.06,0.43,0,5,2,1,0,6,1,7,62.5,50.0,35.29,41.18,3967660,Audacity 2
GillyBall,Blue,8.5,1,1,11,40,10,14,11,11,98,1,16,90,0,36,239,0.79,6.25,9.09,4,0,0,3.64,8.91,0.41,0,5,1,1,0,6,2,6,45.45,100.0,54.55,54.55,3967660,Audacity 2
Crippy,Red,8.5,-1,2,15,76,13,15,11,14,42,3,16,112,0,44,280,0.93,18.75,13.33,2,3,0,5.07,3.82,0.15,0,3,0,0,1,6,2,7,20.0,0.0,54.55,63.64,3967660,Audacity 2
trippi,Red,8.5,-1,0,8,35,8,9,10,13,78,4,16,70,0,28,280,1.44,25.0,0.0,1,3,0,4.38,7.8,0.28,0,4,3,2,0,3,0,3,50.0,66.67,30.0,30.0,3967660,Audacity 2
Butter,Red,8.5,-1,1,9,47,8,8,9,16,91,3,16,86,0,34,280,2.0,18.75,11.11,0,7,0,5.22,10.11,0.32,0,3,2,0,0,3,0,4,33.33,0.0,33.33,44.44,3967660,Audacity 2
fender,Blue,8.0,3,1,14,123,13,15,11,11,13,0,14,101,5,41,289,0.73,0.0,7.14,2,0,0,8.79,1.18,0.04,1,2,1,0,1,4,0,5,14.29,0.0,36.36,45.45,3967662,Moon Base 2024
Butter,Blue,8.0,3,1,6,41,5,7,12,17,79,5,14,92,5,37,289,2.43,35.71,16.67,2,5,0,6.83,6.58,0.27,0,0,1,1,0,7,1,8,0.0,100.0,58.33,66.67,3967662,Moon Base 2024
trippi,Red,8.0,-3,0,9,57,9,9,16,21,26,4,14,76,0,30,345,2.33,28.57,0.0,0,5,0,6.33,1.62,0.08,0,3,2,1,0,3,0,4,33.33,50.0,18.75,25.0,3967662,Moon Base 2024
GillyBall,Blue,8.0,3,3,15,91,11,13,8,8,28,1,14,83,0,32,289,0.62,7.14,20.0,2,0,1,6.07,3.5,0.1,1,4,3,3,0,0,0,0,26.67,100.0,0.0,0.0,3967662,Moon Base 2024
ez,Red,8.0,-3,2,7,58,5,7,8,11,13,2,14,80,5,33,345,1.57,14.29,28.57,2,3,0,8.29,1.62,0.04,1,2,2,0,0,3,0,3,28.57,0.0,37.5,37.5,3967662,Moon Base 2024
Prime,Blue,8.0,3,0,7,90,7,11,10,10,78,1,14,82,0,32,289,0.91,7.14,0.0,4,0,0,12.86,7.8,0.27,1,4,1,0,0,3,0,4,57.14,0.0,30.0,40.0,3967662,Moon Base 2024
NameLEss,Red,8.0,-3,0,17,129,17,18,8,9,18,0,14,106,10,44,345,0.5,0.0,0.0,1,1,0,7.59,2.25,0.05,2,4,2,1,0,3,1,3,23.53,50.0,37.5,37.5,3967662,Moon Base 2024
CRYCHIC,Red,8.0,-3,0,10,45,10,13,4,5,36,1,14,92,0,36,345,0.38,7.14,0.0,3,1,0,4.5,9.0,0.1,0,5,2,2,0,1,0,2,50.0,100.0,25.0,50.0,3967662,Moon Base 2024
Marijuana,Red,8.0,2,0,11,110,10,13,11,11,21,1,14,70,0,28,374,0.85,7.14,0.0,3,0,1,10.0,1.91,0.06,2,1,1,0,0,1,0,3,9.09,0.0,9.09,27.27,3967663,Thicket 2
PuyoPuyo,Blue,8.0,-2,0,13,115,13,15,5,5,23,1,14,95,0,38,346,0.33,7.14,0.0,2,0,0,8.85,4.6,0.07,1,2,2,0,0,1,1,1,15.38,0.0,20.0,20.0,3967663,Thicket 2
umad,Blue,8.0,-2,0,16,120,16,16,8,8,12,1,14,94,0,36,346,0.5,7.14,0.0,0,0,0,7.5,1.5,0.03,1,4,2,2,0,0,0,0,25.0,100.0,0.0,0.0,3967663,Thicket 2
Kei Yonagi,Red,8.0,2,1,10,127,9,10,11,11,30,1,14,89,0,34,374,1.1,7.14,10.0,1,0,0,12.7,2.73,0.08,1,0,0,0,0,3,1,4,0.0,0.0,27.27,36.36,3967663,Thicket 2
TERROR NUGS,Blue,8.0,-2,0,10,38,10,11,15,22,59,2,14,103,0,40,346,2.0,14.29,0.0,1,7,0,3.8,3.93,0.17,0,4,3,1,0,2,0,2,40.0,33.33,13.33,13.33,3967663,Thicket 2
Soccertanker,Blue,8.0,-2,1,9,101,7,7,9,9,46,4,14,103,0,40,346,1.29,28.57,11.11,0,0,1,11.22,5.11,0.13,1,1,1,0,0,3,0,3,11.11,0.0,33.33,33.33,3967663,Thicket 2
sinagot,Red,8.0,2,1,8,43,7,8,14,14,22,1,14,53,0,20,374,1.75,7.14,12.5,1,0,0,5.38,1.57,0.06,0,1,1,0,0,5,1,6,12.5,0.0,35.71,42.86,3967663,Thicket 2
itagpro,Red,8.0,2,1,12,66,11,13,10,13,11,3,14,117,0,46,374,1.0,21.43,8.33,2,3,0,5.5,1.1,0.03,0,4,0,0,0,2,0,2,33.33,0.0,20.0,20.0,3967663,Thicket 2
Toidi,Blue,3.5,5,0,1,14,1,3,6,6,67,1,6,30,15,15,75,2.0,16.67,0.0,2,0,0,14.0,11.17,0.89,0,0,0,0,0,3,0,4,0.0,0.0,50.0,66.67,3967666,Centenaria
RedBull,Red,3.5,-5,0,6,24,6,6,3,6,8,1,6,37,0,14,128,1.0,16.67,0.0,0,3,0,4.0,2.67,0.06,0,2,1,1,0,1,0,1,33.33,100.0,33.33,33.33,3967666,Centenaria
deku,Blue,3.5,5,1,6,19,5,6,4,4,22,0,6,50,20,24,75,0.67,0.0,16.67,1,0,0,3.17,5.5,0.29,0,1,0,0,0,0,1,1,16.67,0.0,0.0,25.0,3967666,Centenaria
ez,Red,3.5,-5,0,6,22,6,6,1,1,15,0,6,49,0,18,128,0.17,0.0,0.0,0,0,0,3.67,15.0,0.12,0,2,1,0,0,0,0,0,33.33,0.0,0.0,0.0,3967666,Centenaria
bubblez,Red,3.5,-5,0,2,2,2,7,3,3,20,0,6,25,5,11,128,0.43,0.0,0.0,5,0,0,1.0,6.67,0.16,0,1,0,0,0,0,0,0,50.0,0.0,0.0,0.0,3967666,Centenaria
Butter,Blue,3.5,5,3,3,30,0,1,9,13,80,2,6,27,0,10,75,13.0,33.33,100.0,1,4,0,10.0,8.89,1.07,0,0,0,0,0,7,1,7,0.0,0.0,77.78,77.78,3967666,Centenaria
CRYCHIC,Blue,3.5,5,1,6,65,5,7,4,6,18,0,6,35,10,16,75,0.86,0.0,16.67,2,2,0,10.83,4.5,0.24,1,1,0,0,0,0,2,1,16.67,0.0,0.0,25.0,3967666,Centenaria
Prime,Red,3.5,-5,0,9,27,9,11,3,6,0,2,6,45,0,18,128,0.55,33.33,0.0,2,3,0,3.0,0.0,0.0,0,5,1,0,0,0,0,1,55.56,0.0,0.0,33.33,3967666,Centenaria
RedBull,Blue,0.9,0,0,4,3,4,4,0,0,4,0,0,15,0,6,2,0.0,0.0,0.0,0,0,0,0.75,0.0,2.0,0,3,0,0,0,0,0,0,75.0,0.0,0.0,0.0,3967667,Centenaria
Toidi,Red,0.9,0,0,0,0,0,1,5,5,32,0,0,0,0,0,11,5.0,0.0,0.0,1,0,0,0.0,6.4,2.91,0,0,0,0,0,4,0,4,0.0,0.0,80.0,80.0,3967667,Centenaria
ez,Blue,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3967667,Centenaria
deku,Blue,0.9,0,0,0,0,0,0,2,2,12,0,0,0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,6.0,6.0,0,0,0,0,0,2,0,1,0.0,0.0,100.0,50.0,3967667,Centenaria
EpicBlob,Red,0.9,0,0,2,2,2,2,0,0,3,0,0,10,0,4,11,0.0,0.0,0.0,0,0,0,1.0,0.0,0.27,0,2,0,0,0,0,0,0,100.0,0.0,0.0,0.0,3967667,Centenaria
CRYCHIC,Red,0.9,0,0,0,0,0,0,2,2,30,0,0,0,5,1,11,0.0,0.0,0.0,0,0,0,0.0,15.0,2.73,0,0,0,0,0,1,0,1,0.0,0.0,50.0,50.0,3967667,Centenaria
bubblez,Blue,0.9,0,0,3,8,3,3,0,0,1,0,0,15,0,6,2,0.0,0.0,0.0,0,0,0,2.67,0.0,0.5,0,2,0,0,0,0,0,0,66.67,0.0,0.0,0.0,3967667,Centenaria
kmichael,Red,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3967667,Centenaria
RedBull,Red,8.0,2,2,13,61,11,15,9,13,30,0,14,76,0,30,216,0.87,0.0,15.38,4,4,0,4.69,3.33,0.14,0,2,1,0,0,2,0,2,15.38,0.0,22.22,22.22,3967669,Moon Base 2024
Bamboozler,Red,8.0,2,2,16,118,13,14,6,7,25,2,14,85,0,34,216,0.5,14.29,12.5,1,1,1,7.38,4.17,0.12,0,3,2,0,0,1,1,3,18.75,0.0,16.67,50.0,3967669,Moon Base 2024
deku,Blue,8.0,-2,0,15,33,15,17,9,13,46,2,14,97,0,38,261,0.76,14.29,0.0,2,4,0,2.2,5.11,0.18,0,11,3,1,0,1,0,4,73.33,33.33,11.11,44.44,3967669,Moon Base 2024
ez,Blue,8.0,-2,1,18,70,17,19,6,6,34,1,14,91,0,36,261,0.32,7.14,5.56,2,0,0,3.89,5.67,0.13,0,6,3,2,0,0,0,0,33.33,66.67,0.0,0.0,3967669,Moon Base 2024
CRYCHIC,Blue,8.0,-2,0,13,45,12,14,12,18,63,2,14,98,0,38,261,1.29,14.29,0.0,2,6,1,3.46,5.25,0.24,0,6,3,1,0,4,1,6,46.15,33.33,33.33,50.0,3967669,Moon Base 2024
bubblez,Red,8.0,2,0,12,76,12,18,11,13,71,3,14,93,0,36,216,0.72,21.43,0.0,6,2,0,6.33,6.45,0.33,0,2,3,2,0,7,0,7,16.67,66.67,63.64,63.64,3967669,Moon Base 2024
Toidi,Red,8.0,2,0,3,6,3,7,29,30,117,1,14,49,0,18,216,4.29,7.14,0.0,4,1,0,2.0,4.03,0.54,0,1,1,1,0,17,2,16,33.33,100.0,58.62,55.17,3967669,Moon Base 2024
Butter,Blue,8.0,-2,1,13,68,12,15,11,14,71,3,14,91,5,37,261,0.93,21.43,7.69,3,3,0,5.23,6.45,0.27,0,4,4,1,0,3,0,3,30.77,25.0,27.27,27.27,3967669,Moon Base 2024
Toidi,Red,8.0,2,0,6,42,6,12,19,19,89,2,14,50,5,21,248,1.58,14.29,0.0,6,0,0,7.0,4.68,0.36,0,0,0,0,0,11,1,12,0.0,0.0,57.89,63.16,3967670,Sugar Free Hill
RedBull,Blue,8.0,-2,0,12,68,12,13,9,14,20,1,14,126,0,50,277,1.08,7.14,0.0,1,5,0,5.67,2.22,0.07,1,4,1,0,0,0,0,1,33.33,0.0,0.0,11.11,3967670,Sugar Free Hill
deku,Blue,8.0,-2,0,9,47,9,12,12,14,67,2,14,94,5,37,277,1.17,14.29,0.0,3,2,0,5.22,5.58,0.24,0,2,2,0,0,3,1,2,22.22,0.0,25.0,16.67,3967670,Sugar Free Hill
Bamboozler,Red,8.0,2,1,16,94,15,17,5,6,23,2,14,98,15,41,248,0.35,14.29,6.25,2,1,0,5.88,4.6,0.09,0,2,1,1,0,2,0,2,12.5,100.0,40.0,40.0,3967670,Sugar Free Hill
Kei Yonagi,Red,8.0,2,2,15,90,13,16,5,7,28,1,14,66,0,26,248,0.44,7.14,13.33,3,2,0,6.0,5.6,0.11,1,4,2,1,0,2,0,3,26.67,50.0,40.0,60.0,3967670,Sugar Free Hill
CRYCHIC,Blue,8.0,-2,0,11,60,11,16,9,11,42,2,14,57,5,23,277,0.69,14.29,0.0,5,2,0,5.45,4.67,0.15,1,5,2,0,0,1,1,1,45.45,0.0,11.11,11.11,3967670,Sugar Free Hill
trippi,Red,8.0,2,1,5,51,4,6,17,21,84,3,14,77,8,31,248,3.5,21.43,20.0,2,4,0,10.2,4.94,0.34,1,0,0,0,0,5,1,8,0.0,0.0,29.41,47.06,3967670,Sugar Free Hill
bubblez,Blue,8.0,-2,2,16,73,14,15,6,6,36,1,14,106,10,44,277,0.4,7.14,12.5,1,0,0,4.56,6.0,0.13,0,9,2,1,0,1,0,2,56.25,50.0,16.67,33.33,3967670,Sugar Free Hill
Toidi,Blue,8.8,-1,0,6,27,6,8,21,25,141,2,16,51,0,20,212,3.12,12.5,0.0,2,4,0,4.5,6.71,0.67,0,3,0,0,0,8,0,10,50.0,0.0,38.1,47.62,3967672,A Flaccid Type Map
deku,Blue,8.8,-1,0,8,40,8,11,7,7,129,0,16,87,0,34,212,0.64,0.0,0.0,3,0,0,5.0,18.43,0.61,0,1,1,1,0,5,0,5,12.5,100.0,71.43,71.43,3967672,A Flaccid Type Map
Bamboozler,Red,8.8,1,2,17,72,15,17,6,6,69,1,16,127,0,50,236,0.35,6.25,11.76,2,0,0,4.24,11.5,0.29,0,5,2,1,0,2,0,1,29.41,50.0,33.33,16.67,3967672,A Flaccid Type Map
ez,Red,8.8,1,0,14,44,14,16,7,11,20,4,16,103,0,40,236,0.69,25.0,0.0,2,4,0,3.14,2.86,0.08,0,6,2,0,0,2,0,2,42.86,0.0,28.57,28.57,3967672,A Flaccid Type Map
RedBull,Blue,8.8,-1,1,18,92,17,17,10,10,34,1,16,136,0,54,212,0.59,6.25,5.56,0,0,0,5.11,3.4,0.16,0,3,0,0,0,4,0,4,16.67,0.0,40.0,40.0,3967672,A Flaccid Type Map
t h C,Red,8.8,1,0,6,33,6,9,19,19,107,3,16,74,0,28,236,2.11,18.75,0.0,3,0,0,5.5,5.63,0.45,0,3,2,1,0,5,1,7,50.0,50.0,26.32,36.84,3967672,A Flaccid Type Map
trippi,Red,8.8,1,1,16,63,15,17,11,13,24,2,16,114,0,44,236,0.76,12.5,6.25,2,2,0,3.94,2.18,0.1,0,7,3,2,1,5,1,4,43.75,66.67,45.45,36.36,3967672,A Flaccid Type Map
Kei Yonagi,Blue,8.8,-1,1,14,77,13,16,12,12,21,3,16,111,0,44,212,0.75,18.75,7.14,3,0,0,5.5,1.75,0.1,1,7,1,0,0,4,1,3,50.0,0.0,33.33,25.0,3967672,A Flaccid Type Map
danp,Blue,8.0,-2,2,7,60,5,5,16,17,75,1,14,50,10,22,268,3.4,7.14,28.57,0,1,0,8.57,4.69,0.28,0,0,1,0,1,5,1,9,0.0,0.0,31.25,56.25,3967673,Moon Base 2024
