Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,42014.999999999935,5647,2901,2746,0.5137241012927218,5647,0,2901,0,0.5137241012927218,0.0,4301.0,50309.0,357892.0,45602.0,55186.0,45535.0,52260.0,250788.0,9420.0,75310.0,408329.0,0.0,159692.0,1434497.0,3110.0,12619.0,4503.0,1751.0,333.0,12674.0,1957.0,15850.0,9584.0,6725.0,406.0,636.0,0.01513745091038917,0.10236820183267896,1.197405688444605,8.518195882422958,1.0853742710936587,1.3134832797810327,1.0837796025229103,1.2438414851838648,5.969011067475911,0.2242056408425566,0.12508299030673217,0.08549166153173389,0.25082987139478025,0.034804905682879805,0.27833534643680685,0.34808389151202374,0.9469793063458123,7.113876244807092,5.507587570001098,0.17482643742022466
Blue,42044.99999999997,5649,2751,2898,0.48698884758364314,0,5649,0,2751,0.0,0.48698884758364314,4160.0,51176.0,358790.0,46601.0,56385.0,44530.0,51091.0,256888.0,9414.0,75358.0,413844.0,0.0,161958.0,1431949.0,2999.0,12836.0,4761.0,1909.0,347.0,12454.0,1841.0,14639.0,9784.0,6561.0,415.0,-509.0,-0.012106076822452143,0.09894161017956958,1.2171720775359742,8.53347603757879,1.1083600903793562,1.3410631466286131,1.0591033416577484,1.2151504340587473,6.10983470091569,0.22390296111309327,0.12492369755035962,0.08128810379865561,0.2508206972018133,0.037302641863373454,0.27967662250168424,0.3287446665169549,0.9061097809701162,7.010903548538377,5.7688749157871095,0.17939745060752862
Alphachurro,266.7,38,19,19,0.5,25,13,13,6,0.52,0.46153846153846156,30.0,296.0,2242.0,265.0,316.0,355.0,388.0,2098.0,67.0,476.0,2681.0,0.0,1040.0,8216.0,19.0,55.0,23.0,8.0,8.0,116.0,21.0,127.0,51.0,33.0,1.0,5.0,0.018747656542932135,0.1124859392575928,1.1098612673415824,8.406449193850769,0.9936257967754031,1.184851893513311,1.3310836145481815,1.4548181477315336,7.866516685414323,0.2512185976752906,0.1407563025210084,0.10135135135135136,0.1858108108108108,0.02702702702702703,0.3267605633802817,0.35774647887323946,1.2278481012658229,7.574324324324325,5.909859154929578,0.2553554040895813
TaylorWhiff,4.3,1,0,1,0.0,1,0,0,0,0.0,0.0,0.0,14.0,18.0,14.0,14.0,1.0,1.0,0.0,0.0,8.0,92.0,0.0,36.0,156.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.1627906976744187,0.0,3.255813953488372,4.186046511627907,3.255813953488372,3.255813953488372,0.23255813953488372,0.23255813953488372,0.0,0.0,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.07142857142857142,1.2857142857142858,0.0,0.0
gl hf :),220.09999999999997,30,13,17,0.43333333333333335,15,15,6,7,0.4,0.4666666666666667,21.0,370.0,2137.0,344.0,411.0,197.0,233.0,876.0,37.0,391.0,2500.0,0.0,976.0,7503.0,16.0,126.0,37.0,18.0,2.0,53.0,7.0,65.0,67.0,36.0,5.0,-18.0,-0.08178100863243981,0.09541117673784645,1.681054066333485,9.709223080417994,1.5629259427532942,1.867333030440709,0.8950477055883691,1.0586097228532487,3.9800090867787374,0.1681054066333485,0.09462915601023018,0.05675675675675676,0.34054054054054056,0.04864864864864865,0.26903553299492383,0.3299492385786802,0.5669099756690997,5.775675675675676,4.446700507614213,0.11675329868052779
DrPoopBoots,13.399999999999999,2,1,1,0.5,1,1,0,1,0.0,1.0,1.0,14.0,62.0,13.0,19.0,10.0,12.0,65.0,1.0,25.0,134.0,0.0,52.0,508.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,-4.0,-0.2985074626865672,0.0746268656716418,1.0447761194029852,4.6268656716417915,0.9701492537313434,1.4179104477611941,0.746268656716418,0.8955223880597016,4.850746268656717,0.0746268656716418,0.04,0.07142857142857142,0.5,0.0,0.1,0.1,0.631578947368421,4.428571428571429,6.5,0.1279527559055118
Ty,226.69999999999996,31,17,14,0.5483870967741935,14,17,8,9,0.5714285714285714,0.5294117647058824,20.0,194.0,1603.0,174.0,228.0,287.0,338.0,1876.0,80.0,408.0,2069.0,0.0,806.0,6990.0,17.0,48.0,20.0,7.0,4.0,85.0,12.0,100.0,54.0,51.0,0.0,6.0,0.026466696074106753,0.0882223202470225,0.8557565063961183,7.071018967798854,0.7675341861490959,1.0057344508160566,1.265990295544773,1.4909572121746804,8.275253639170712,0.35288928098809,0.19607843137254902,0.10309278350515463,0.24742268041237114,0.03608247422680412,0.2961672473867596,0.34843205574912894,1.4824561403508771,8.262886597938145,6.536585365853658,0.26838340486409157
jerm,475.5,63,34,29,0.5396825396825397,31,32,16,18,0.5161290322580645,0.5625,53.0,554.0,3579.0,496.0,593.0,475.0,587.0,3044.0,120.0,862.0,4478.0,0.0,1748.0,15935.0,28.0,148.0,55.0,20.0,6.0,119.0,17.0,153.0,97.0,112.0,5.0,30.0,0.06309148264984227,0.11146161934805468,1.1650893796004207,7.526813880126183,1.0431125131440588,1.2471083070452156,0.9989484752891693,1.2344900105152472,6.401682439537329,0.25236593059936907,0.13921113689095127,0.09566787003610108,0.26714801444043323,0.036101083032490974,0.2505263157894737,0.32210526315789473,0.9898819561551433,6.46028880866426,6.408421052631579,0.19102604330090994
frieren,342.50000000000006,46,29,17,0.6304347826086957,25,21,15,14,0.6,0.6666666666666666,51.0,404.0,2734.0,352.0,415.0,432.0,551.0,2326.0,109.0,616.0,3228.0,0.0,1260.0,10236.0,22.0,95.0,26.0,10.0,6.0,135.0,21.0,162.0,63.0,119.0,1.0,49.0,0.14306569343065692,0.14890510948905106,1.1795620437956202,7.982481751824817,1.027737226277372,1.2116788321167882,1.2613138686131384,1.608759124087591,6.791240875912408,0.3182481751824817,0.17694805194805194,0.12623762376237624,0.23514851485148514,0.024752475247524754,0.3125,0.375,1.3277108433734939,6.767326732673268,5.3842592592592595,0.22723720203204376
Enervate,667.8,88,55,33,0.625,42,46,26,29,0.6190476190476191,0.6304347826086957,96.0,939.0,6788.0,834.0,971.0,794.0,916.0,2464.0,158.0,1208.0,7257.0,0.0,2846.0,20890.0,72.0,238.0,93.0,37.0,6.0,159.0,42.0,216.0,137.0,122.0,9.0,82.0,0.12279125486672657,0.14375561545372867,1.4061096136567837,10.16471997604073,1.2488769092542678,1.4540281521413598,1.1889787361485475,1.3716681641209945,3.6897274633123693,0.2365977837675951,0.13079470198675497,0.10223642172523961,0.2534611288604899,0.039403620873269436,0.20025188916876574,0.27204030226700254,0.9433573635427395,7.228966986155484,3.1032745591939546,0.11795117280995691
