Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,4264.700000000004,572,264,308,0.46153846153846156,572,0,264,0,0.46153846153846156,0.0,393.0,5049.0,37381.0,4607.0,5753.0,4286.0,5089.0,28202.0,928.0,7664.0,42092.0,4710.0,17374.0,148096.0,383.0,1304.0,526.0,210.0,43.0,1252.0,180.0,1547.0,1146.0,803.0,49.0,-132.0,-0.03095176683002318,0.09215185124393266,1.1839050812483867,8.7652120899477,1.0802635589842182,1.3489811710085104,1.0049944896475709,1.193284404530212,6.612891879850862,0.2176003001383448,0.12108559498956159,0.0778371954842543,0.2582689641513171,0.041592394533571005,0.2921138590760616,0.3609426038264116,0.884581957239701,7.403644285997228,6.580027998133458,0.19043053154710457
Blue,4268.000000000004,572,308,264,0.5384615384615384,0,572,0,308,0.0,0.5384615384615384,428.0,4826.0,37024.0,4357.0,5580.0,4527.0,5314.0,27830.0,988.0,7664.0,40708.0,4780.0,16864.0,149524.0,394.0,1272.0,518.0,213.0,46.0,1277.0,202.0,1563.0,1223.0,787.0,41.0,142.0,0.0332708528584817,0.10028116213683215,1.1307403936269906,8.674789128397368,1.0208528584817236,1.3074039362699146,1.0606841611996243,1.2450796626054348,6.5206185567010255,0.23149015932521066,0.1289144050104384,0.08868628263572316,0.2635723166183174,0.04413593037712391,0.28208526618069363,0.3452617627567926,0.9523297491039426,7.671777869871529,6.147559089905014,0.1861239667210615
Jukester,10.1,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,16.0,75.0,16.0,21.0,11.0,14.0,24.0,3.0,19.0,110.0,5.0,45.0,363.0,0.0,5.0,2.0,1.0,0.0,4.0,2.0,3.0,5.0,3.0,0.0,-1.0,-0.09900990099009901,0.0,1.5841584158415842,7.425742574257426,1.5841584158415842,2.0792079207920793,1.0891089108910892,1.3861386138613863,2.376237623762376,0.297029702970297,0.15789473684210525,0.0,0.3125,0.0625,0.36363636363636365,0.2727272727272727,0.6666666666666666,4.6875,2.1818181818181817,0.06611570247933884
EpicJuker,18.2,2,1,1,0.5,2,0,1,0,0.5,0.0,2.0,24.0,223.0,22.0,28.0,16.0,17.0,97.0,4.0,35.0,177.0,10.0,72.0,714.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.10989010989010989,1.3186813186813187,12.252747252747254,1.208791208791209,1.5384615384615385,0.8791208791208791,0.9340659340659341,5.32967032967033,0.21978021978021978,0.11428571428571428,0.08333333333333333,0.16666666666666666,0.0,0.3125,0.5,0.6071428571428571,9.291666666666666,6.0625,0.13585434173669467
cantstop,33.800000000000004,5,2,3,0.4,1,4,0,2,0.0,0.5,3.0,45.0,439.0,42.0,45.0,32.0,38.0,173.0,7.0,63.0,275.0,30.0,116.0,1212.0,6.0,6.0,3.0,1.0,0.0,8.0,0.0,12.0,3.0,6.0,0.0,-4.0,-0.11834319526627217,0.08875739644970414,1.331360946745562,12.98816568047337,1.242603550295858,1.331360946745562,0.9467455621301774,1.1242603550295858,5.118343195266272,0.2071005917159763,0.1111111111111111,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.25,0.375,0.8444444444444444,9.755555555555556,5.40625,0.14273927392739275
nej,45.6,6,2,4,0.3333333333333333,5,1,2,0,0.4,0.0,2.0,65.0,463.0,63.0,77.0,31.0,38.0,234.0,8.0,83.0,407.0,50.0,168.0,1753.0,5.0,21.0,6.0,3.0,1.0,6.0,0.0,7.0,14.0,7.0,0.0,-5.0,-0.10964912280701754,0.043859649122807015,1.425438596491228,10.153508771929824,1.381578947368421,1.6885964912280702,0.6798245614035088,0.8333333333333333,5.131578947368421,0.17543859649122806,0.0963855421686747,0.03076923076923077,0.3230769230769231,0.046153846153846156,0.1935483870967742,0.22580645161290322,0.4935064935064935,7.123076923076923,7.548387096774194,0.13348545350827154
Borgus,34.2,4,2,2,0.5,4,0,2,0,0.5,0.0,3.0,34.0,282.0,31.0,34.0,41.0,47.0,250.0,9.0,63.0,264.0,10.0,106.0,1210.0,5.0,11.0,3.0,1.0,0.0,5.0,0.0,5.0,3.0,6.0,0.0,-1.0,-0.029239766081871343,0.08771929824561403,0.9941520467836257,8.24561403508772,0.9064327485380116,0.9941520467836257,1.198830409356725,1.3742690058479532,7.309941520467835,0.2631578947368421,0.14285714285714285,0.08823529411764706,0.3235294117647059,0.029411764705882353,0.12195121951219512,0.12195121951219512,1.3823529411764706,8.294117647058824,6.097560975609756,0.2066115702479339
tbiol,18.0,2,1,1,0.5,0,2,0,1,0.0,0.5,0.0,14.0,83.0,14.0,24.0,16.0,18.0,118.0,4.0,33.0,186.0,40.0,80.0,630.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.7777777777777778,4.611111111111111,0.7777777777777778,1.3333333333333333,0.8888888888888888,1.0,6.555555555555555,0.2222222222222222,0.12121212121212122,0.0,0.35714285714285715,0.07142857142857142,0.0625,0.125,0.75,5.928571428571429,7.375,0.1873015873015873
Soccertanker,35.9,5,4,1,0.8,1,4,1,3,1.0,0.75,7.0,42.0,588.0,34.0,40.0,33.0,35.0,159.0,11.0,65.0,326.0,52.0,137.0,1336.0,14.0,5.0,1.0,1.0,1.0,7.0,2.0,3.0,6.0,2.0,1.0,8.0,0.22284122562674097,0.19498607242339833,1.16991643454039,16.37883008356546,0.947075208913649,1.1142061281337048,0.9192200557103064,0.9749303621169917,4.428969359331476,0.30640668523676884,0.16923076923076924,0.16666666666666666,0.11904761904761904,0.023809523809523808,0.21212121212121213,0.09090909090909091,0.875,14.0,4.818181818181818,0.11901197604790419
LiddiLidd,187.5,25,13,12,0.52,10,15,5,8,0.5,0.5333333333333333,15.0,150.0,1011.0,133.0,192.0,236.0,264.0,2039.0,31.0,335.0,1487.0,293.0,636.0,6311.0,9.0,42.0,18.0,6.0,0.0,92.0,9.0,108.0,59.0,28.0,2.0,-14.0,-0.07466666666666667,0.08,0.8,5.392,0.7093333333333334,1.024,1.2586666666666666,1.408,10.874666666666666,0.16533333333333333,0.09253731343283582,0.1,0.28,0.04,0.3898305084745763,0.4576271186440678,1.375,6.74,8.639830508474576,0.32308667406116304
MaxW,8.1,1,1,0,1.0,0,1,0,1,0.0,1.0,1.0,13.0,89.0,12.0,17.0,5.0,11.0,8.0,2.0,16.0,100.0,15.0,43.0,358.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.1234567901234568,0.1234567901234568,1.6049382716049383,10.987654320987655,1.4814814814814816,2.0987654320987654,0.617283950617284,1.3580246913580247,0.9876543209876544,0.2469135802469136,0.125,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.6470588235294118,6.846153846153846,1.6,0.0223463687150838
TheYoungWolf,33.599999999999994,5,4,1,0.8,2,3,1,3,0.5,1.0,4.0,42.0,309.0,38.0,47.0,32.0,39.0,221.0,6.0,61.0,342.0,40.0,142.0,1227.0,1.0,7.0,5.0,1.0,0.0,6.0,2.0,9.0,9.0,7.0,0.0,9.0,0.2678571428571429,0.11904761904761907,1.2500000000000002,9.196428571428573,1.1309523809523812,1.398809523809524,0.9523809523809526,1.1607142857142858,6.577380952380953,0.1785714285714286,0.09836065573770492,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.1875,0.28125,0.8297872340425532,7.357142857142857,6.90625,0.18011409942950285
xcv,119.00000000000001,17,7,10,0.4117647058823529,10,7,3,4,0.3,0.5714285714285714,14.0,120.0,1089.0,105.0,129.0,116.0,157.0,973.0,41.0,214.0,977.0,96.0,396.0,3989.0,13.0,19.0,6.0,1.0,2.0,36.0,3.0,47.0,24.0,41.0,1.0,-7.0,-0.0588235294117647,0.1176470588235294,1.0084033613445378,9.15126050420168,0.8823529411764705,1.084033613445378,0.9747899159663864,1.3193277310924367,8.176470588235293,0.34453781512605036,0.19158878504672897,0.11666666666666667,0.15833333333333333,0.008333333333333333,0.3103448275862069,0.4051724137931034,1.2170542635658914,9.075,8.387931034482758,0.243920782150915
tha king,79.49999999999999,10,7,3,0.7,5,5,4,3,0.8,0.6,13.0,88.0,813.0,75.0,92.0,99.0,111.0,612.0,23.0,144.0,841.0,75.0,343.0,2649.0,10.0,20.0,7.0,3.0,0.0,35.0,3.0,47.0,17.0,12.0,0.0,16.0,0.20125786163522016,0.16352201257861637,1.106918238993711,10.226415094339625,0.9433962264150945,1.157232704402516,1.2452830188679247,1.39622641509434,7.698113207547171,0.289308176100629,0.1597222222222222,0.14772727272727273,0.22727272727272727,0.03409090909090909,0.35353535353535354,0.47474747474747475,1.2065217391304348,9.238636363636363,6.181818181818182,0.23103057757644394
Madoka,146.2,19,16,3,0.8421052631578947,9,10,7,9,0.7777777777777778,0.9,17.0,139.0,927.0,121.0,162.0,231.0,271.0,1515.0,48.0,261.0,1395.0,180.0,580.0,4311.0,7.0,30.0,13.0,4.0,1.0,79.0,14.0,91.0,41.0,40.0,1.0,42.0,0.2872777017783858,0.11627906976744187,0.9507523939808482,6.340629274965801,0.8276333789329686,1.1080711354309167,1.5800273597811219,1.8536251709986322,10.362517099863203,0.32831737346101236,0.1839080459770115,0.1223021582733813,0.2158273381294964,0.02877697841726619,0.341991341991342,0.3939393939393939,1.6728395061728396,6.669064748201439,6.558441558441558,0.35142658315935976
Chritt,50.6,8,2,6,0.25,4,4,1,1,0.25,0.25,5.0,71.0,363.0,66.0,83.0,45.0,52.0,294.0,7.0,88.0,484.0,50.0,200.0,1730.0,3.0,29.0,14.0,5.0,0.0,9.0,1.0,14.0,17.0,7.0,0.0,-17.0,-0.3359683794466403,0.09881422924901186,1.4031620553359683,7.173913043478261,1.3043478260869565,1.6403162055335967,0.8893280632411067,1.0276679841897234,5.810276679841897,0.1383399209486166,0.07954545454545454,0.07042253521126761,0.4084507042253521,0.07042253521126761,0.2,0.3111111111111111,0.6265060240963856,5.112676056338028,6.533333333333333,0.1699421965317919
Trapsin,66.0,9,6,3,0.6666666666666666,5,4,3,3,0.6,0.75,6.0,75.0,592.0,69.0,84.0,71.0,74.0,621.0,12.0,118.0,725.0,35.0,291.0,2087.0,6.0,16.0,6.0,2.0,1.0,26.0,2.0,30.0,15.0,3.0,0.0,7.0,0.10606060606060606,0.09090909090909091,1.1363636363636365,8.969696969696969,1.0454545454545454,1.2727272727272727,1.0757575757575757,1.121212121212121,9.409090909090908,0.18181818181818182,0.1016949152542373,0.08,0.21333333333333335,0.02666666666666667,0.36619718309859156,0.4225352112676056,0.8809523809523809,7.8933333333333335,8.746478873239436,0.2975563009103977
