Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,29829.00000000001,4143,2040,2103,0.49239681390296886,4143,0,2040,0,0.49239681390296886,0.0,3625.0,40197.0,269183.0,36269.0,45810.0,35732.0,43378.0,173132.0,6661.0,53166.0,310315.0,56004.0,132455.0,1061756.0,2134.0,10538.0,4265.0,1698.0,343.0,10797.0,1858.0,13138.0,9541.0,7646.0,303.0,-138.0,-0.004626370310771395,0.12152603171410369,1.347581212913607,9.024204633075191,1.2158972811693314,1.5357537966408523,1.1978946662643732,1.454222401019142,5.804150323510675,0.22330617855107437,0.12528683745250724,0.09018085926810458,0.2621588675771824,0.042241958355101125,0.30216612560170153,0.3676816299115639,0.9469111547697009,6.696594273204468,4.845292734803538,0.1630619464359043
Blue,29823.300000000014,4142,2103,2039,0.5077257363592468,0,4142,0,2103,0.0,0.5077257363592468,3670.0,40160.0,265332.0,36184.0,46206.0,35820.0,43045.0,164720.0,6626.0,53134.0,310106.0,58015.0,132914.0,1076385.0,2141.0,10898.0,4484.0,1808.0,387.0,10460.0,1883.0,13566.0,10022.0,7225.0,306.0,208.0,0.006974412623686845,0.12305814581216694,1.3465981296503065,8.896802164750376,1.2132795498821385,1.5493255273561268,1.2010743277906866,1.4433345739740397,5.5231983046812365,0.2221752790603319,0.12470357962886287,0.09138446215139442,0.27136454183266934,0.0450199203187251,0.29201563372417644,0.37872696817420437,0.9315889711292906,6.6068725099601595,4.598548297040759,0.15303074643366454
Helen Keller,425.6,58,32,26,0.5517241379310345,30,28,18,14,0.6,0.5,79.0,584.0,4236.0,500.0,639.0,614.0,734.0,2073.0,119.0,760.0,4307.0,660.0,1818.0,14689.0,38.0,142.0,49.0,21.0,14.0,164.0,33.0,203.0,139.0,120.0,5.0,16.0,0.03759398496240601,0.18562030075187969,1.3721804511278195,9.953007518796992,1.1748120300751879,1.5014097744360901,1.4426691729323307,1.724624060150376,4.870770676691729,0.27960526315789475,0.15657894736842104,0.13527397260273974,0.24315068493150685,0.03595890410958904,0.2671009771986971,0.3306188925081433,1.1486697965571204,7.2534246575342465,3.3762214983713354,0.1411260126625366
Klox,200.19999999999996,26,10,16,0.38461538461538464,16,10,6,4,0.375,0.4,28.0,286.0,1677.0,255.0,321.0,230.0,290.0,705.0,44.0,366.0,2038.0,619.0,923.0,7177.0,12.0,92.0,33.0,16.0,1.0,39.0,12.0,59.0,66.0,60.0,3.0,-15.0,-0.07492507492507494,0.1398601398601399,1.4285714285714288,8.376623376623378,1.273726273726274,1.6033966033966036,1.148851148851149,1.4485514485514488,3.5214785214785223,0.21978021978021983,0.12021857923497267,0.0979020979020979,0.32167832167832167,0.055944055944055944,0.16956521739130434,0.2565217391304348,0.9034267912772586,5.863636363636363,3.0652173913043477,0.09823045840880591
Hurri,59.5,8,6,2,0.75,4,4,2,4,0.5,1.0,3.0,76.0,427.0,73.0,102.0,89.0,93.0,433.0,5.0,107.0,683.0,55.0,277.0,2151.0,1.0,24.0,8.0,4.0,1.0,22.0,5.0,33.0,29.0,4.0,0.0,15.0,0.25210084033613445,0.05042016806722689,1.2773109243697478,7.176470588235294,1.226890756302521,1.7142857142857142,1.495798319327731,1.5630252100840336,7.277310924369748,0.08403361344537816,0.04672897196261682,0.039473684210526314,0.3157894736842105,0.05263157894736842,0.24719101123595505,0.3707865168539326,0.9117647058823529,5.618421052631579,4.865168539325842,0.201301720130172
Penis Wings,126.19999999999999,17,10,7,0.5882352941176471,7,10,3,7,0.42857142857142855,0.7,17.0,167.0,1495.0,150.0,188.0,125.0,151.0,674.0,35.0,224.0,1157.0,80.0,466.0,4533.0,19.0,42.0,12.0,2.0,2.0,30.0,5.0,38.0,38.0,26.0,0.0,9.0,0.07131537242472268,0.1347068145800317,1.3232963549920762,11.846275752773376,1.1885895404120446,1.4896988906497624,0.9904912836767037,1.1965134706814582,5.340729001584786,0.277337559429477,0.15625,0.10179640718562874,0.25149700598802394,0.011976047904191617,0.24,0.304,0.8031914893617021,8.952095808383234,5.392,0.1486874034855504
yippie,68.4,9,6,3,0.6666666666666666,4,5,3,3,0.75,0.6,16.0,119.0,768.0,103.0,122.0,72.0,83.0,222.0,13.0,120.0,889.0,80.0,364.0,2388.0,6.0,30.0,9.0,2.0,1.0,14.0,5.0,20.0,19.0,11.0,0.0,8.0,0.11695906432748537,0.23391812865497075,1.739766081871345,11.228070175438596,1.5058479532163742,1.783625730994152,1.0526315789473684,1.2134502923976607,3.245614035087719,0.19005847953216373,0.10833333333333334,0.13445378151260504,0.25210084033613445,0.01680672268907563,0.19444444444444445,0.2777777777777778,0.680327868852459,6.453781512605042,3.0833333333333335,0.09296482412060302
meowza,286.3,39,25,14,0.6410256410256411,18,21,15,10,0.8333333333333334,0.47619047619047616,36.0,374.0,2668.0,338.0,424.0,438.0,538.0,2148.0,97.0,512.0,3179.0,442.0,1326.0,9421.0,31.0,114.0,28.0,18.0,5.0,139.0,20.0,179.0,86.0,100.0,0.0,32.0,0.11177086971707999,0.12574222843171498,1.3063220398183724,9.318896262661543,1.1805798113866572,1.4809640237513098,1.5298637792525323,1.8791477471184073,7.5026196297589935,0.3388054488298987,0.189453125,0.0962566844919786,0.3048128342245989,0.0481283422459893,0.317351598173516,0.408675799086758,1.2688679245283019,7.133689839572193,4.904109589041096,0.22800127375013268
karma,95.4,14,7,7,0.5,11,3,5,2,0.45454545454545453,0.6666666666666666,14.0,157.0,744.0,143.0,176.0,136.0,149.0,663.0,29.0,174.0,1138.0,105.0,465.0,3125.0,4.0,56.0,20.0,6.0,1.0,42.0,9.0,57.0,33.0,13.0,0.0,-3.0,-0.031446540880503145,0.14675052410901468,1.6457023060796645,7.798742138364779,1.4989517819706497,1.8448637316561844,1.4255765199161425,1.561844863731656,6.949685534591195,0.30398322851153037,0.16666666666666666,0.08917197452229299,0.35668789808917195,0.03821656050955414,0.3088235294117647,0.41911764705882354,0.8465909090909091,4.738853503184713,4.875,0.21216
Optical Juke,119.0,17,7,10,0.4117647058823529,6,11,3,4,0.5,0.36363636363636365,15.0,159.0,1098.0,144.0,177.0,146.0,171.0,602.0,24.0,208.0,1276.0,225.0,544.0,4107.0,7.0,32.0,11.0,3.0,0.0,36.0,10.0,53.0,33.0,25.0,0.0,13.0,0.1092436974789916,0.12605042016806722,1.3361344537815125,9.22689075630252,1.2100840336134453,1.4873949579831933,1.226890756302521,1.4369747899159664,5.0588235294117645,0.20168067226890757,0.11538461538461539,0.09433962264150944,0.20125786163522014,0.018867924528301886,0.2465753424657534,0.363013698630137,0.9661016949152542,6.90566037735849,4.123287671232877,0.1465790114438763
