Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,20421.300000000017,2754,1455,1299,0.528322440087146,2754,0,1455,0,0.528322440087146,0.0,2046.0,25482.0,186239.0,23220.0,26983.0,22899.0,25939.0,117298.0,4509.0,36529.0,210990.0,0.0,82604.0,738974.0,1692.0,5607.0,2335.0,970.0,184.0,5529.0,936.0,6362.0,3763.0,3040.0,216.0,273.0,0.013368394764290215,0.1001895080136915,1.2478147816250669,9.1198405586324,1.1370480821495195,1.321316468589168,1.1213292003937056,1.2701933765235307,5.743904648577706,0.22079887176624388,0.12343617399874073,0.08029197080291971,0.22003767365198965,0.03806608586453183,0.24145159177256648,0.2778287261452465,0.9613089723159026,7.3086492426026215,5.122407092012752,0.15873088904345756
Blue,20414.700000000008,2752,1298,1454,0.47165697674418605,0,2752,0,1298,0.0,0.47165697674418605,1983.0,25335.0,184822.0,23148.0,26887.0,22964.0,25962.0,114346.0,4626.0,36518.0,210833.0,0.0,82532.0,744453.0,1574.0,5601.0,2331.0,979.0,187.0,5537.0,973.0,6559.0,3739.0,2998.0,204.0,-235.0,-0.011511312926469647,0.09713588737527366,1.2410175020940788,9.053378202961587,1.133888815412423,1.3170411517191039,1.1248757023125489,1.2717306646681064,5.601159948468504,0.22660141956531313,0.12667725505230298,0.07827116637063351,0.22107756068679693,0.03864219459246102,0.24111653022121582,0.2856209719561052,0.9655967567969651,7.295125320702585,4.979358996690472,0.15359733925445931
Hurri,16.0,2,1,1,0.5,0,2,0,1,0.0,0.5,1.0,15.0,76.0,14.0,19.0,13.0,13.0,51.0,0.0,28.0,183.0,0.0,72.0,661.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,-2.0,-0.125,0.0625,0.9375,4.75,0.875,1.1875,0.8125,0.8125,3.1875,0.0,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.15384615384615385,0.23076923076923078,0.6842105263157895,5.066666666666666,3.923076923076923,0.07715582450832073
Penis Wings,132.29999999999998,19,10,9,0.5263157894736842,13,6,5,5,0.38461538461538464,0.8333333333333334,12.0,170.0,1291.0,154.0,180.0,120.0,163.0,664.0,43.0,232.0,1455.0,0.0,568.0,4719.0,14.0,34.0,15.0,13.0,1.0,25.0,6.0,27.0,26.0,43.0,4.0,4.0,0.030234315948601667,0.090702947845805,1.2849584278155708,9.758125472411187,1.1640211640211642,1.360544217687075,0.90702947845805,1.232048374905518,5.018896447467877,0.3250188964474679,0.1853448275862069,0.07058823529411765,0.2,0.07647058823529412,0.20833333333333334,0.225,0.9055555555555556,7.594117647058823,5.533333333333333,0.14070777707141344
meowza,267.9,35,18,17,0.5142857142857142,17,18,10,8,0.5882352941176471,0.4444444444444444,27.0,306.0,2711.0,274.0,326.0,357.0,402.0,2030.0,79.0,475.0,2580.0,0.0,1008.0,9139.0,35.0,70.0,24.0,9.0,3.0,91.0,23.0,118.0,52.0,45.0,5.0,1.0,0.0037327360955580445,0.1007838745800672,1.1422172452407615,10.119447555057858,1.0227696901829042,1.2168719671519224,1.3325867861142218,1.500559910414334,7.57745427398283,0.2948861515490855,0.16631578947368422,0.08823529411764706,0.22875816993464052,0.029411764705882353,0.2549019607843137,0.33053221288515405,1.2331288343558282,8.859477124183007,5.686274509803922,0.22212495896706422
Helen Keller,296.30000000000007,40,22,18,0.55,18,22,11,11,0.6111111111111112,0.5,35.0,396.0,2826.0,361.0,408.0,386.0,443.0,1383.0,77.0,532.0,3026.0,0.0,1182.0,10020.0,24.0,87.0,31.0,16.0,5.0,73.0,15.0,96.0,47.0,57.0,0.0,8.0,0.026999662504218692,0.11812352345595677,1.3364832939588251,9.537630779615252,1.2183597705028684,1.3769827877151533,1.302733715828552,1.49510631117111,4.667566655416806,0.2598717516031049,0.14473684210526316,0.08838383838383838,0.2196969696969697,0.04040404040404041,0.18911917098445596,0.24870466321243523,1.0857843137254901,7.136363636363637,3.582901554404145,0.1380239520958084
yippie,24.0,3,1,2,0.3333333333333333,2,1,1,0,0.5,0.0,3.0,38.0,373.0,35.0,38.0,17.0,19.0,25.0,4.0,42.0,230.0,0.0,90.0,970.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.125,1.5833333333333333,15.541666666666666,1.4583333333333333,1.5833333333333333,0.7083333333333334,0.7916666666666666,1.0416666666666667,0.16666666666666666,0.09523809523809523,0.07894736842105263,0.10526315789473684,0.0,0.17647058823529413,0.23529411764705882,0.5,9.81578947368421,1.4705882352941178,0.02577319587628866
karma,119.30000000000001,16,9,7,0.5625,7,9,4,5,0.5714285714285714,0.5555555555555556,13.0,171.0,1248.0,155.0,171.0,142.0,176.0,554.0,47.0,214.0,1388.0,0.0,548.0,4063.0,16.0,46.0,15.0,8.0,2.0,35.0,8.0,40.0,16.0,34.0,3.0,1.0,0.008382229673093041,0.10896898575020955,1.4333612740989101,10.461022632020116,1.2992455993294214,1.4333612740989101,1.190276613579212,1.4752724224643754,4.6437552388935455,0.393964794635373,0.21962616822429906,0.07602339181286549,0.26900584795321636,0.04678362573099415,0.24647887323943662,0.28169014084507044,1.0292397660818713,7.298245614035087,3.9014084507042255,0.13635244892936255
tbiol,78.3,11,5,6,0.45454545454545453,5,6,1,4,0.2,0.6666666666666666,1.0,70.0,650.0,68.0,85.0,83.0,104.0,386.0,24.0,138.0,722.0,0.0,282.0,2777.0,7.0,12.0,4.0,2.0,1.0,16.0,2.0,22.0,17.0,21.0,1.0,0.0,0.0,0.01277139208173691,0.8939974457215837,8.301404853128991,0.8684546615581099,1.0855683269476373,1.0600255427841636,1.3282247765006385,4.929757343550447,0.30651340996168586,0.17391304347826086,0.014285714285714285,0.17142857142857143,0.02857142857142857,0.1927710843373494,0.26506024096385544,1.223529411764706,9.285714285714286,4.650602409638554,0.1389989196975153
Optical Juke,116.7,16,8,8,0.5,9,7,5,3,0.5555555555555556,0.42857142857142855,9.0,138.0,1072.0,128.0,143.0,115.0,133.0,603.0,31.0,210.0,1109.0,0.0,438.0,4311.0,9.0,23.0,9.0,3.0,0.0,13.0,6.0,16.0,15.0,18.0,1.0,-3.0,-0.02570694087403599,0.07712082262210797,1.1825192802056554,9.185946872322193,1.0968294772922023,1.2253641816623821,0.9854327335047129,1.1396743787489287,5.167095115681234,0.2656383890317052,0.14761904761904762,0.06521739130434782,0.16666666666666666,0.021739130434782608,0.11304347826086956,0.1391304347826087,0.9300699300699301,7.768115942028985,5.243478260869566,0.13987473903966596
