Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,35159.19999999998,4925,2596,2329,0.5271065989847715,4925,0,2596,0,0.5271065989847715,0.0,4368.0,47088.0,317167.0,42402.0,51862.0,42722.0,51199.0,218931.0,7788.0,62744.0,392019.0,22787.0,158016.0,1277353.0,2400.0,11970.0,4949.0,1979.0,387.0,11563.0,2237.0,15449.0,9460.0,8477.0,318.0,1382.0,0.039306923934560534,0.12423490864411028,1.339279619559035,9.020882158865962,1.2060001365218782,1.4750620036860915,1.2151015950306043,1.4562049193383246,6.226848164918431,0.2215067464561197,0.1241234221598878,0.09276248725790011,0.25420489296636084,0.04202769283044512,0.2706568044567202,0.3616169654978699,0.9872160734256296,6.735622663948352,5.124549412480689,0.1713942817686262
Blue,35153.399999999994,4929,2332,2597,0.4731182795698925,0,4929,0,2332,0.0,0.4731182795698925,4029.0,47375.0,319349.0,43018.0,52291.0,42177.0,50821.0,226324.0,7898.0,62744.0,390556.0,22389.0,157367.0,1268645.0,2425.0,11690.0,5033.0,2015.0,399.0,11858.0,2038.0,16560.0,9273.0,8644.0,328.0,-1313.0,-0.03735058344285333,0.11461195787605184,1.3476648062491823,9.084441334266389,1.223722314200049,1.4875090318432929,1.1997985970062641,1.4456923085675926,6.438182366428284,0.22467243566767373,0.1258765778401122,0.0850448548812665,0.24675461741424803,0.04253298153034301,0.28114849325461744,0.3926310548403158,0.971888087816259,6.74087598944591,5.36605258790336,0.17839821226584268
perl,144.4,19,12,7,0.631578947368421,12,7,8,4,0.6666666666666666,0.5714285714285714,15.0,169.0,1167.0,154.0,188.0,171.0,208.0,1132.0,33.0,259.0,1762.0,75.0,707.0,5226.0,5.0,32.0,15.0,6.0,2.0,47.0,10.0,66.0,34.0,37.0,0.0,18.0,0.12465373961218836,0.1038781163434903,1.1703601108033241,8.081717451523545,1.0664819944598338,1.3019390581717452,1.1842105263157894,1.440443213296399,7.839335180055401,0.22853185595567865,0.1274131274131274,0.08875739644970414,0.1893491124260355,0.03550295857988166,0.27485380116959063,0.38596491228070173,1.1063829787234043,6.905325443786983,6.619883040935672,0.21660926138538078
NameLEss,285.0,38,16,22,0.42105263157894735,20,18,5,11,0.25,0.6111111111111112,42.0,404.0,2902.0,358.0,419.0,359.0,435.0,2039.0,64.0,509.0,3291.0,130.0,1320.0,10414.0,25.0,114.0,48.0,18.0,6.0,95.0,16.0,128.0,61.0,76.0,4.0,-19.0,-0.06666666666666667,0.14736842105263157,1.4175438596491228,10.182456140350878,1.256140350877193,1.4701754385964911,1.2596491228070175,1.5263157894736843,7.15438596491228,0.22456140350877193,0.12573673870333987,0.10396039603960396,0.28217821782178215,0.04455445544554455,0.2646239554317549,0.3565459610027855,1.0381861575178997,7.183168316831683,5.67966573816156,0.19579412329556367
joy.,297.2,40,17,23,0.425,21,19,9,8,0.42857142857142855,0.42105263157894735,36.0,366.0,2590.0,326.0,401.0,407.0,502.0,1874.0,86.0,529.0,3372.0,218.0,1367.0,10527.0,25.0,81.0,42.0,20.0,1.0,123.0,23.0,159.0,75.0,95.0,4.0,5.0,0.016823687752355317,0.12113055181695828,1.2314939434724093,8.714670255720055,1.0969044414535667,1.3492597577388965,1.3694481830417229,1.6890982503364738,6.305518169582773,0.28936742934051146,0.16257088846880907,0.09836065573770492,0.22131147540983606,0.0546448087431694,0.3022113022113022,0.3906633906633907,1.2518703241895262,7.076502732240437,4.604422604422604,0.17801842880212787
TheG,428.2,58,28,30,0.4827586206896552,31,27,15,13,0.4838709677419355,0.48148148148148145,33.0,451.0,3033.0,415.0,527.0,691.0,781.0,4606.0,72.0,763.0,4410.0,70.0,1740.0,14619.0,19.0,109.0,42.0,17.0,4.0,234.0,40.0,317.0,112.0,90.0,3.0,-2.0,-0.004670714619336758,0.07706679121905652,1.053246146660439,7.083138720224195,0.9691732835123774,1.2307333021952358,1.6137319009808502,1.8239140588510043,10.756655768332555,0.16814572629612332,0.09436435124508519,0.07317073170731707,0.24168514412416853,0.037694013303769404,0.3386396526772793,0.45875542691751087,1.4819734345351043,6.725055432372505,6.665701881331404,0.3150694301935837
Ceremony,669.9999999999999,95,44,51,0.4631578947368421,42,53,18,26,0.42857142857142855,0.49056603773584906,134.0,1216.0,8133.0,1076.0,1216.0,520.0,641.0,2217.0,134.0,1192.0,8309.0,363.0,3319.0,23701.0,49.0,283.0,113.0,36.0,13.0,132.0,35.0,203.0,140.0,121.0,6.0,-46.0,-0.06865671641791046,0.20000000000000004,1.8149253731343287,12.138805970149257,1.6059701492537317,1.8149253731343287,0.7761194029850748,0.9567164179104479,3.3089552238805977,0.20000000000000004,0.11241610738255034,0.11019736842105263,0.23273026315789475,0.029605263157894735,0.25384615384615383,0.3903846153846154,0.5271381578947368,6.688322368421052,4.263461538461539,0.09354035694696426
Ducky,319.59999999999997,44,28,16,0.6363636363636364,20,24,12,16,0.6,0.6666666666666666,17.0,305.0,1566.0,286.0,388.0,418.0,477.0,3822.0,48.0,565.0,3378.0,179.0,1359.0,11154.0,6.0,92.0,40.0,14.0,2.0,156.0,19.0,214.0,102.0,59.0,2.0,7.0,0.021902377972465584,0.053191489361702135,0.9543178973717148,4.899874843554444,0.8948685857321653,1.214017521902378,1.3078848560700878,1.4924906132665834,11.958698372966209,0.15018773466833543,0.08495575221238938,0.05573770491803279,0.3016393442622951,0.04590163934426229,0.37320574162679426,0.5119617224880383,1.2293814432989691,5.134426229508197,9.14354066985646,0.34265734265734266
trippi,242.60000000000002,32,21,11,0.65625,19,13,10,11,0.5263157894736842,0.8461538461538461,19.0,258.0,1567.0,239.0,298.0,307.0,366.0,1878.0,62.0,438.0,2551.0,184.0,1034.0,8527.0,11.0,70.0,33.0,14.0,2.0,93.0,20.0,117.0,59.0,59.0,0.0,23.0,0.09480626545754327,0.07831821929101401,1.0634789777411375,6.45919208573784,0.9851607584501235,1.2283594394064303,1.265457543281121,1.5086562242374277,7.74113767518549,0.2555647155812036,0.1415525114155251,0.07364341085271318,0.2713178294573643,0.05426356589147287,0.30293159609120524,0.3811074918566775,1.2281879194630871,6.073643410852713,6.1172638436482085,0.2202415855517767
BallsToYou.,645.0999999999998,88,41,47,0.4659090909090909,40,48,20,21,0.5,0.4375,111.0,1215.0,7034.0,1097.0,1273.0,569.0,698.0,1931.0,141.0,1153.0,8692.0,347.0,3487.0,23210.0,40.0,328.0,166.0,50.0,10.0,103.0,18.0,170.0,176.0,129.0,7.0,-44.0,-0.0682064796155635,0.17206634630289883,1.8834289257479466,10.90373585490622,1.7005115485971172,1.9733374670593713,0.8820337932103552,1.0820027902650755,2.9933343667648438,0.21857076422260122,0.1222896790980052,0.09135802469135802,0.26995884773662554,0.0411522633744856,0.18101933216168717,0.29876977152899825,0.5483110761979576,5.789300411522634,3.393673110720562,0.08319689788884102
