Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
ez,326.3,43,28,15,0.6511627906976745,24,19,15,13,0.625,0.6842105263157895,38.0,358.0,2800.0,318.0,407.0,252.0,309.0,1500.0,81.0,585.0,3274.0,245.0,1325.0,10450.0,28.0,83.0,39.0,14.0,1.0,75.0,18.0,83.0,89.0,57.0,2.0,35.0,0.10726325467361324,0.11645724793135151,1.097149862090101,8.58106037388906,0.9745632853202574,1.2473184186331596,0.7722954336500153,0.9469813055470425,4.596996628869139,0.13846153846153847,0.13846153846153847,0.10614525139664804,0.23184357541899442,0.03910614525139665,0.2976190476190476,0.32936507936507936,0.7592137592137592,7.82122905027933,5.9523809523809526,0.14354066985645933,0.9316579834508121,8.777198896720808,68.64848299111247,7.796506282562059,9.978547349065277,6.178363469200122,7.57585044437634,36.77597303095311,1.985902543671468,14.342629482071713,80.26969046889366,6.006742261722342,32.48544284400858,256.20594544897335,0.6864848299111247,2.0349371743794054,0.9561752988047808,0.34324241495556235,0.02451731535396874,1.8387986515476555,0.4413116763714373,2.0349371743794054,2.182041066503218,1.3974869751762182,0.04903463070793748,0.8581060373889059
joy.,315.79999999999995,42,29,13,0.6904761904761905,23,19,16,13,0.6956521739130435,0.6842105263157895,41.0,288.0,1887.0,241.0,345.0,382.0,456.0,2343.0,79.0,569.0,2618.0,373.0,1095.0,9373.0,21.0,73.0,26.0,9.0,4.0,111.0,17.0,128.0,104.0,74.0,6.0,53.0,0.1678277390753642,0.12982900569981,0.9119696010132997,5.975300823305891,0.7631412286257125,1.092463584547182,1.209626345788474,1.443951868271058,7.419252691576949,0.13884007029876977,0.13884007029876977,0.1423611111111111,0.2534722222222222,0.03125,0.2905759162303665,0.33507853403141363,1.3217391304347825,6.552083333333333,6.133507853403142,0.24997332764323055,1.03863204559848,7.295756808106398,47.80240658644713,6.1051298290057,8.739708676377456,9.677010766307792,11.551614946168463,59.35402153261559,2.001266624445852,14.414186193793542,66.32045598480052,9.449018366054466,27.739075364154534,237.4414186193794,0.5319822672577581,1.8492716909436355,0.6586447118429387,0.22799240025332493,0.10132995566814441,2.8119062697910073,0.43065231158961376,3.2425585813806213,2.634578847371755,1.8746041798606716,0.15199493350221663,1.3426219126029135
CRYCHIC,312.4,41,13,28,0.3170731707317073,17,24,3,10,0.17647058823529413,0.4166666666666667,36.0,413.0,2687.0,373.0,466.0,258.0,356.0,1958.0,83.0,561.0,3104.0,200.0,1256.0,9964.0,24.0,118.0,42.0,12.0,5.0,59.0,14.0,81.0,93.0,98.0,4.0,-48.0,-0.1536491677336748,0.11523687580025609,1.3220230473751602,8.601152368758003,1.1939820742637646,1.4916773367477594,0.825864276568502,1.1395646606914214,6.267605633802817,0.14795008912655971,0.14795008912655971,0.08716707021791767,0.2857142857142857,0.029055690072639227,0.22868217054263565,0.313953488372093,0.7639484978540773,6.506053268765133,7.589147286821706,0.1965074267362505,0.9218950064020487,10.576184379001281,68.80921895006402,9.551856594110117,11.933418693982075,6.606914212548016,9.116517285531371,50.140845070422536,2.125480153649168,14.366197183098592,79.48783610755443,5.1216389244558265,32.16389244558259,255.16005121638926,0.6145966709346992,3.0217669654289376,1.0755441741357235,0.3072983354673496,0.12804097311139565,1.5108834827144688,0.3585147247119078,2.0742637644046096,2.3815620998719593,2.5096030729833547,0.10243277848911653,-1.2291933418693983
rc,312.2,40,15,25,0.375,20,20,7,8,0.35,0.4,23.0,347.0,2043.0,320.0,435.0,303.0,392.0,2027.0,87.0,560.0,3173.0,235.0,1287.0,10023.0,15.0,97.0,36.0,16.0,5.0,89.0,14.0,110.0,115.0,89.0,4.0,-32.0,-0.10249839846252402,0.07367072389493914,1.111467008327995,6.543882126841768,1.0249839846252402,1.393337604099936,0.9705317104420244,1.2556053811659194,6.492632927610506,0.15535714285714286,0.15535714285714286,0.06628242074927954,0.27953890489913547,0.04610951008645533,0.29372937293729373,0.36303630363036304,0.9011494252873563,5.887608069164265,6.68976897689769,0.20223485982240846,0.5893657911595132,8.89173606662396,52.351057014734145,8.199871877001922,11.146700832799487,7.764253683536195,10.044843049327355,51.94106342088405,2.2293401665598975,14.349775784753364,81.30685458039719,6.021780909673287,32.978859705317106,256.8353619474696,0.3843689942344651,2.4855861627162077,0.9224855861627163,0.4099935938500961,0.12812299807815503,2.2805893657911596,0.3587443946188341,2.818705957719411,2.946828955797566,2.2805893657911596,0.10249839846252402,-0.8199871877001922
Prime,308.4,42,24,18,0.5714285714285714,14,28,7,17,0.5,0.6071428571428571,37.0,429.0,2477.0,389.0,511.0,294.0,365.0,1293.0,68.0,552.0,3441.0,365.0,1423.0,8823.0,28.0,150.0,47.0,17.0,3.0,79.0,17.0,107.0,122.0,71.0,3.0,9.0,0.02918287937743191,0.11997405966277562,1.3910505836575877,8.03177691309987,1.2613488975356681,1.6569390402075228,0.953307392996109,1.1835278858625162,4.192607003891051,0.12318840579710146,0.12318840579710146,0.08624708624708624,0.34965034965034963,0.039627039627039624,0.2687074829931973,0.36394557823129253,0.7142857142857143,5.773892773892774,4.3979591836734695,0.14654879292757567,0.959792477302205,11.128404669260702,64.25421530479896,10.090791180285345,13.255512321660182,7.626459143968872,9.46822308690013,33.540856031128406,1.7639429312581065,14.319066147859923,89.26070038910507,9.46822308690013,36.91309987029832,228.87159533073932,0.7263294422827498,3.891050583657588,1.2191958495460442,0.44098573281452663,0.07782101167315175,2.0492866407263297,0.44098573281452663,2.7756160830090795,3.164721141374838,1.8417639429312582,0.07782101167315175,0.23346303501945528
Chritt,304.09999999999997,42,25,17,0.5952380952380952,20,22,11,14,0.55,0.6363636363636364,32.0,333.0,1959.0,301.0,420.0,371.0,403.0,2624.0,37.0,543.0,3305.0,300.0,1352.0,8927.0,8.0,87.0,29.0,12.0,2.0,111.0,21.0,146.0,119.0,32.0,0.0,24.0,0.07892140743176587,0.1052285432423545,1.0950345281157514,6.44195988161789,0.989805984873397,1.3811246300559028,1.2199934232160474,1.325221966458402,8.628740545873068,0.06813996316758748,0.06813996316758748,0.0960960960960961,0.26126126126126126,0.036036036036036036,0.2991913746630728,0.3935309973045822,0.9595238095238096,5.882882882882883,7.07277628032345,0.29393973339307716,0.841828345938836,8.760276224926011,51.53567905294312,7.918447878987176,11.048997040447222,9.75994738572838,10.601775731667216,69.02992436698455,0.9733640249917791,14.284774745149624,86.9450838539954,7.892140743176587,35.56724761591582,234.84380138112465,0.210457086484709,2.28872081552121,0.7629069385070701,0.3156856297270635,0.05261427162117725,2.9200920749753374,0.5524498520223611,3.840841828345939,3.1305491614600465,0.841828345938836,0.0,0.631371259454127
Light,290.6,38,25,13,0.6578947368421053,20,18,14,11,0.7,0.6111111111111112,33.0,359.0,2345.0,319.0,417.0,263.0,329.0,1237.0,60.0,518.0,3337.0,530.0,1416.0,8921.0,16.0,104.0,40.0,18.0,4.0,56.0,17.0,76.0,98.0,66.0,7.0,45.0,0.15485203028217479,0.11355815554026152,1.2353750860289057,8.069511355815553,1.0977288368891946,1.4349621472814864,0.9050240880935994,1.1321403991741223,4.256710254645561,0.11583011583011583,0.11583011583011583,0.09192200557103064,0.28969359331476324,0.05013927576601671,0.21292775665399238,0.2889733840304182,0.7889688249400479,6.532033426183844,4.7034220532319395,0.13866158502410045,0.9084652443220922,9.883000688231245,64.55609084652443,8.781830695113557,11.479697178251891,7.240192704748795,9.057123193392979,34.053682037164485,1.6517549896765311,14.260151410874052,91.86510667584308,14.590502408809359,38.981417756366135,245.58843771507225,0.44046799724707497,2.8630419821059876,1.1011699931176875,0.49552649690295936,0.11011699931176874,1.5416379903647623,0.46799724707501716,2.092222986923606,2.697866483138334,1.8169304886441844,0.1927047487955953,1.2388162422573983
Jer32,279.59999999999997,38,17,21,0.4473684210526316,18,20,9,8,0.5,0.4,35.0,362.0,2562.0,324.0,402.0,213.0,294.0,1508.0,100.0,500.0,2968.0,297.0,1225.0,8566.0,35.0,124.0,30.0,15.0,1.0,50.0,7.0,68.0,78.0,81.0,3.0,-4.0,-0.014306151645207441,0.12517882689556512,1.2947067238912735,9.163090128755366,1.1587982832618027,1.4377682403433478,0.7618025751072962,1.051502145922747,5.393419170243205,0.2,0.2,0.09668508287292818,0.3425414364640884,0.04143646408839779,0.2347417840375587,0.3192488262910798,0.7313432835820896,7.077348066298343,7.07981220657277,0.1760448283913145,1.001430615164521,10.357653791130188,73.30472103004293,9.270386266094421,11.502145922746783,6.09442060085837,8.412017167381975,43.14735336194564,2.861230329041488,14.306151645207441,84.92131616595137,8.49785407725322,35.05007153075823,245.0929899856939,1.001430615164521,3.5479256080114454,0.8583690987124465,0.42918454935622324,0.028612303290414882,1.430615164520744,0.20028612303290416,1.945636623748212,2.2317596566523608,2.3175965665236054,0.08583690987124465,-0.11444921316165953
Russ,279.1,38,18,20,0.47368421052631576,19,19,9,9,0.47368421052631576,0.47368421052631576,20.0,245.0,1572.0,222.0,319.0,373.0,445.0,2784.0,86.0,500.0,2489.0,288.0,1029.0,8135.0,12.0,68.0,32.0,14.0,2.0,129.0,14.0,148.0,97.0,72.0,3.0,2.0,0.007165890361877462,0.07165890361877462,0.8778215693299892,5.632389824435686,0.7954138301683984,1.1429595127194554,1.3364385524901468,1.5944106055177354,9.974919383733429,0.172,0.172,0.08163265306122448,0.27755102040816326,0.05714285714285714,0.34584450402144773,0.3967828418230563,1.3949843260188088,6.416326530612245,7.463806970509383,0.34222495390288876,0.573271228950197,7.022572554639914,45.05911859548549,6.363310641347187,9.143676101755643,10.691508419921174,12.755284844141883,79.79935506986743,2.465066284485847,14.331780723754925,71.34360444285201,8.255105696882836,29.494804729487637,233.17807237549263,0.34396273737011823,1.9491221784306698,0.9172339663203152,0.4012898602651379,0.0573271228950197,3.697599426728771,0.4012898602651379,4.242207094231458,2.7803654604084556,2.063776424220709,0.08599068434252956,0.0573271228950197
Homie,278.79999999999995,36,22,14,0.6111111111111112,16,20,9,13,0.5625,0.65,36.0,295.0,2668.0,256.0,321.0,287.0,361.0,1866.0,75.0,501.0,2277.0,320.0,950.0,8461.0,43.0,54.0,18.0,8.0,3.0,88.0,17.0,99.0,65.0,74.0,3.0,19.0,0.06814921090387376,0.12912482065997133,1.0581061692969873,9.569583931133431,0.9182209469153516,1.1513629842180777,1.0294117647058825,1.2948350071736014,6.692969870875181,0.1497005988023952,0.1497005988023952,0.12203389830508475,0.18305084745762712,0.02711864406779661,0.30662020905923343,0.34494773519163763,1.1246105919003115,9.04406779661017,6.501742160278746,0.2205413071740929,1.0329985652797706,8.464849354375898,76.55667144906745,7.345767575322813,9.210903873744622,8.23529411764706,10.358680057388812,53.543758967001445,2.1520803443328553,14.375896700143475,65.33715925394549,9.182209469153516,27.259684361549503,242.78335724533719,1.2338593974175038,1.549497847919656,0.5164992826398853,0.2295552367288379,0.08608321377331422,2.525107604017217,0.4878048780487806,2.8407460545193692,1.865136298421808,2.1233859397417505,0.08608321377331422,0.54519368723099
eee,277.5,37,17,20,0.4594594594594595,18,19,10,7,0.5555555555555556,0.3684210526315789,43.0,356.0,2788.0,309.0,395.0,242.0,341.0,1141.0,77.0,499.0,2922.0,240.0,1190.0,8244.0,33.0,86.0,22.0,7.0,5.0,53.0,16.0,68.0,86.0,99.0,4.0,-11.0,-0.03963963963963964,0.15495495495495495,1.2828828828828829,10.046846846846847,1.1135135135135135,1.4234234234234233,0.872072072072072,1.228828828828829,4.1117117117117115,0.15430861723446893,0.15430861723446893,0.12078651685393259,0.24157303370786518,0.019662921348314606,0.2190082644628099,0.2809917355371901,0.8632911392405064,7.831460674157303,4.714876033057851,0.1384036875303251,1.2396396396396396,10.263063063063063,80.37477477477478,8.908108108108108,11.387387387387387,6.976576576576576,9.830630630630631,32.89369369369369,2.21981981981982,14.385585585585586,84.23783783783784,6.918918918918919,34.306306306306304,237.66486486486485,0.9513513513513514,2.4792792792792793,0.6342342342342342,0.2018018018018018,0.14414414414414414,1.5279279279279279,0.46126126126126127,1.9603603603603603,2.4792792792792793,2.854054054054054,0.11531531531531532,-0.3171171171171171
realtea,276.79999999999995,37,21,16,0.5675675675675675,21,16,13,8,0.6190476190476191,0.5,27.0,205.0,1359.0,176.0,260.0,422.0,548.0,3640.0,96.0,492.0,2067.0,225.0,847.0,7678.0,14.0,64.0,18.0,7.0,2.0,135.0,16.0,160.0,84.0,126.0,2.0,24.0,0.08670520231213874,0.09754335260115608,0.7406069364161851,4.909682080924856,0.6358381502890175,0.939306358381503,1.5245664739884395,1.979768786127168,13.150289017341043,0.1951219512195122,0.1951219512195122,0.13170731707317074,0.3121951219512195,0.03414634146341464,0.31990521327014215,0.3791469194312796,2.1076923076923078,6.6292682926829265,8.625592417061611,0.47408179213336804,0.7803468208092487,5.924855491329481,39.27745664739885,5.08670520231214,7.514450867052024,12.196531791907516,15.838150289017344,105.20231213872835,2.7745664739884397,14.219653179190754,59.73988439306359,6.502890173410406,24.47976878612717,221.9075144508671,0.4046242774566475,1.84971098265896,0.5202312138728324,0.20231213872832374,0.0578034682080925,3.9017341040462434,0.46242774566474,4.624277456647399,2.4277456647398847,3.6416184971098273,0.0578034682080925,0.6936416184971099
xcv,271.5,34,19,15,0.5588235294117647,10,24,5,14,0.5,0.5833333333333334,23.0,225.0,1802.0,199.0,279.0,289.0,345.0,2589.0,72.0,489.0,2153.0,213.0,876.0,7902.0,19.0,42.0,19.0,6.0,2.0,87.0,16.0,123.0,80.0,56.0,3.0,3.0,0.011049723756906077,0.0847145488029466,0.8287292817679558,6.637200736648251,0.7329650092081031,1.0276243093922652,1.0644567219152854,1.270718232044199,9.535911602209945,0.147239263803681,0.147239263803681,0.10222222222222223,0.18666666666666668,0.02666666666666667,0.30103806228373703,0.42560553633217996,1.2365591397849462,8.008888888888889,8.95847750865052,0.32763857251328776,0.6777163904235728,6.629834254143646,53.09760589318601,5.863720073664825,8.220994475138122,8.515653775322283,10.165745856353592,76.28729281767956,2.1215469613259668,14.408839779005525,63.440147329650095,6.276243093922652,25.8121546961326,232.83977900552486,0.5598526703499079,1.2375690607734806,0.5598526703499079,0.17679558011049723,0.058931860036832415,2.56353591160221,0.4714548802946593,3.6243093922651934,2.3572744014732967,1.6500920810313076,0.08839779005524862,0.08839779005524862
