Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
Red,39211.2999999999,5440,2764,2676,0.5080882352941176,5440,0,2764,0,0.5080882352941176,0.0,4591.0,51785.0,323746.0,46829.0,59563.0,45695.0,55671.0,292494.0,8650.0,70080.0,421180.0,43301.0,173456.0,1284867.0,2507.0,15460.0,5911.0,2114.0,433.0,14816.0,2167.0,17043.0,12734.0,9976.0,365.0,376.0,0.009589072537763373,0.11708359580019055,1.320665216404458,8.256446483539206,1.194273079443939,1.5190264031031908,1.1653528447156845,1.4197693011963424,7.459431337395107,0.12343036529680365,0.12343036529680365,0.08865501593125423,0.2985420488558463,0.04082263203630395,0.32423678739468215,0.372972972972973,0.9346574215536491,6.25173312735348,6.401006674690885,0.22764535162005095,0.9366687664015244,10.565321731235665,66.05157186831364,9.554184635551511,12.152211224825527,9.322822757725476,11.358154409570739,59.675450699160855,1.7647973925883655,14.297919222265046,85.93033130755697,8.8343921267594,35.38898225766561,262.142188603796,0.5114852096206973,3.1541927964642924,1.2059788887387084,0.4313042413793994,0.08834188103939448,3.022802100414939,0.4421174508368772,3.477160920448961,2.5980265892740166,2.035331651845264,0.07446832928263045,0.07671258030210698
Blue,39177.59999999993,5438,2680,2758,0.4928282456785583,0,5438,0,2680,0.0,0.4928282456785583,4506.0,51565.0,321223.0,46695.0,59195.0,45785.0,56071.0,282319.0,8870.0,70094.0,418315.0,44829.0,172641.0,1295140.0,2420.0,15083.0,5815.0,2101.0,414.0,15185.0,2079.0,17334.0,12500.0,10286.0,364.0,-287.0,-0.007325614636935404,0.11501470227885342,1.316185779629178,8.199149514008019,1.1918800539083578,1.5109399248550217,1.1686524953034407,1.4312004819080315,7.206133096463297,0.1265443547236568,0.1265443547236568,0.08738485406768157,0.29250460583729276,0.0407446911664889,0.33165884023151687,0.37859560991591135,0.947225272404764,6.229477358673519,6.166189800152888,0.2179833840357027,0.9201176182308274,10.529486237033424,65.59319611206415,9.535040431266863,12.087519398840174,9.349219962427526,11.449603855264252,57.64906477170638,1.8112390753900218,14.313076860246696,85.41921914563439,9.154006370987519,35.253001715265924,264.46540880503187,0.4941599281221931,3.0799232214326606,1.1874132157151045,0.4290206648697222,0.08453810340602808,3.100751449808059,0.4245283018867932,3.5395736339132626,2.5524789675733115,2.1003838928367267,0.07432818753573484,-0.05860491709548323
Toidi,871.6999999999997,117,61,56,0.5213675213675214,45,72,19,42,0.4222222222222222,0.5833333333333334,60.0,718.0,4069.0,653.0,978.0,1393.0,1644.0,12114.0,236.0,1566.0,7349.0,1025.0,3081.0,25626.0,29.0,218.0,94.0,30.0,4.0,608.0,51.0,681.0,325.0,251.0,5.0,23.0,0.02638522427440634,0.06883101984627742,0.8236778708271197,4.667890329241713,0.7491109326603191,1.121945623494322,1.5980268440977405,1.885969943788001,13.896982906963409,0.15070242656449553,0.15070242656449553,0.08356545961002786,0.30362116991643456,0.04178272980501393,0.43646805455850685,0.48887293610911703,1.6809815950920246,5.667130919220056,8.696338837042354,0.4727230156871927,0.5506481587702193,6.589422966616958,37.3431226339337,5.992887461282553,8.975564987954575,12.784214752781924,15.087759550304009,111.17586325570727,2.165882757829529,14.371916943902724,67.44522198003902,9.406906045657912,28.27578295285076,235.18182861076068,0.26614661007227264,2.0006883101984636,0.8626821154066769,0.27532407938510967,0.03670987725134795,5.579901342204889,0.4680509349546864,6.249856602041989,2.9826775266720214,2.303544797522084,0.045887346564184944,0.21108179419525072
bubblez,809.3000000000001,108,55,53,0.5092592592592593,60,48,38,17,0.6333333333333333,0.3541666666666667,113.0,1077.0,7196.0,956.0,1168.0,793.0,956.0,6037.0,192.0,1440.0,8676.0,659.0,3531.0,25923.0,50.0,295.0,98.0,43.0,15.0,291.0,39.0,336.0,212.0,163.0,8.0,6.0,0.007413814407512665,0.13962683800815517,1.3307796861485233,8.891634746076855,1.1812677622636845,1.4432225379957988,0.9798591375262572,1.1812677622636845,7.459532929692326,0.13333333333333333,0.13333333333333333,0.10492107706592387,0.27390900649953576,0.039925719591457756,0.3669609079445145,0.42370744010088274,0.8184931506849316,6.681522748375116,7.612862547288777,0.23288199668248274,1.1170147040652414,10.646237489188186,71.13307796861484,9.450142098109476,11.54578030396639,7.838873100210058,9.450142098109476,59.67626343753861,1.8979364883232421,14.234523662424316,85.7630050661065,6.514271592734461,34.904238230569625,256.25108118126775,0.4942542938341776,2.916100333621648,0.9687384159149882,0.42505869269739277,0.1482762881502533,2.876559990114914,0.3855183491906586,3.3213888545656736,2.0956382058569134,1.611268997899419,0.07908068701346842,0.05931051526010132
metalhead,780.8999999999997,111,53,58,0.4774774774774775,62,49,35,18,0.5645161290322581,0.3673469387755102,71.0,1092.0,5248.0,1015.0,1317.0,900.0,1104.0,6252.0,166.0,1394.0,8435.0,1206.0,3556.0,28927.0,20.0,375.0,149.0,64.0,4.0,280.0,35.0,326.0,302.0,204.0,6.0,-21.0,-0.026892047637341536,0.09092073248815473,1.39838647714176,6.720450761941352,1.2997823024715076,1.6865155589704193,1.1525163273146373,1.4137533615059552,8.00614675374568,0.11908177905308465,0.11908177905308465,0.06501831501831502,0.3434065934065934,0.05860805860805861,0.3111111111111111,0.3622222222222222,0.8382687927107062,4.805860805860806,6.946666666666666,0.21613025892764545,0.7273658599052378,11.18709181713408,53.76360609553082,10.398258419772061,13.492124471763354,9.220130618517098,11.310026892047642,64.04917402996544,1.7006018696375982,14.280957869125373,86.41311307465747,12.354975028812913,36.42976053271867,296.3452426687157,0.2048917915226022,3.841721091048791,1.5264438468433863,0.655653732872327,0.040978358304520436,2.8684850813164307,0.35856063516455383,3.3397362018184156,3.0938660519912933,2.089896273530542,0.06146753745678066,-0.2151363810987323
BallsToYou.,769.4000000000002,103,57,46,0.5533980582524272,49,54,24,33,0.4897959183673469,0.6111111111111112,151.0,1395.0,8555.0,1236.0,1474.0,661.0,835.0,2745.0,165.0,1386.0,9287.0,574.0,3760.0,23827.0,69.0,425.0,145.0,54.0,11.0,184.0,34.0,222.0,238.0,174.0,8.0,4.0,0.005198856251624641,0.1962568234988302,1.8131011177540937,11.119053808162201,1.6064465817520142,1.9157785287236804,0.8591109955809719,1.085261242526644,3.56771510267741,0.11904761904761904,0.11904761904761904,0.1082437275985663,0.3046594982078853,0.03870967741935484,0.2783661119515885,0.3358547655068079,0.5664857530529173,6.132616487455197,4.1527987897125564,0.11520543920762161,1.5700545879906416,14.50480894203275,88.95243046529761,12.851572654016113,15.326228229789443,6.872887964647775,8.682089940213151,28.54172082141928,1.7156225630361317,14.411229529503505,96.56355601767609,5.968286976865088,39.0953990122173,247.74629581492064,0.7174421627242005,4.419027813880945,1.507668312971146,0.5614764751754613,0.11437483753574211,1.913179100597868,0.3535222251104756,2.308292175721341,2.4746555757733293,1.8092019755653752,0.08318170002599426,0.04159085001299713
KING KRULE,551.7,76,36,40,0.47368421052631576,38,38,19,17,0.5,0.4473684210526316,73.0,745.0,4863.0,668.0,826.0,682.0,844.0,4035.0,151.0,987.0,6113.0,550.0,2510.0,16395.0,37.0,220.0,77.0,26.0,7.0,279.0,44.0,311.0,158.0,162.0,4.0,-23.0,-0.04168932390792097,0.13231828892514047,1.3503715787565704,8.814573137574769,1.2108029726300524,1.497190502084466,1.236179082834874,1.5298169294906652,7.313757476889613,0.1529888551165147,0.1529888551165147,0.09798657718120805,0.2953020134228188,0.0348993288590604,0.4090909090909091,0.4560117302052786,1.0217917675544794,6.5275167785234895,5.916422287390029,0.24611161939615736,1.0585463114011238,10.802972630052563,70.51658510059815,9.68642378104042,11.977524016675728,9.889432662678992,12.238535435925321,58.510059815116904,2.189595794816023,14.312126155519303,88.64237810404204,7.975348921515316,36.39659235091535,237.73790103317017,0.5365234729019395,3.1901395686061265,1.1165488490121442,0.3770164944716331,0.10150444081928583,4.045676998368679,0.6380279137212252,4.5096972992568425,2.2911002356353087,2.3491027732463294,0.05800253761102048,-0.33351459126336774
xcv,542.8999999999999,71,35,36,0.49295774647887325,31,40,17,18,0.5483870967741935,0.45,78.0,687.0,4415.0,603.0,766.0,597.0,740.0,3954.0,175.0,965.0,5537.0,480.0,2254.0,16697.0,31.0,176.0,71.0,20.0,9.0,192.0,31.0,231.0,163.0,143.0,6.0,10.0,0.018419598452753736,0.14367286793147913,1.2654264137041815,8.132252716890774,1.1107017867010502,1.4109412414809361,1.099650027629398,1.3630502855037763,7.283109228218827,0.18134715025906736,0.18134715025906736,0.11353711790393013,0.2561863173216885,0.02911208151382824,0.32160804020100503,0.3869346733668342,0.9660574412532638,6.426491994177583,6.623115577889447,0.2368090076061568,1.149382943451833,10.123411309633452,65.05802173512619,8.885614293608402,11.287529931847489,8.797200221035183,10.90440228403021,58.26487382575061,2.578743783385523,14.219930005525883,81.59145330631794,7.073125805857434,33.214219930005534,246.04162829250328,0.45680604162829264,2.5934794621477257,1.046233192116412,0.2947135752440598,0.1326211088598269,2.8292503223429737,0.45680604162829264,3.4039417940688903,2.401915638239087,2.1072020629950274,0.08841407257321793,0.1473567876220299
Russ,542.5999999999999,74,35,39,0.47297297297297297,35,39,16,19,0.45714285714285713,0.48717948717948717,49.0,524.0,3958.0,472.0,649.0,803.0,994.0,5997.0,202.0,981.0,4952.0,610.0,2048.0,16749.0,39.0,121.0,50.0,17.0,1.0,334.0,40.0,371.0,177.0,191.0,3.0,-9.0,-0.01658680427570955,0.09030593438997421,0.9657206044968671,7.294507924806489,0.869885735348323,1.1960928861039442,1.4799115370438631,1.8319203833394768,11.05234058238113,0.20591233435270132,0.20591233435270132,0.09351145038167939,0.23091603053435114,0.03244274809160305,0.41594022415940224,0.46201743462017436,1.531587057010786,7.5534351145038165,7.468244084682441,0.3580512269389217,0.7224474751197937,7.725764835974937,58.35606339845191,6.959085882786584,9.568743088831553,11.839292296350905,14.655363066715815,88.41872465904903,2.9782528566162925,14.463693328418728,73.01142646516773,8.99373387394029,30.195355694802807,246.94434205676376,0.5750092148912643,1.784002948765205,0.7371913011426466,0.2506450423884999,0.014743826022852933,4.92443789163288,0.5897530409141173,5.469959454478438,2.609657206044969,2.8160707703649104,0.044231478068558795,-0.1326944342056764
Light,520.3999999999999,72,38,34,0.5277777777777778,35,37,22,16,0.6285714285714286,0.43243243243243246,76.0,726.0,4698.0,641.0,802.0,479.0,651.0,2455.0,125.0,941.0,6036.0,973.0,2562.0,16280.0,45.0,236.0,91.0,28.0,7.0,135.0,22.0,134.0,161.0,172.0,9.0,30.0,0.05764796310530363,0.14604150653343587,1.3950807071483478,9.027671022290548,1.231744811683321,1.5411222136817837,0.9204458109146813,1.2509607993850886,4.717524980784013,0.13283740701381508,0.13283740701381508,0.1046831955922865,0.325068870523416,0.03856749311294766,0.2818371607515658,0.2797494780793319,0.8117206982543641,6.471074380165289,5.125260960334029,0.1507985257985258,1.168332052267487,11.160645657186782,72.22136817832438,9.853958493466568,12.32897770945427,7.36356648731745,10.00768639508071,37.740199846272105,1.9215987701767876,14.465795541890857,92.79016141429672,14.957724827056115,39.38508839354344,250.2690238278248,0.6917755572636435,3.627978478093775,1.3989239046887014,0.4304381245196004,0.1076095311299001,2.0753266717909304,0.3382013835511146,2.059953881629516,2.4750192159877025,2.6441199077632596,0.13835511145272872,0.46118370484242904
