Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
Red,38737.60000000019,5369,2652,2717,0.4939467312348668,5369,0,2652,0,0.4939467312348668,0.0,4661.0,52106.0,352412.0,47039.0,59467.0,46383.0,56113.0,220989.0,8646.0,69042.0,403032.0,73100.0,172147.0,1390261.0,2814.0,13503.0,5551.0,2212.0,458.0,13822.0,2413.0,16910.0,12428.0,9730.0,406.0,-163.0,-0.004207798108297861,0.12032237412746213,1.3451014001899897,9.0974143984139,1.2142982528602642,1.5351234975837356,1.1973638015777894,1.4485409524596187,5.704767461071386,0.12522812201268793,0.12522812201268793,0.08945227037193414,0.25914482017426016,0.04245192492227383,0.2979971110104995,0.3645732272599875,0.9435989708577867,6.763366982689134,4.764439557596533,0.15895504513181338,0.9625789930196971,10.760811201519918,72.7793151873112,9.714386022882113,12.280987980669885,9.578910412622315,11.58832761967695,45.63813968857109,1.7855520218082603,14.25839494444667,83.2332410887609,15.096443765230607,35.551402255173095,287.1135021271309,0.58114080376688,2.7886084837470437,1.146379744744119,0.45681714922968675,0.09458510594357891,2.854487629589842,0.4983272066416068,3.492214282764016,2.56660195778777,2.009417207054635,0.08384618561810707,-0.033662384866382886
Blue,38720.3000000002,5369,2719,2650,0.5064257776122183,0,5369,0,2719,0.0,0.5064257776122183,4715.0,52112.0,347462.0,46995.0,59832.0,46459.0,55874.0,211168.0,8610.0,69010.0,402239.0,74948.0,172348.0,1409292.0,2787.0,13952.0,5847.0,2359.0,494.0,13398.0,2434.0,17493.0,12837.0,9415.0,402.0,252.0,0.0065082140375978155,0.12177075074314961,1.3458573409813388,8.973639150523065,1.2137044392734497,1.5452359614982243,1.199861571320464,1.443015679114049,5.453676753537522,0.12476452688016229,0.12476452688016229,0.09047820079828063,0.26773104083512433,0.04526788455634019,0.2883833057104113,0.3765255386469791,0.9338481080358336,6.667600552655818,4.545254955982695,0.14983977770398185,0.9741660059451969,10.76685872785071,71.78911320418452,9.709635514187598,12.361887691985794,9.598892570563711,11.544125432912391,43.629414028300175,1.778911836943403,14.258153991575405,83.10658750061295,15.485003990154956,35.6088150143463,291.1737770626762,0.575821984850321,2.8826222937322137,1.208048491359823,0.48739291792676975,0.10206532490708956,2.768160370658271,0.502888665635336,3.614228195545987,2.6522521777981956,1.9452328623486805,0.08305720771791499,0.052065712300782524
metalhead,800.2000000000003,114,53,61,0.4649122807017544,60,54,28,25,0.4666666666666667,0.46296296296296297,75.0,1159.0,5898.0,1074.0,1356.0,857.0,1075.0,4833.0,171.0,1417.0,9074.0,2966.0,4136.0,31219.0,15.0,358.0,151.0,81.0,10.0,231.0,38.0,297.0,282.0,218.0,10.0,-45.0,-0.05623594101474629,0.09372656835791049,1.4483879030242435,7.370657335666081,1.3421644588852781,1.6945763559110216,1.0709822544363905,1.3434141464633838,6.039740064983752,0.12067748764996472,0.12067748764996472,0.06471095772217429,0.3088869715271786,0.06988783433994823,0.26954492415402564,0.34655775962660446,0.7927728613569321,5.088869715271786,5.639439906651108,0.15480957109452578,0.7498125468632839,11.587103224193948,58.96525868532865,10.737315671082225,13.556610847288173,8.567858035491124,10.74731317170707,48.317920519870015,1.7095726068482873,14.166458385403644,90.71732066983252,29.652586853286667,41.3496625843539,312.11197200699814,0.1499625093726568,3.5791052236940755,1.5096225943514117,0.8097975506123466,0.09997500624843786,2.3094226443389143,0.3799050237440639,2.9692576855786044,2.8192951762059475,2.179455136215945,0.09997500624843786,-0.44988752811797034
Toidi,697.8000000000001,92,35,57,0.3804347826086957,52,40,18,17,0.34615384615384615,0.425,39.0,608.0,3681.0,562.0,828.0,1143.0,1340.0,7293.0,185.0,1248.0,6131.0,1353.0,2658.0,23356.0,31.0,191.0,79.0,32.0,1.0,463.0,59.0,567.0,266.0,197.0,7.0,-53.0,-0.07595299512754371,0.055889939810834045,0.8713098308971051,5.275150472914874,0.8053883634279162,1.1865864144453997,1.638005159071367,1.920321008885067,10.451418744625967,0.1482371794871795,0.1482371794871795,0.06414473684210527,0.31414473684210525,0.05263157894736842,0.40507436570428695,0.49606299212598426,1.6183574879227054,6.0542763157894735,6.380577427821522,0.3122538105840041,0.44711951848667236,6.970478647176841,42.201203783318995,6.44310690742333,9.492691315563198,13.104041272570935,15.362568071080537,83.61134995700773,2.1209515620521637,14.307824591573516,70.28948122671252,15.511607910576094,30.472914875322438,267.7672685583261,0.35540269418171394,2.1897391802808825,0.9057036400114645,0.36686729721983374,0.011464603038119804,5.308111206649469,0.6764115792490685,6.500429922613929,3.049584408139868,2.2585267985096014,0.08025222126683863,-0.6076239610203497
BallsToYou.,678.2,96,48,48,0.5,50,46,19,29,0.38,0.6304347826086957,124.0,1177.0,7769.0,1046.0,1268.0,655.0,821.0,2059.0,175.0,1206.0,8206.0,956.0,3400.0,23263.0,66.0,344.0,127.0,38.0,16.0,158.0,32.0,216.0,222.0,166.0,7.0,-14.0,-0.020642878207018576,0.18283692126216455,1.7354762606900618,11.45532291359481,1.542317900324388,1.8696549690356825,0.9657918018283691,1.2105573577115893,3.035977587732232,0.1451077943615257,0.1451077943615257,0.10535259133389975,0.29226847918436705,0.03228547153780799,0.24122137404580152,0.3297709923664122,0.6474763406940063,6.600679694137638,3.1435114503816792,0.08850965051798994,1.4626953700973164,13.883810085520494,91.64258330875847,12.338543202595105,14.95723975228546,7.726334414626953,9.684458861692715,24.287820701857857,2.064287820701858,14.225892067236803,96.79740489531112,11.276909466234148,40.10616337363609,274.4087289884989,0.7785314066647007,4.057800058979652,1.4980831613093482,0.4482453553524034,0.18873488646416986,1.8637570038336773,0.3774697729283397,2.547920967266293,2.6186965496903567,1.9581244470657622,0.0825715128280743,-0.1651430256561486
LogisticMap,595.1999999999999,80,41,39,0.5125,37,43,19,22,0.5135135135135135,0.5116279069767442,66.0,696.0,4843.0,627.0,804.0,735.0,843.0,3912.0,97.0,1063.0,6263.0,779.0,2599.0,21055.0,37.0,191.0,78.0,33.0,7.0,212.0,33.0,279.0,177.0,108.0,3.0,-9.0,-0.015120967741935486,0.11088709677419356,1.1693548387096775,8.136760752688174,1.0534274193548387,1.3508064516129035,1.2348790322580647,1.4163306451612905,6.572580645161291,0.09125117591721543,0.09125117591721543,0.09482758620689655,0.2744252873563218,0.04741379310344827,0.28843537414965986,0.3795918367346939,1.0485074626865671,6.958333333333333,5.322448979591837,0.18579909760151983,0.8870967741935485,9.35483870967742,65.09408602150539,8.42741935483871,10.806451612903228,9.879032258064518,11.330645161290324,52.58064516129033,1.3037634408602152,14.287634408602152,84.18010752688173,10.470430107526884,34.932795698924735,282.99731182795705,0.4973118279569893,2.567204301075269,1.0483870967741937,0.44354838709677424,0.09408602150537636,2.849462365591398,0.44354838709677424,3.7500000000000004,2.3790322580645165,1.4516129032258067,0.040322580645161296,-0.12096774193548389
Chritt,549.6999999999999,74,33,41,0.44594594594594594,40,34,18,15,0.45,0.4411764705882353,60.0,680.0,4017.0,616.0,803.0,767.0,890.0,3908.0,68.0,980.0,6141.0,1739.0,2755.0,19006.0,27.0,204.0,86.0,29.0,5.0,250.0,33.0,313.0,187.0,123.0,4.0,-23.0,-0.041841004184100423,0.10915044569765328,1.2370383845734039,7.307622339457887,1.120611242495907,1.460796798253593,1.395306530835001,1.6190649445151903,7.10933236310715,0.06938775510204082,0.06938775510204082,0.08823529411764706,0.3,0.04264705882352941,0.3259452411994785,0.40808344198174706,1.108343711083437,5.9073529411764705,5.095176010430248,0.2056192781226981,0.8732035655812262,9.896307076587231,58.460978715663096,8.964889939967255,11.686374386028744,11.162452246680008,12.952519556121523,56.8746589048572,0.9896307076587231,14.262324904493362,89.37238493723851,25.308350009095875,40.09459705293797,276.6017827906131,0.3929416045115518,2.968892122976169,1.251591777333091,0.42204839003092603,0.07276696379843552,3.6383481899217758,0.48026196106967445,4.555211933782063,2.7214844460614884,1.7900673094415138,0.05821357103874841,-0.3347280334728034
bubblez,535.3999999999999,73,37,36,0.5068493150684932,35,38,13,24,0.37142857142857144,0.631578947368421,70.0,752.0,5524.0,677.0,824.0,543.0,686.0,3122.0,140.0,954.0,5758.0,962.0,2446.0,19593.0,54.0,170.0,74.0,34.0,5.0,193.0,37.0,227.0,147.0,143.0,5.0,-13.0,-0.02428091146806127,0.13074336944340684,1.4045573403063134,10.31751961150542,1.264475158759806,1.5390362345909605,1.014194994396713,1.281285020545387,5.831154277175945,0.14675052410901468,0.14675052410901468,0.09308510638297872,0.22606382978723405,0.04521276595744681,0.35543278084714547,0.4180478821362799,0.8325242718446602,7.345744680851064,5.749539594843462,0.15934262236513042,1.0459469555472547,11.236458722450507,82.54015689204336,10.115801270078448,12.312289876727684,8.113559955173704,10.250280164363096,46.64923421740756,2.0918939110945094,14.254762794172585,86.03660814344417,14.37429958909227,36.54837504669407,292.7605528576766,0.8068733657078822,2.5401568920433326,1.1057153530070978,0.5080313784086665,0.07471049682480391,2.883825177437431,0.5528576765035489,3.3918565558460974,2.196488606649235,2.1367202091893915,0.07471049682480391,-0.19424729174449015
Helen Keller,481.1,65,35,30,0.5384615384615384,33,32,19,16,0.5757575757575758,0.5,87.0,667.0,4840.0,575.0,735.0,699.0,840.0,2284.0,131.0,860.0,4908.0,725.0,2067.0,16732.0,46.0,161.0,54.0,23.0,14.0,183.0,34.0,230.0,160.0,141.0,5.0,9.0,0.018707129494907503,0.1808355851174392,1.386406152567034,10.060278528372478,1.1951777177302016,1.5277489087507794,1.4529203907711494,1.7459987528580336,4.747453751818749,0.15232558139534882,0.15232558139534882,0.13043478260869565,0.2413793103448276,0.034482758620689655,0.26180257510729615,0.3290414878397711,1.1428571428571428,7.256371814092954,3.267525035765379,0.13650490078890748,1.4466846809395135,11.091249220536271,80.48222822697983,9.561421741841613,12.221991270006235,11.623363126169195,13.967990022864269,37.97963001454999,2.1783413011847848,14.300561213884846,81.6129702764498,12.055705674495947,34.37123259197672,278.2290584078154,0.764913739347329,2.6771980877156514,0.8979422157555601,0.3824568696736645,0.2327998337144045,3.043026397838287,0.5653710247349824,3.824568696736645,2.6605695281646224,2.3446268966950736,0.08314279775514445,0.14965703595926003
PuyoPuyo,457.9000000000001,65,26,39,0.4,31,34,11,15,0.3548387096774194,0.4411764705882353,40.0,671.0,4912.0,624.0,800.0,479.0,530.0,1934.0,37.0,807.0,4318.0,735.0,1843.0,17852.0,47.0,169.0,68.0,32.0,3.0,104.0,19.0,131.0,176.0,51.0,7.0,-44.0,-0.09609084953046515,0.08735531775496831,1.4653854553395935,10.72723302031011,1.3627429569775058,1.7471063550993664,1.0460799301157455,1.1574579602533301,4.223629613452718,0.04584882280049566,0.04584882280049566,0.05961251862891207,0.2518628912071535,0.04769001490312966,0.21711899791231734,0.27348643006263046,0.6625,7.320417287630402,4.0375782881002085,0.10833520053775487,0.6988425420397465,11.723083642716748,85.81786416248087,10.901943655820046,13.976850840794931,8.368639440925964,9.259663682026641,33.78903690762174,0.6464293513867655,14.099148285651886,75.44005241319064,12.841231709980342,32.19917012448132,311.89342651233886,0.8211399868967022,2.952609740117929,1.1880323214675692,0.5590740336317972,0.05241319065298099,1.816990609303341,0.3319502074688796,2.28870932518017,3.074907184974885,0.8910242411006768,0.12229744485695564,-0.7687267962437212
