Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
Blue,955.5000000000006,132,48,84,0.36363636363636365,0,132,0,48,0.0,0.36363636363636365,86.0,1194.0,8975.0,1100.0,1346.0,1026.0,1242.0,5122.0,320.0,2532.0,9910.0,0.0,3876.0,37108.0,87.0,299.0,120.0,50.0,7.0,226.0,51.0,312.0,246.0,216.0,8.0,-135.0,-0.14128728414442693,0.09000523286237566,1.2496075353218203,9.39298796441653,1.1512297226582935,1.4086865515436935,1.0737833594976445,1.2998430141287276,5.360544217687072,0.1263823064770932,0.1263823064770932,0.07202680067001675,0.25041876046901174,0.04187604690117253,0.2202729044834308,0.30409356725146197,0.9227340267459139,7.516750418760469,4.992202729044834,0.13802953541015414,0.7200418628990053,9.996860282574563,75.14390371533224,9.209837781266348,11.269492412349548,8.590266875981156,10.39874411302982,42.884353741496575,2.679225536368392,21.1993720565149,82.97226582940864,0.0,32.452119309262144,310.68969126111966,0.7284144427001565,2.503401360544216,1.004709576138147,0.4186289900575612,0.05860805860805857,1.8922030350601768,0.42700156985871246,2.612244897959182,2.0596546310832013,1.8084772370486646,0.0669806384092098,-1.1302982731554154
Red,954.1000000000006,132,84,48,0.6363636363636364,132,0,84,0,0.6363636363636364,0.0,120.0,1175.0,9277.0,1043.0,1284.0,1085.0,1312.0,5016.0,313.0,2532.0,9612.0,0.0,3762.0,35900.0,88.0,232.0,111.0,56.0,6.0,296.0,51.0,340.0,241.0,227.0,12.0,135.0,0.14149460224295138,0.12577297977151233,1.2315270935960583,9.723299444502667,1.0931768158473947,1.345770883555182,1.137197358767424,1.3751179121685349,5.257310554449216,0.12361769352290679,0.12361769352290679,0.10212765957446808,0.1974468085106383,0.04765957446808511,0.2728110599078341,0.31336405529953915,1.0218068535825544,7.89531914893617,4.623041474654378,0.13972144846796658,1.0061838381720987,9.852216748768466,77.78639555602133,8.745414526779157,10.766167068441456,9.097578870139392,11.000943297348279,42.058484435593726,2.6244628445655573,21.230478985431283,80.5953254375851,0.0,31.543863326695295,301.01666491981956,0.7378681479928724,1.9452887537993908,0.9307200503091914,0.4695524578136461,0.05030919190860494,2.4819201341578436,0.42762813122314197,2.8508542081542796,2.0207525416622985,1.9033644272088868,0.10061838381720987,1.131956817943611
AJ.,41.2,6,5,1,0.8333333333333334,4,2,3,2,0.75,1.0,9.0,57.0,527.0,48.0,63.0,43.0,59.0,117.0,18.0,109.0,421.0,0.0,166.0,1611.0,7.0,13.0,7.0,5.0,1.0,9.0,2.0,11.0,15.0,16.0,0.0,17.0,0.41262135922330095,0.21844660194174756,1.3834951456310678,12.791262135922329,1.1650485436893203,1.529126213592233,1.0436893203883495,1.4320388349514561,2.8398058252427183,0.1651376146788991,0.1651376146788991,0.15789473684210525,0.22807017543859648,0.08771929824561403,0.20930232558139536,0.2558139534883721,0.9365079365079365,9.24561403508772,2.7209302325581395,0.07262569832402235,1.7475728155339805,11.067961165048542,102.33009708737863,9.320388349514563,12.233009708737864,8.349514563106796,11.456310679611649,22.718446601941746,3.495145631067961,21.16504854368932,81.74757281553397,0.0,32.23300970873786,312.81553398058253,1.3592233009708736,2.524271844660194,1.3592233009708736,0.9708737864077669,0.1941747572815534,1.7475728155339805,0.3883495145631068,2.1359223300970873,2.9126213592233006,3.1067961165048543,0.0,3.3009708737864076
xcv,35.6,6,2,4,0.3333333333333333,3,3,1,1,0.3333333333333333,0.3333333333333333,7.0,42.0,403.0,34.0,42.0,22.0,36.0,121.0,17.0,92.0,340.0,0.0,130.0,1424.0,7.0,6.0,3.0,1.0,0.0,2.0,3.0,3.0,8.0,14.0,1.0,-3.0,-0.08426966292134831,0.19662921348314605,1.1797752808988764,11.320224719101123,0.9550561797752809,1.1797752808988764,0.6179775280898876,1.0112359550561798,3.398876404494382,0.18478260869565216,0.18478260869565216,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.09090909090909091,0.13636363636363635,0.8571428571428571,9.595238095238095,5.5,0.08497191011235955,1.5730337078651684,9.438202247191011,90.56179775280899,7.640449438202247,9.438202247191011,4.943820224719101,8.089887640449438,27.191011235955056,3.8202247191011236,20.674157303370787,76.40449438202246,0.0,29.213483146067414,320.0,1.5730337078651684,1.348314606741573,0.6741573033707865,0.2247191011235955,0.0,0.449438202247191,0.6741573033707865,0.6741573033707865,1.797752808988764,3.1460674157303368,0.2247191011235955,-0.6741573033707865
megapoop22,35.1,5,2,3,0.4,0,5,0,2,0.0,0.4,5.0,50.0,524.0,45.0,47.0,39.0,42.0,69.0,10.0,90.0,345.0,0.0,136.0,1609.0,6.0,9.0,2.0,1.0,0.0,7.0,1.0,10.0,2.0,3.0,0.0,-5.0,-0.14245014245014245,0.14245014245014245,1.4245014245014245,14.928774928774928,1.282051282051282,1.339031339031339,1.1111111111111112,1.1965811965811965,1.9658119658119657,0.1111111111111111,0.1111111111111111,0.1,0.18,0.02,0.1794871794871795,0.2564102564102564,0.8936170212765957,10.48,1.7692307692307692,0.04288377874456184,1.1396011396011396,11.396011396011396,119.43019943019942,10.256410256410255,10.712250712250713,8.88888888888889,9.572649572649572,15.726495726495726,2.2792022792022792,20.51282051282051,78.63247863247862,0.0,30.997150997150996,366.7236467236467,1.3675213675213675,2.051282051282051,0.45584045584045585,0.22792022792022792,0.0,1.5954415954415955,0.22792022792022792,2.2792022792022792,0.45584045584045585,0.6837606837606838,0.0,-1.1396011396011396
BallsToYou.,34.099999999999994,5,2,3,0.4,2,3,1,1,0.5,0.3333333333333333,7.0,65.0,454.0,58.0,62.0,30.0,40.0,82.0,15.0,89.0,442.0,0.0,172.0,1340.0,6.0,20.0,4.0,0.0,0.0,7.0,0.0,8.0,4.0,10.0,0.0,2.0,0.05865102639296189,0.2052785923753666,1.9061583577712613,13.313782991202348,1.7008797653958947,1.8181818181818186,0.8797653958944283,1.1730205278592378,2.4046920821114375,0.16853932584269662,0.16853932584269662,0.1076923076923077,0.3076923076923077,0.0,0.23333333333333334,0.26666666666666666,0.6451612903225806,6.984615384615385,2.7333333333333334,0.06119402985074627,1.6422287390029329,15.24926686217009,106.51026392961879,13.607038123167158,14.545454545454549,7.038123167155426,9.384164222873903,19.2375366568915,3.519061583577713,20.87976539589443,103.69501466275662,0.0,40.35190615835778,314.3695014662757,1.4076246334310853,4.692082111436951,0.9384164222873902,0.0,0.0,1.6422287390029329,0.0,1.8768328445747804,0.9384164222873902,2.3460410557184757,0.0,0.4692082111436951
JKooter,32.2,4,3,1,0.75,2,2,1,2,0.5,1.0,2.0,46.0,405.0,43.0,47.0,27.0,38.0,156.0,7.0,86.0,365.0,0.0,146.0,1246.0,5.0,14.0,4.0,0.0,0.0,6.0,0.0,9.0,4.0,11.0,1.0,2.0,0.06211180124223602,0.06211180124223602,1.4285714285714284,12.577639751552795,1.3354037267080745,1.4596273291925466,0.8385093167701863,1.1801242236024843,4.84472049689441,0.08139534883720931,0.08139534883720931,0.043478260869565216,0.30434782608695654,0.0,0.2222222222222222,0.3333333333333333,0.8085106382978723,8.804347826086957,5.777777777777778,0.12520064205457465,0.49689440993788814,11.428571428571427,100.62111801242236,10.683229813664596,11.677018633540373,6.70807453416149,9.440993788819874,38.75776397515528,1.7391304347826086,21.366459627329192,90.68322981366458,0.0,36.273291925465834,309.5652173913043,1.2422360248447204,3.4782608695652173,0.9937888198757763,0.0,0.0,1.4906832298136645,0.0,2.2360248447204967,0.9937888198757763,2.732919254658385,0.24844720496894407,0.49689440993788814
broseph,30.5,4,2,2,0.5,2,2,2,0,1.0,0.0,3.0,35.0,191.0,32.0,43.0,39.0,42.0,175.0,7.0,81.0,357.0,0.0,140.0,1097.0,0.0,7.0,3.0,2.0,0.0,7.0,2.0,10.0,11.0,3.0,0.0,-3.0,-0.09836065573770492,0.09836065573770492,1.1475409836065573,6.262295081967213,1.0491803278688525,1.4098360655737705,1.278688524590164,1.3770491803278688,5.737704918032787,0.08641975308641975,0.08641975308641975,0.08571428571428572,0.2,0.05714285714285714,0.1794871794871795,0.2564102564102564,0.9767441860465116,5.457142857142857,4.487179487179487,0.15952597994530537,0.7868852459016393,9.180327868852459,50.09836065573771,8.39344262295082,11.278688524590164,10.229508196721312,11.01639344262295,45.90163934426229,1.8360655737704918,21.24590163934426,93.63934426229508,0.0,36.721311475409834,287.73770491803276,0.0,1.8360655737704918,0.7868852459016393,0.5245901639344263,0.0,1.8360655737704918,0.5245901639344263,2.622950819672131,2.8852459016393444,0.7868852459016393,0.0,-0.7868852459016393
Kep,27.700000000000003,4,2,2,0.5,2,2,1,1,0.5,0.5,5.0,29.0,150.0,24.0,33.0,41.0,45.0,212.0,2.0,73.0,239.0,0.0,94.0,974.0,0.0,6.0,1.0,1.0,0.0,10.0,1.0,14.0,9.0,4.0,0.0,1.0,0.036101083032490974,0.18050541516245486,1.0469314079422383,5.415162454873646,0.8664259927797833,1.191335740072202,1.48014440433213,1.6245487364620936,7.653429602888086,0.0273972602739726,0.0273972602739726,0.1724137931034483,0.20689655172413793,0.034482758620689655,0.24390243902439024,0.34146341463414637,1.3636363636363635,5.172413793103448,5.170731707317073,0.21765913757700206,1.4440433212996389,8.375451263537906,43.32129963898917,6.931407942238266,9.530685920577616,11.84115523465704,12.996389891696749,61.22743682310469,0.5776173285198556,21.083032490974727,69.02527075812273,0.0,27.14801444043321,281.29963898916964,0.0,1.7328519855595665,0.2888086642599278,0.2888086642599278,0.0,2.8880866425992777,0.2888086642599278,4.043321299638989,2.59927797833935,1.1552346570397112,0.0,0.2888086642599278
Maelstrom,25.4,3,1,2,0.3333333333333333,2,1,1,0,0.5,0.0,5.0,41.0,376.0,35.0,40.0,30.0,35.0,87.0,6.0,70.0,258.0,0.0,100.0,923.0,5.0,5.0,2.0,1.0,0.0,6.0,1.0,10.0,5.0,5.0,1.0,-2.0,-0.07874015748031496,0.1968503937007874,1.6141732283464567,14.803149606299213,1.3779527559055118,1.5748031496062993,1.1811023622047245,1.3779527559055118,3.425196850393701,0.08571428571428572,0.08571428571428572,0.12195121951219512,0.12195121951219512,0.024390243902439025,0.2,0.3333333333333333,0.875,9.170731707317072,2.9,0.09425785482123511,1.5748031496062993,12.913385826771654,118.4251968503937,11.023622047244094,12.598425196850394,9.448818897637796,11.023622047244094,27.401574803149607,1.8897637795275593,22.04724409448819,81.25984251968504,0.0,31.496062992125985,290.70866141732284,1.5748031496062993,1.5748031496062993,0.6299212598425197,0.31496062992125984,0.0,1.8897637795275593,0.31496062992125984,3.1496062992125986,1.5748031496062993,1.5748031496062993,0.31496062992125984,-0.6299212598425197
