Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
Red,45943.79999999994,6408,3376,3032,0.5268414481897628,6408,0,3376,0,0.5268414481897628,0.0,5719.0,61528.0,417639.0,55379.0,67822.0,55752.0,66936.0,282367.0,10188.0,82068.0,512909.0,30015.0,206830.0,1681896.0,3172.0,15471.0,6374.0,2556.0,509.0,14960.0,2932.0,20042.0,12443.0,11184.0,430.0,1785.0,0.038851814608282347,0.12447816680379088,1.3392013721111462,9.090214566492119,1.2053639446454163,1.476194829334972,1.2134825591265868,1.4569103992268835,6.145921756580875,0.12414095628015792,0.12414095628015792,0.09294955142374203,0.25144649590430374,0.0415420621505656,0.2683311809441814,0.3594848615296312,0.9869363923210758,6.787787673904564,5.064697230592625,0.1678861237555711,0.9958253344303271,10.71361097688917,72.72171653193695,9.64291155716333,11.809558634679776,9.707860473012694,11.655283193815068,49.167374052647,1.7739934441643945,14.29015449309811,89.31067956938706,5.226385279406586,36.01443502714191,292.86145247019226,0.5523269733892284,2.693899938620666,1.1098777201711671,0.4450654930589117,0.08863002189631693,2.6049216651648353,0.5105367862475466,3.4898288778899484,2.166647077516447,1.9474227208023742,0.07487408529551332,0.31081451686625877
Blue,45942.399999999965,6413,3036,3377,0.4734133790737564,0,6413,0,3036,0.0,0.4734133790737564,5281.0,61842.0,420487.0,56120.0,68348.0,55068.0,66429.0,292640.0,10329.0,82068.0,511069.0,29431.0,206031.0,1670533.0,3205.0,15134.0,6529.0,2609.0,521.0,15320.0,2666.0,21425.0,12228.0,11361.0,441.0,-1684.0,-0.03665459357804558,0.1149482830674933,1.346076826635092,9.152482238629247,1.2215295674583837,1.4876889322281825,1.1986313296649727,1.4459192380023693,6.369715121543503,0.12585904371984208,0.12585904371984208,0.0853950389702791,0.24472041654538987,0.04218815691601177,0.27820149633180796,0.38906442943270136,0.9719230994323169,6.7993758287248145,5.314157042202368,0.17517762295027994,0.9195862645399464,10.768614613080736,73.21985790903398,9.77223653966707,11.90151145782546,9.589050637319781,11.567353904018955,50.95772097234802,1.7985999860695145,14.290589956118977,88.99299993034764,5.124851988577005,35.876401755241375,290.8917252907991,0.5580901302500527,2.6352998537298897,1.136901859719998,0.4543080030647075,0.09072229574423633,2.66768823570384,0.4642334749599502,3.7307585150101024,2.129274918158391,1.9783032666991727,0.0767918088737202,-0.29323674862436466
Toidi,968.8000000000002,131,73,58,0.5572519083969466,56,75,36,37,0.6428571428571429,0.49333333333333335,61.0,808.0,4568.0,744.0,1090.0,1699.0,1937.0,12100.0,246.0,1740.0,8533.0,820.0,3486.0,32344.0,22.0,227.0,84.0,34.0,6.0,664.0,88.0,834.0,346.0,238.0,3.0,71.0,0.07328654004954582,0.06296449215524359,0.83402146985962,4.715111478117257,0.7679603633360857,1.1251032204789428,1.7537159372419484,1.9993806771263416,12.489677952105696,0.1413793103448276,0.1413793103448276,0.07549504950495049,0.28094059405940597,0.04207920792079208,0.39081812831077106,0.49087698646262506,1.7770642201834863,5.653465346534653,7.121836374337846,0.3741033885728419,0.5037159372419487,6.67217175887696,37.72089182493806,6.143682906688686,9.000825763831543,14.029727497935587,15.995045417010733,99.91742361684557,2.0313790255986786,14.3682906688687,70.46242774566473,6.771263418662262,28.786127167630053,267.085053674649,0.1816680429397192,1.8744838976052844,0.6936416184971097,0.2807597027250206,0.049545829892650696,5.483071841453343,0.7266721717588768,6.886870355078447,2.8571428571428568,1.9653179190751442,0.024772914946325348,0.5862923203963666
bubblez,938.4000000000001,127,64,63,0.5039370078740157,66,61,26,38,0.3939393939393939,0.6229508196721312,116.0,1336.0,9447.0,1209.0,1445.0,929.0,1140.0,5621.0,233.0,1685.0,11147.0,560.0,4480.0,33376.0,71.0,291.0,135.0,57.0,14.0,307.0,53.0,385.0,236.0,211.0,11.0,2.0,0.0021312872975277064,0.12361466325660699,1.4236999147485079,10.067135549872122,1.2883631713554986,1.539855072463768,0.9899829497016197,1.2148337595907928,5.989982949701619,0.13827893175074185,0.13827893175074185,0.08682634730538923,0.21781437125748504,0.04266467065868264,0.3304628632938644,0.41442411194833156,0.7889273356401384,7.071107784431137,6.05059203444564,0.16841442953020133,0.9889173060528559,11.389599317988063,80.53708439897697,10.306905370843989,12.318840579710145,7.919863597612958,9.718670076726342,47.91986359761295,1.9863597612958226,14.364876385336743,95.02983802216538,4.774083546462062,38.1926683716965,284.5353793691389,0.6052855924978686,2.4808184143222505,1.1508951406649615,0.4859335038363171,0.11935208866155157,2.6172208013640237,0.45183290707587376,3.282182438192668,2.011935208866155,1.7988064791133842,0.09377664109121908,0.01705029838022165
BallsToYou.,909.3999999999997,123,55,68,0.44715447154471544,59,64,28,27,0.4745762711864407,0.421875,152.0,1699.0,9908.0,1539.0,1782.0,845.0,1047.0,2797.0,209.0,1633.0,12081.0,437.0,4839.0,33172.0,60.0,473.0,217.0,64.0,12.0,155.0,32.0,255.0,243.0,202.0,8.0,-64.0,-0.07037607213547396,0.16714317132175066,1.8682647899714102,10.895095667473063,1.6923246096327254,1.959533758522103,0.9291840774136796,1.1513085550912694,3.0756542775456355,0.12798530312308634,0.12798530312308634,0.0894643908181283,0.27839905826957034,0.03766921718658034,0.1834319526627219,0.30177514792899407,0.5875420875420876,5.831665685697469,3.3100591715976333,0.08431809960207404,1.3371453705740053,14.946118319771282,87.1607653397845,13.538596877061803,15.676270068176825,7.433472619309437,9.210468440730155,24.605234220365084,1.838574884539257,14.365515724653621,106.2766659335826,3.844292940400265,42.56872663294481,291.8143831097428,0.5278205410160547,4.160985265009898,1.9089509566747311,0.5630085770837917,0.10556410820321094,1.363536397624808,0.28150428854189585,2.2432372993182326,2.1376731911150215,1.7769958214207175,0.07037607213547396,-0.5630085770837917
metalhead,872.5000000000003,118,53,65,0.4491525423728814,75,43,36,17,0.48,0.3953488372093023,71.0,1228.0,6555.0,1151.0,1479.0,1000.0,1210.0,5649.0,215.0,1560.0,9983.0,770.0,4066.0,35061.0,19.0,357.0,141.0,60.0,7.0,251.0,50.0,382.0,328.0,210.0,6.0,-20.0,-0.022922636103151855,0.08137535816618909,1.4074498567335239,7.51289398280802,1.3191977077363892,1.6951289398280796,1.1461318051575926,1.3868194842406871,6.474498567335241,0.13782051282051283,0.13782051282051283,0.05781758957654723,0.2907166123778502,0.048859934853420196,0.251,0.382,0.8181203515889114,5.337947882736156,5.649,0.16111919226490973,0.6510028653295127,11.25959885386819,60.10315186246416,10.553581661891114,13.561031518624636,9.16905444126074,11.094555873925497,51.795988538681925,1.9713467048710593,14.303724928366757,91.53467048710598,7.060171919770771,37.28137535816617,321.47621776504286,0.17421203438395408,3.2733524355300845,1.2928366762177645,0.5501432664756445,0.0641833810888252,2.301432664756446,0.45845272206303705,3.502578796561603,3.007449856733523,1.9255014326647557,0.05501432664756445,-0.18338108882521484
Light,815.9999999999998,111,57,54,0.5135135135135135,53,58,28,29,0.5283018867924528,0.5,110.0,1129.0,8511.0,1007.0,1173.0,974.0,1236.0,3872.0,221.0,1458.0,9769.0,924.0,4012.0,28372.0,81.0,259.0,106.0,39.0,8.0,267.0,43.0,335.0,166.0,262.0,12.0,39.0,0.047794117647058834,0.1348039215686275,1.3835784313725494,10.430147058823533,1.2340686274509807,1.4375000000000004,1.1936274509803926,1.5147058823529416,4.745098039215687,0.15157750342935528,0.15157750342935528,0.09743135518157661,0.22940655447298494,0.03454384410983171,0.2741273100616016,0.34394250513347024,1.0537084398976981,7.538529672276351,3.975359342915811,0.13647257859861836,1.07843137254902,11.068627450980395,83.44117647058826,9.872549019607845,11.500000000000004,9.54901960784314,12.117647058823533,37.9607843137255,2.1666666666666674,14.294117647058828,95.77450980392159,9.058823529411768,39.33333333333334,278.1568627450981,0.7941176470588237,2.5392156862745106,1.03921568627451,0.3823529411764707,0.07843137254901963,2.6176470588235303,0.4215686274509805,3.284313725490197,1.6274509803921573,2.568627450980393,0.11764705882352944,0.3823529411764707
LogisticMap,757.9999999999999,102,49,53,0.4803921568627451,53,49,25,24,0.4716981132075472,0.4897959183673469,78.0,889.0,6184.0,808.0,1003.0,952.0,1096.0,4874.0,130.0,1360.0,8657.0,290.0,3450.0,26971.0,50.0,215.0,104.0,36.0,3.0,238.0,40.0,329.0,195.0,144.0,3.0,-14.0,-0.018469656992084436,0.10290237467018472,1.1728232189973617,8.158311345646439,1.065963060686016,1.3232189973614779,1.2559366754617416,1.4459102902374672,6.430079155672824,0.09558823529411764,0.09558823529411764,0.08773903262092239,0.24184476940382452,0.04049493813273341,0.25,0.34558823529411764,1.0927218344965104,6.956130483689539,5.119747899159663,0.1807126172555708,0.8232189973614777,9.382585751978894,65.26649076517151,8.527704485488128,10.585751978891823,10.047493403693933,11.567282321899738,51.44063324538259,1.3720316622691295,14.353562005277047,91.36675461741426,3.060686015831135,36.41160949868075,284.6543535620053,0.5277044854881268,2.269129287598945,1.0976253298153036,0.37994722955145127,0.0316622691292876,2.511873350923483,0.4221635883905014,3.472295514511874,2.058047493403694,1.519788918205805,0.0316622691292876,-0.1477572559366755
Russ,689.6999999999999,99,53,46,0.5353535353535354,52,47,29,24,0.5576923076923077,0.5106382978723404,67.0,739.0,5393.0,660.0,829.0,1073.0,1246.0,7031.0,226.0,1227.0,6847.0,430.0,2760.0,23818.0,43.0,169.0,70.0,26.0,4.0,349.0,43.0,491.0,169.0,173.0,12.0,2.0,0.002899811512251704,0.09714368566043208,1.0714803537770046,7.81934174278672,0.9569377990430623,1.2019718718283312,1.5557488763230392,1.8065825721328115,10.194287371320865,0.18418907905460472,0.18418907905460472,0.09066305818673884,0.22868741542625168,0.035182679296346414,0.32525629077353213,0.4575955265610438,1.503015681544029,7.2976995940460085,6.552656104380242,0.2951969099000756,0.7771494852834566,8.571842830216037,62.55473394229376,7.6555023923444985,9.61577497462665,12.445991010584313,14.452660577062492,81.55429897056692,2.6214296070755405,14.232274902131364,79.42003769754967,4.987675801072931,32.013919095258814,276.27084239524436,0.49876758010729305,1.9602725822821518,0.8119472234304771,0.3015803972741772,0.046396984196027266,4.048136871103378,0.49876758010729305,5.695229810062346,1.9602725822821518,2.006669566478179,0.13919095258808178,0.023198492098013633
ez,686.9,95,47,48,0.49473684210526314,37,58,17,30,0.4594594594594595,0.5172413793103449,82.0,854.0,5986.0,769.0,938.0,634.0,818.0,3513.0,193.0,1224.0,7313.0,491.0,2965.0,24135.0,44.0,214.0,101.0,41.0,6.0,172.0,45.0,230.0,169.0,184.0,3.0,-8.0,-0.011646527878876111,0.11937691075848013,1.2432668510700249,8.71451448536905,1.1195224923569662,1.3655553937982239,0.9229873344009317,1.1908574756150823,5.114281554811472,0.1576797385620915,0.1576797385620915,0.09601873536299765,0.2505854800936768,0.04800936768149883,0.27129337539432175,0.3627760252365931,0.8720682302771855,7.009367681498829,5.541009463722397,0.14555624611559975,0.955015286067841,9.946134808560199,69.7161158829524,8.95617993885573,10.924443150385791,7.383898675207454,9.526859804920658,40.91425243849178,2.2477798806230895,14.255350123744359,85.17105837822099,5.71844518852817,34.53195516086767,281.0889503566749,0.5124472266705489,2.4923569660794875,1.1762993157664872,0.4775076430339205,0.06987916727325666,2.003202795166691,0.524093754549425,2.6787014121415056,1.9682632115300627,2.1429611297132043,0.03493958363662833,-0.09317222303100889
