Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against,Captures/8Min,Grabs/8Min,Hold/8Min,Drops/8Min,Pops/8Min,Returns/8Min,Tags/8Min,Prevent/8Min,Pups/8Min,Pups Available/8Min,Block/8Min,Button/8Min,Support/8Min,Hold Against/8Min,Long Holds/8Min,Flaccids/8Min,Handoffs/8Min,Good Handoffs/8Min,Captures off Handoffs/8Min,Quick Returns/8Min,Key Returns/8Min,Returns in Base/8Min,NDPops/8Min,NRTags/8Min,KF/8Min,CD/8Min
Red,12239.799999999992,1723,936,787,0.543238537434707,1723,0,936,0,0.543238537434707,0.0,1511.0,15210.0,105112.0,13572.0,17871.0,13676.0,15648.0,81692.0,2706.0,21784.0,127600.0,2222.0,50429.0,424193.0,1057.0,4757.0,1805.0,686.0,157.0,4880.0,692.0,5441.0,4299.0,1972.0,127.0,464.0,0.037909116162028814,0.1234497295707447,1.2426673638458152,8.587722021601666,1.1088416477393428,1.460072877007795,1.1173385186032458,1.2784522622918684,6.674292063595815,0.12421961072346677,0.12421961072346677,0.09934253780407627,0.31275476660092044,0.04510190664036818,0.35682948230476746,0.3978502486107049,0.8756085277824408,6.910716633793557,5.973384030418251,0.19258215010620167,0.9875978365659576,9.941338910766522,68.70177617281333,8.870733181914742,11.68058301606236,8.938708148825967,10.227618098334947,53.39433650876652,1.7686563505939652,14.238141146097167,83.4000555564634,1.4523113122763454,32.960669291981915,277.25485710550845,0.6908609617804217,3.1092011307374325,1.1797578391803796,0.44837333943365115,0.10261605581790559,3.1895946012189764,0.4522949721400679,3.5562672592689446,2.809849834147619,1.2889099495089797,0.08300789228582171,0.3032729292962305
Blue,12223.699999999992,1721,787,934,0.45729227193492156,0,1721,0,787,0.0,0.45729227193492156,1399.0,15714.0,106050.0,14182.0,18282.0,13107.0,15341.0,85535.0,2740.0,21784.0,129841.0,2368.0,51313.0,420318.0,991.0,4932.0,1912.0,727.0,146.0,4714.0,589.0,4960.0,4100.0,2234.0,133.0,-431.0,-0.03525937318487858,0.11444979834256411,1.2855354761651554,8.675769202450983,1.1602051751924547,1.495619166046288,1.0722612629563888,1.2550209838265018,6.997472123825033,0.12578038927653323,0.12578038927653323,0.08902889143438972,0.3138602520045819,0.0462644775359552,0.35965514610513466,0.37842374303807125,0.839131386062794,6.748759068346697,6.525902189669642,0.20350068281634381,0.9155983867405129,10.284283809321243,69.40615361960786,9.281641401539638,11.964953328370305,8.57809010365111,10.040167870612015,55.979776990600264,1.793237726711226,14.256894393677864,84.97656192478551,1.5497762543256144,33.582630463771224,275.08397621014933,0.6485761267046807,3.227827908080207,1.251339610756155,0.47579701726973045,0.09555208324811643,3.0851542495316497,0.3854806646105519,3.2461529651414898,2.6833119268306667,1.4620777669609049,0.08704402104109236,-0.28207498547902865
BallsToYou.,326.6,45,20,25,0.4444444444444444,27,18,9,11,0.3333333333333333,0.6111111111111112,68.0,572.0,3846.0,501.0,621.0,257.0,308.0,1101.0,76.0,581.0,3715.0,100.0,1476.0,11010.0,33.0,200.0,78.0,37.0,11.0,80.0,11.0,83.0,120.0,51.0,3.0,1.0,0.003061849357011635,0.20820575627679117,1.751377832210655,11.775872627066747,1.533986527862829,1.9014084507042253,0.7868952847519901,0.9430496019595835,3.37109614206981,0.13080895008605853,0.13080895008605853,0.11888111888111888,0.34965034965034963,0.06468531468531469,0.311284046692607,0.3229571984435798,0.49597423510466987,6.723776223776224,4.284046692607004,0.1,1.6656460502143293,14.01102265768524,94.20698101653397,12.271892222902633,15.211267605633802,6.295162278015921,7.544396815676668,26.96876913655848,1.861604409063074,14.231475811390078,90.99816289038579,2.449479485609308,36.15431720759339,269.6876913655848,0.8083282302510716,4.898958971218616,1.91059399877526,0.9063074096754439,0.26944274341702384,1.9595835884874462,0.26944274341702384,2.0330679730557257,2.9393753827311695,1.249234537660747,0.07348438456827923,0.02449479485609308
ez,310.1,40,20,20,0.5,15,25,9,11,0.6,0.44,41.0,399.0,2525.0,354.0,444.0,274.0,329.0,1402.0,77.0,554.0,3401.0,70.0,1346.0,10383.0,21.0,131.0,44.0,15.0,2.0,106.0,13.0,109.0,90.0,55.0,4.0,-3.0,-0.009674298613350531,0.13221541438245726,1.2866817155756207,8.142534666236697,1.1415672363753626,1.4317961947758786,0.8835859400193485,1.0609480812641083,4.521122218639149,0.13898916967509026,0.13898916967509026,0.10275689223057644,0.3283208020050125,0.03759398496240601,0.38686131386861317,0.3978102189781022,0.740990990990991,6.328320802005012,5.116788321167883,0.13502841182702494,1.057723315059658,10.293453724604966,65.14027732989358,9.132537891002901,11.454369558207029,7.068687520154788,8.487584650112867,36.16897774911319,1.986455981941309,14.292163818123186,87.73943889068042,1.805869074492099,34.72428248951951,267.8619800064495,0.5417607223476297,3.3795549822637856,1.1351177039664624,0.38697194453402123,0.051596259271202836,2.73460174137375,0.3353756852628184,2.8119961302805545,2.3218316672041275,1.418897129958078,0.10319251854240567,-0.07739438890680425
bubblez,299.9,39,18,21,0.46153846153846156,16,23,8,10,0.5,0.43478260869565216,45.0,399.0,2706.0,350.0,440.0,286.0,316.0,2383.0,67.0,539.0,3118.0,40.0,1224.0,9930.0,24.0,110.0,37.0,11.0,2.0,135.0,12.0,144.0,90.0,30.0,4.0,-1.0,-0.0033344448149383132,0.1500500166722241,1.330443481160387,9.023007669223075,1.1670556852284095,1.4671557185728576,0.9536512170723576,1.0536845615205068,7.945981993998,0.12430426716141002,0.12430426716141002,0.11278195488721804,0.2756892230576441,0.02756892230576441,0.47202797202797203,0.5034965034965035,0.7181818181818181,6.7819548872180455,8.332167832167832,0.23997985901309163,1.2004001333777927,10.643547849283095,72.1840613537846,9.336445481827276,11.737245748582861,7.6292097365788605,8.429476492164055,63.567855951984,1.7872624208069359,14.378126042014006,83.17439146382128,1.0670223407802601,32.65088362787596,264.8882960986996,0.6402134044681561,2.9343114371457153,0.9869956652217406,0.2934311437145715,0.05335111703901301,3.601200400133378,0.32010670223407806,3.8412804268089364,2.4008002667555854,0.8002667555851951,0.10670223407802602,-0.026675558519506506
xcv,293.6,42,25,17,0.5952380952380952,15,27,9,16,0.6,0.5925925925925926,41.0,353.0,2932.0,308.0,384.0,253.0,317.0,1898.0,79.0,522.0,3041.0,35.0,1197.0,10088.0,41.0,93.0,38.0,16.0,6.0,92.0,7.0,93.0,76.0,64.0,4.0,11.0,0.03746594005449591,0.13964577656675747,1.202316076294278,9.986376021798364,1.0490463215258854,1.3079019073569482,0.861716621253406,1.079700272479564,6.464577656675749,0.15134099616858238,0.15134099616858238,0.11614730878186968,0.26345609065155806,0.0453257790368272,0.36363636363636365,0.3675889328063241,0.8255208333333334,8.305949008498583,7.5019762845849804,0.18814432989690721,1.1171662125340598,9.618528610354224,79.89100817438691,8.392370572207083,10.463215258855586,6.893732970027248,8.637602179836511,51.71662125340599,2.1525885558583107,14.223433242506811,82.86103542234332,0.9536784741144413,32.61580381471389,274.8773841961853,1.1171662125340598,2.534059945504087,1.0354223433242506,0.435967302452316,0.16348773841961853,2.506811989100817,0.19073569482288827,2.534059945504087,2.0708446866485013,1.743869209809264,0.108991825613079,0.2997275204359673
rc,292.8999999999999,38,17,21,0.4473684210526316,20,18,8,9,0.4,0.5,28.0,358.0,2400.0,329.0,431.0,268.0,329.0,2221.0,80.0,525.0,2981.0,35.0,1173.0,9551.0,27.0,129.0,40.0,15.0,2.0,92.0,12.0,98.0,102.0,61.0,1.0,-24.0,-0.0819392284055992,0.09559576647319908,1.222260157050188,8.193922840559921,1.123250256060089,1.4714919767838857,0.9149880505291911,1.123250256060089,7.582792762034826,0.1523809523809524,0.1523809523809524,0.0782122905027933,0.36033519553072624,0.04189944134078212,0.34328358208955223,0.3656716417910448,0.7633410672853829,6.70391061452514,8.287313432835822,0.23254109517328028,0.7647661317855926,9.778081256401505,65.55138272447937,8.986002048480712,11.771935814271085,7.319904404233529,8.986002048480712,60.66234209627861,2.1850460908159786,14.33936497097986,81.42027995903041,0.9559576647319907,32.038238306589285,260.8671901672927,0.7374530556503929,3.5233868214407655,1.0925230454079893,0.40969614202799604,0.05462615227039947,2.5128030044383753,0.3277569136223968,2.676681461249574,2.785933765790373,1.6660976442471838,0.027313076135199735,-0.6555138272447936
Toidi,277.3,39,14,25,0.358974358974359,17,22,3,11,0.17647058823529413,0.5,19.0,249.0,1297.0,226.0,345.0,437.0,479.0,3634.0,61.0,494.0,2672.0,55.0,1055.0,8579.0,10.0,102.0,35.0,15.0,2.0,236.0,16.0,249.0,119.0,42.0,4.0,-30.0,-0.10818608005769924,0.06851785070320952,0.8979444644789036,4.677244861161197,0.8150018031013343,1.2441399206635413,1.5759105661738189,1.727371078254598,13.104940497655967,0.12348178137651822,0.12348178137651822,0.07630522088353414,0.40963855421686746,0.060240963855421686,0.540045766590389,0.5697940503432495,1.3884057971014492,5.208835341365462,8.31578947368421,0.42359249329758714,0.5481428056256762,7.183555715831229,37.41795888928958,6.520014424810674,9.95311936530833,12.60728452939055,13.818968626036783,104.83952398124774,1.7598269022719075,14.25171294626758,77.0861882437793,1.5867291741795888,30.436350522899385,247.50090155066712,0.28849621348719795,2.9426613775694195,1.0097367472051928,0.43274432023079695,0.0576992426974396,6.808510638297872,0.4615939415795168,7.183555715831229,3.433104940497656,1.2116840966462314,0.1153984853948792,-0.8654886404615939
LogisticMap,270.59999999999997,39,20,19,0.5128205128205128,22,17,13,7,0.5909090909090909,0.4117647058823529,33.0,330.0,1967.0,295.0,358.0,298.0,328.0,1968.0,47.0,481.0,2995.0,40.0,1184.0,8952.0,9.0,105.0,37.0,12.0,4.0,94.0,21.0,114.0,63.0,30.0,2.0,4.0,0.014781966001478198,0.12195121951219513,1.2195121951219514,7.2690317812269045,1.0901699926090171,1.3229859571322988,1.1012564671101257,1.2121212121212124,7.272727272727273,0.09771309771309772,0.09771309771309772,0.1,0.3181818181818182,0.03636363636363636,0.31543624161073824,0.3825503355704698,0.9162011173184358,5.960606060606061,6.604026845637584,0.21983914209115282,0.9756097560975611,9.756097560975611,58.152254249815236,8.721359940872137,10.58388765705839,8.810051736881006,9.696969696969699,58.18181818181819,1.3895048041389506,14.220251293422027,88.54397634885441,1.1825572801182558,35.00369549150037,264.65631929046566,0.2660753880266076,3.1042128603104215,1.0938654841093867,0.35476718403547675,0.11825572801182559,2.7790096082779012,0.6208425720620844,3.370288248337029,1.862527716186253,0.886917960088692,0.05912786400591279,0.11825572801182559
karma,250.09999999999997,36,17,19,0.4722222222222222,15,21,6,11,0.4,0.5238095238095238,28.0,360.0,2216.0,328.0,410.0,307.0,372.0,2308.0,72.0,441.0,2992.0,45.0,1177.0,7497.0,26.0,137.0,60.0,20.0,3.0,148.0,15.0,144.0,82.0,65.0,4.0,-16.0,-0.06397441023590565,0.11195521791283489,1.439424230307877,8.860455817672932,1.3114754098360657,1.6393442622950822,1.2275089964014396,1.4874050379848063,9.22830867652939,0.16326530612244897,0.16326530612244897,0.07777777777777778,0.38055555555555554,0.05555555555555555,0.4820846905537459,0.46905537459283386,0.9073170731707317,6.155555555555556,7.517915309446254,0.3078564759237028,0.8956417433026791,11.515393842463016,70.88364654138346,10.491803278688526,13.114754098360658,9.820071971211517,11.89924030387845,73.82646941223511,2.303078768492603,14.106357457017195,95.70571771291485,1.439424230307877,37.648940423830474,239.8080767692923,0.8316673330667734,4.382247101159537,1.9192323070771693,0.6397441023590564,0.09596161535385847,4.7341063574570175,0.4798080767692923,4.606157536985206,2.6229508196721314,2.0791683326669337,0.1279488204718113,-0.5117952818872452
Curry,242.2,32,17,15,0.53125,17,15,10,7,0.5882352941176471,0.4666666666666667,29.0,314.0,1731.0,282.0,368.0,334.0,348.0,2384.0,28.0,429.0,2703.0,10.0,1060.0,7065.0,15.0,111.0,41.0,16.0,2.0,158.0,23.0,169.0,86.0,14.0,3.0,0.0,0.0,0.11973575557390587,1.29644921552436,7.146985962014864,1.1643270024772916,1.5194054500412884,1.3790255986787778,1.4368290668868704,9.843104872006606,0.06526806526806526,0.06526806526806526,0.09235668789808917,0.3535031847133758,0.050955414012738856,0.47305389221556887,0.5059880239520959,0.9456521739130435,5.512738853503185,7.137724550898204,0.33743807501769285,0.9578860445912469,10.37159372419488,57.17588769611891,9.314616019818333,12.155243600330307,11.032204789430223,11.494632535094963,78.74483897605285,0.9248554913294799,14.170107349298101,89.28158546655656,0.33030553261767137,35.01238645747316,233.36085879438482,0.49545829892650706,3.6663914120561523,1.3542526837324527,0.5284888521882741,0.06606110652353427,5.218827415359208,0.7597027250206442,5.582163501238646,2.8406275805119736,0.46242774566473993,0.0990916597853014,0.0
knight_,231.39999999999998,33,18,15,0.5454545454545454,16,17,11,7,0.6875,0.4117647058823529,23.0,266.0,2149.0,241.0,315.0,229.0,261.0,1305.0,49.0,412.0,2633.0,35.0,1043.0,7646.0,29.0,74.0,19.0,8.0,3.0,74.0,12.0,79.0,74.0,32.0,2.0,10.0,0.0432152117545376,0.09939498703543648,1.1495246326707003,9.286949006050131,1.0414866032843562,1.3612791702679345,0.9896283491789111,1.1279170267934313,5.639585133967157,0.11893203883495146,0.11893203883495146,0.08646616541353383,0.2781954887218045,0.03007518796992481,0.3231441048034934,0.34497816593886466,0.8285714285714286,8.078947368421053,5.698689956331878,0.17067747842008893,0.7951598962834918,9.196197061365602,74.29559204840105,8.33189282627485,10.890233362143476,7.917026793431289,9.02333621434745,45.116681071737254,1.694036300777874,14.243733794295593,91.028522039758,1.2100259291270528,36.05877268798618,264.3388072601556,1.0025929127052724,2.558340535868626,0.6568712186689716,0.27657735522904064,0.10371650821089025,2.558340535868626,0.414866032843561,2.7312013828867765,2.558340535868626,1.1063094209161626,0.06914433880726016,0.3457216940363008
Chritt,229.00000000000003,32,17,15,0.53125,15,17,9,8,0.6,0.47058823529411764,31.0,270.0,1457.0,238.0,325.0,297.0,320.0,1806.0,24.0,405.0,2728.0,30.0,1074.0,7631.0,10.0,94.0,37.0,16.0,4.0,100.0,19.0,110.0,87.0,23.0,1.0,21.0,0.09170305676855894,0.1353711790393013,1.1790393013100435,6.362445414847161,1.039301310043668,1.4192139737991265,1.2969432314410478,1.3973799126637554,7.886462882096069,0.05925925925925926,0.05925925925925926,0.11481481481481481,0.34814814814814815,0.05925925925925926,0.3367003367003367,0.37037037037037035,0.9846153846153847,5.396296296296296,6.08080808080808,0.2366662298519198,1.0829694323144103,9.432314410480348,50.89956331877729,8.314410480349345,11.353711790393012,10.375545851528383,11.179039301310043,63.09170305676855,0.8384279475982531,14.148471615720522,95.30131004366811,1.0480349344978164,37.51965065502183,266.5851528384279,0.34934497816593885,3.283842794759825,1.2925764192139737,0.5589519650655022,0.13973799126637554,3.4934497816593884,0.6637554585152837,3.842794759825327,3.0393013100436677,0.8034934497816593,0.034934497816593885,0.7336244541484715
LiddiLidd,219.00000000000003,32,15,17,0.46875,10,22,6,9,0.6,0.4090909090909091,21.0,202.0,1151.0,180.0,263.0,225.0,250.0,2422.0,36.0,386.0,2030.0,20.0,798.0,7444.0,6.0,68.0,28.0,8.0,1.0,90.0,8.0,93.0,83.0,25.0,1.0,-24.0,-0.10958904109589039,0.09589041095890409,0.9223744292237441,5.255707762557077,0.8219178082191779,1.2009132420091322,1.0273972602739725,1.141552511415525,11.059360730593605,0.09326424870466321,0.09326424870466321,0.10396039603960396,0.33663366336633666,0.039603960396039604,0.4,0.41333333333333333,0.9505703422053232,5.698019801980198,10.764444444444445,0.32536270822138635,0.7671232876712327,7.378995433789953,42.04566210045662,6.575342465753423,9.607305936073057,8.21917808219178,9.1324200913242,88.47488584474884,1.3150684931506849,14.100456621004565,74.1552511415525,0.730593607305936,29.150684931506845,271.9269406392694,0.21917808219178078,2.4840182648401825,1.0228310502283104,0.2922374429223744,0.0365296803652968,3.2876712328767117,0.2922374429223744,3.397260273972602,3.031963470319634,0.9132420091324199,0.0365296803652968,-0.8767123287671231
