Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
Mystic,Blue,8.0,2,0,17,64,16,23,8,10,30,2,14,131,20,56,227,0.43,14.29,0.0,7,2,1,3.76,3.75,0.13,0,5,1,1,0,2,0,2,29.41,100.0,25.0,25.0,3977894,Asida
my fault,Blue,8.0,2,0,16,71,16,20,3,10,33,2,14,110,25,49,227,0.5,14.29,0.0,4,7,0,4.44,11.0,0.15,0,5,2,1,0,0,0,0,31.25,50.0,0.0,0.0,3977894,Asida
beez,Red,8.0,-2,0,5,14,5,15,13,17,109,1,14,95,40,46,227,1.13,7.14,0.0,10,4,0,2.8,8.38,0.48,0,1,1,1,0,5,0,5,20.0,100.0,38.46,38.46,3977894,Asida
JukeOfEarl,Blue,8.0,2,0,8,63,8,10,9,12,102,1,14,87,40,42,227,1.2,7.14,0.0,2,3,0,7.88,11.33,0.45,0,2,0,0,0,4,0,4,25.0,0.0,44.44,44.44,3977894,Asida
T.Bomballdil,Red,8.0,-2,1,15,71,14,23,14,19,28,4,14,94,15,39,227,0.83,28.57,6.67,9,5,0,4.73,2.0,0.12,0,5,2,0,0,3,0,5,33.33,0.0,21.43,35.71,3977894,Asida
babyTron,Red,8.0,-2,0,9,90,9,11,10,10,56,1,14,69,28,31,227,0.91,7.14,0.0,2,0,0,10.0,5.6,0.25,2,2,1,0,0,3,0,6,22.22,0.0,30.0,60.0,3977894,Asida
helprefugees,Blue,8.0,2,2,12,65,10,13,6,6,31,4,21,65,0,26,224,0.46,19.05,16.67,3,0,0,5.42,5.17,0.14,1,4,1,0,0,2,1,4,33.33,0.0,33.33,66.67,3977898,Pilot 3
beez,Red,8.0,-2,1,12,72,11,15,2,2,15,2,21,69,0,26,194,0.13,9.52,8.33,4,0,0,6.0,7.5,0.08,0,4,2,1,0,1,0,1,33.33,50.0,50.0,50.0,3977898,Pilot 3
Better Mamba,Blue,8.0,2,1,9,28,8,9,12,14,90,3,21,52,0,20,224,1.56,14.29,11.11,1,2,0,3.11,7.5,0.4,0,4,1,0,0,4,1,5,44.44,0.0,33.33,41.67,3977898,Pilot 3
Mystic,Blue,8.0,2,1,4,50,3,6,7,7,59,1,21,25,0,10,224,1.17,4.76,25.0,3,0,0,12.5,8.43,0.26,1,0,0,0,0,3,0,3,0.0,0.0,42.86,42.86,3977898,Pilot 3
my fault,Blue,8.0,2,0,11,51,11,16,5,8,16,6,21,60,0,24,224,0.5,28.57,0.0,5,3,0,4.64,3.2,0.07,1,3,1,0,0,2,1,2,27.27,0.0,40.0,40.0,3977898,Pilot 3
T.Bomballdil,Red,8.0,-2,1,12,61,11,13,10,12,38,3,21,58,0,22,194,0.92,14.29,8.33,2,2,0,5.08,3.8,0.2,0,5,2,0,0,4,0,6,41.67,0.0,40.0,60.0,3977898,Pilot 3
babyTron,Red,8.0,-2,0,7,76,7,10,10,10,48,1,21,36,0,14,194,1.0,4.76,0.0,3,0,0,10.86,4.8,0.25,1,1,0,0,0,5,1,7,14.29,0.0,50.0,70.0,3977898,Pilot 3
JukeOfEarl,Red,7.9,-2,0,3,15,3,11,8,9,103,1,21,36,0,14,194,0.82,4.76,0.0,8,1,0,5.0,12.88,0.53,0,1,0,0,0,1,0,3,33.33,0.0,12.5,37.5,3977898,Pilot 3
wallsquirrel,Blue,8.6,-1,2,11,69,9,12,11,14,38,3,16,73,0,28,334,1.17,18.75,18.18,3,3,0,6.27,3.45,0.11,1,3,0,0,2,1,0,3,27.27,0.0,9.09,27.27,3977906,Moon Base 2024
beez,Red,8.6,1,2,10,49,8,10,15,18,82,2,16,88,20,38,287,1.8,12.5,20.0,2,3,0,4.9,5.47,0.29,0,1,1,0,0,4,1,5,10.0,0.0,26.67,33.33,3977906,Moon Base 2024
JukeOfEarl,Blue,8.6,-1,0,10,98,10,12,9,9,10,0,16,82,0,32,334,0.75,0.0,0.0,2,0,0,9.8,1.11,0.03,1,2,1,1,0,1,1,2,20.0,100.0,11.11,22.22,3977906,Moon Base 2024
helprefugees,Blue,8.6,-1,0,10,70,10,14,8,8,25,1,16,105,5,43,334,0.57,6.25,0.0,4,0,0,7.0,3.12,0.07,0,3,2,1,0,0,1,1,30.0,50.0,0.0,12.5,3977906,Moon Base 2024
my fault,Red,8.6,1,1,13,109,12,16,5,14,7,4,16,110,25,49,287,0.88,25.0,7.69,4,9,0,8.38,1.4,0.02,1,1,0,0,0,0,0,0,7.69,0.0,0.0,0.0,3977906,Moon Base 2024
Mystic,Red,8.6,1,0,9,91,9,11,9,10,98,2,16,95,0,38,287,0.91,12.5,0.0,2,1,0,10.11,10.89,0.34,1,1,0,0,0,2,0,3,11.11,0.0,22.22,33.33,3977906,Moon Base 2024
metalhead,Blue,8.6,-1,1,12,50,11,18,8,12,58,3,16,96,15,41,334,0.67,18.75,8.33,7,4,0,4.17,7.25,0.17,0,3,1,1,0,2,0,2,25.0,100.0,25.0,25.0,3977906,Moon Base 2024
Robiny,Red,8.6,1,1,9,85,8,9,11,12,129,1,16,94,5,37,287,1.33,6.25,11.11,1,1,0,9.44,11.73,0.45,1,1,1,1,0,5,0,5,11.11,100.0,45.45,45.45,3977906,Moon Base 2024
helprefugees,Blue,6.1,-5,1,10,37,9,14,3,4,14,1,11,80,5,33,232,0.29,9.09,10.0,5,1,0,3.7,4.67,0.06,0,3,1,0,1,1,0,1,30.0,0.0,33.33,33.33,3977910,Asida
wallsquirrel,Red,6.1,5,1,8,72,7,10,9,10,37,2,11,60,15,27,180,1.0,18.18,12.5,3,1,0,9.0,4.11,0.21,0,2,0,0,0,3,0,4,25.0,0.0,33.33,44.44,3977910,Asida
Mystic,Red,6.1,5,0,5,40,5,7,5,8,80,3,11,61,20,28,180,1.14,27.27,0.0,2,3,0,8.0,16.0,0.44,1,2,1,0,0,1,0,1,40.0,0.0,20.0,20.0,3977910,Asida
my fault,Blue,6.1,-5,1,13,58,12,17,2,5,10,2,11,71,5,29,232,0.29,18.18,7.69,5,3,0,4.46,5.0,0.04,0,2,2,1,0,2,0,1,15.38,50.0,100.0,50.0,3977910,Asida
metalhead,Blue,6.1,-5,0,8,31,8,8,4,7,71,1,11,65,20,30,232,0.88,9.09,0.0,0,3,0,3.88,17.75,0.31,0,4,1,0,0,1,1,1,50.0,0.0,25.0,25.0,3977910,Asida
beez,Blue,6.1,-5,0,5,54,5,9,7,12,68,1,11,56,15,25,232,1.33,9.09,0.0,4,5,0,10.8,9.71,0.29,1,1,2,0,0,3,0,4,20.0,0.0,42.86,57.14,3977910,Asida
tbiol,Red,6.1,5,0,2,26,2,10,13,16,63,1,11,30,23,16,180,1.6,9.09,0.0,8,3,0,13.0,4.85,0.35,1,0,0,0,0,5,1,5,0.0,0.0,38.46,38.46,3977910,Asida
JukeOfEarl,Red,6.1,5,6,10,94,4,5,6,8,26,0,11,36,20,18,180,1.6,0.0,60.0,1,2,0,9.4,4.33,0.14,1,3,1,1,0,1,1,1,30.0,100.0,16.67,16.67,3977910,Asida
my fault,Blue,8.0,2,2,13,85,11,11,10,10,20,1,14,69,0,26,324,0.91,7.14,15.38,0,0,0,6.54,2.0,0.06,0,2,0,0,0,0,0,2,15.38,0.0,0.0,20.0,3977915,A Flaccid Type Map
wallsquirrel,Blue,8.0,2,0,8,96,8,8,11,13,79,2,14,89,0,34,324,1.62,14.29,0.0,0,2,0,12.0,7.18,0.24,1,2,0,0,0,4,2,5,25.0,0.0,36.36,45.45,3977915,A Flaccid Type Map
Mystic,Red,8.0,-2,1,9,94,8,8,12,13,64,1,14,84,0,32,304,1.62,7.14,11.11,0,1,0,10.44,5.33,0.21,1,1,1,0,0,6,0,6,11.11,0.0,50.0,50.0,3977915,A Flaccid Type Map
beez,Red,8.0,-2,1,11,90,10,12,9,9,10,1,14,74,0,28,304,0.75,7.14,9.09,2,0,0,8.18,1.11,0.03,0,2,0,0,0,1,0,2,18.18,0.0,11.11,22.22,3977915,A Flaccid Type Map
metalhead,Blue,8.0,2,1,8,38,7,9,10,10,81,4,14,87,0,34,324,1.11,28.57,12.5,2,0,0,4.75,8.1,0.25,0,3,2,1,0,2,1,3,37.5,50.0,20.0,30.0,3977915,A Flaccid Type Map
JukeOfEarl,Blue,8.0,2,1,13,85,12,14,8,10,13,2,14,101,0,40,324,0.71,14.29,7.69,2,2,0,6.54,1.62,0.04,2,5,1,0,0,2,0,2,38.46,0.0,25.0,25.0,3977915,A Flaccid Type Map
T.Bomballdil,Red,8.0,-2,0,12,38,12,15,11,13,20,3,14,113,0,44,304,0.87,21.43,0.0,3,2,0,3.17,1.82,0.07,0,4,1,1,0,2,1,1,33.33,100.0,18.18,9.09,3977915,A Flaccid Type Map
babyTron,Red,8.0,-2,0,10,102,10,11,6,6,57,0,14,87,0,34,304,0.55,0.0,0.0,1,0,0,10.2,9.5,0.19,2,1,2,0,0,3,0,4,10.0,0.0,50.0,66.67,3977915,A Flaccid Type Map
Crippy,Blue,8.4,-1,0,20,77,20,23,9,12,9,1,16,131,0,52,259,0.52,6.25,0.0,3,3,0,3.85,1.0,0.03,0,8,1,1,0,2,0,3,40.0,100.0,22.22,33.33,3977916,A Flaccid Type Map
eee,Blue,8.5,-1,2,10,84,8,12,13,15,78,2,16,86,0,34,259,1.25,12.5,20.0,4,2,0,8.4,6.0,0.3,0,0,0,0,0,4,1,4,0.0,0.0,30.77,30.77,3977916,A Flaccid Type Map
lizzey,Red,8.5,1,1,7,55,6,12,13,15,75,2,16,92,0,36,256,1.25,12.5,14.29,6,2,0,7.86,5.77,0.29,0,1,0,0,0,4,2,4,14.29,0.0,30.77,30.77,3977916,A Flaccid Type Map
karma,Red,8.5,1,1,14,72,13,18,9,9,55,1,16,112,0,44,256,0.5,6.25,7.14,5,0,0,5.14,6.11,0.21,0,1,1,1,0,3,0,4,7.14,100.0,33.33,44.44,3977916,A Flaccid Type Map
Chritt,Blue,8.5,-1,1,14,50,13,16,8,13,32,1,16,122,0,48,259,0.81,6.25,7.14,3,5,0,3.57,4.0,0.12,0,6,1,1,0,1,0,3,42.86,100.0,12.5,37.5,3977916,A Flaccid Type Map
Doris,Red,8.5,1,1,6,61,5,8,21,21,84,4,16,63,0,24,256,2.62,25.0,16.67,3,0,0,10.17,4.0,0.33,1,0,0,0,1,8,1,10,0.0,0.0,38.1,47.62,3977916,A Flaccid Type Map
BallsToYou.,Red,8.5,1,3,15,71,12,14,5,8,18,3,16,97,0,38,256,0.57,18.75,20.0,2,3,0,4.73,3.6,0.07,0,6,2,0,0,1,0,3,40.0,0.0,20.0,60.0,3977916,A Flaccid Type Map
Boat,Blue,8.5,-1,2,9,45,7,9,6,10,74,2,16,89,0,34,259,1.11,12.5,22.22,2,4,0,5.0,12.33,0.29,0,2,1,1,0,1,0,3,22.22,100.0,16.67,50.0,3977916,A Flaccid Type Map
Crippy,Blue,8.4,1,0,14,121,14,17,9,11,41,2,16,94,0,36,323,0.65,12.5,0.0,3,2,0,8.64,4.56,0.13,1,5,3,2,0,1,1,4,35.71,66.67,11.11,44.44,3977921,Combine
eee,Red,8.4,-1,1,12,58,11,14,15,15,54,4,16,95,15,41,276,1.07,25.0,8.33,3,0,0,4.83,3.6,0.2,0,3,1,0,0,2,1,3,25.0,0.0,13.33,20.0,3977921,Combine
Chritt,Red,8.4,-1,0,8,31,8,12,10,11,52,1,16,100,30,46,276,0.92,6.25,0.0,4,1,0,3.88,5.2,0.19,0,2,2,1,0,5,0,5,25.0,50.0,50.0,50.0,3977921,Combine
lizzey,Blue,8.4,1,1,7,56,6,8,13,13,77,1,16,70,45,37,323,1.62,6.25,14.29,2,0,0,8.0,5.92,0.24,0,0,0,0,0,3,0,6,0.0,0.0,23.08,46.15,3977921,Combine
karma,Blue,8.4,1,1,8,30,7,12,11,12,70,2,16,112,10,46,323,1.0,12.5,12.5,5,1,0,3.75,6.36,0.22,0,4,4,0,1,6,1,7,50.0,0.0,54.55,63.64,3977921,Combine
Doris,Red,8.4,-1,1,12,149,11,12,6,15,47,3,16,73,10,30,276,1.25,18.75,8.33,1,9,0,12.42,7.83,0.17,1,2,0,0,0,2,0,3,16.67,0.0,33.33,50.0,3977921,Combine
BallsToYou.,Blue,8.4,1,2,14,69,12,15,10,14,13,2,16,98,15,41,323,0.93,12.5,14.29,3,4,0,4.93,1.3,0.04,0,4,2,1,1,3,0,3,28.57,50.0,30.0,30.0,3977921,Combine
Boat,Red,8.4,-1,1,14,85,13,14,8,8,28,1,16,90,25,41,276,0.57,6.25,7.14,1,0,0,6.07,3.5,0.1,1,6,4,2,0,4,0,4,42.86,50.0,50.0,50.0,3977921,Combine
wallsquirrel,Red,7.2,5,1,6,42,5,7,7,7,87,2,14,79,15,33,283,1.0,14.29,16.67,2,0,0,7.0,12.43,0.31,1,2,0,0,0,1,1,4,33.33,0.0,14.29,57.14,3977923,Milano 2
my fault,Red,7.2,5,0,13,48,13,14,5,6,16,2,14,107,10,44,283,0.43,14.29,0.0,1,1,0,3.69,3.2,0.06,0,7,3,2,0,1,0,0,53.85,66.67,20.0,0.0,3977923,Milano 2
Bow Down,Blue,7.2,-5,0,8,57,8,8,9,9,78,0,14,88,19,37,242,1.12,0.0,0.0,0,0,0,7.12,8.67,0.32,0,1,0,0,0,2,0,2,12.5,0.0,22.22,22.22,3977923,Milano 2
Borgus,Blue,7.2,-5,0,5,74,5,5,11,11,100,2,14,93,15,39,242,2.2,14.29,0.0,0,0,0,14.8,9.09,0.41,1,0,0,0,0,4,0,3,0.0,0.0,36.36,27.27,3977923,Milano 2
Pnaoxt,Blue,7.2,-5,0,10,95,10,12,7,7,27,2,14,113,0,44,242,0.58,14.29,0.0,2,0,0,9.5,3.86,0.11,1,0,0,0,0,1,0,3,0.0,0.0,14.29,42.86,3977923,Milano 2
Tyler Durden,Red,7.2,5,1,8,51,7,9,9,11,64,2,14,103,15,43,283,1.22,14.29,12.5,2,2,0,6.38,7.11,0.23,0,0,0,0,0,2,0,3,0.0,0.0,22.22,33.33,3977923,Milano 2
Sway,Blue,7.2,-5,0,11,57,11,18,7,7,39,2,14,127,15,53,242,0.39,14.29,0.0,7,0,0,5.18,5.57,0.16,0,4,1,1,0,2,0,2,36.36,100.0,28.57,28.57,3977923,Milano 2
Nilus,Red,7.2,5,3,12,101,9,11,12,12,24,2,14,73,5,29,283,1.09,14.29,25.0,2,0,0,8.42,2.0,0.08,1,0,0,0,0,1,0,2,0.0,0.0,8.33,16.67,3977923,Milano 2
Sway,Blue,5.1,-5,0,2,2,2,4,8,8,41,3,10,30,0,12,213,2.0,30.0,0.0,2,0,0,1.0,5.12,0.19,0,2,0,0,0,2,0,3,100.0,0.0,25.0,37.5,3977926,Audacity 2
my fault,Red,5.1,5,2,7,44,5,6,6,6,51,1,10,79,0,30,132,1.0,10.0,28.57,1,0,0,6.29,8.5,0.39,0,2,1,0,0,3,0,1,28.57,0.0,50.0,16.67,3977926,Audacity 2
Bow Down,Blue,5.1,-5,0,6,39,6,6,5,5,22,2,10,55,0,22,213,0.83,20.0,0.0,0,0,0,6.5,4.4,0.1,1,3,0,0,0,1,0,2,50.0,0.0,20.0,40.0,3977926,Audacity 2
wallsquirrel,Red,5.1,5,2,9,64,7,8,3,3,42,2,10,60,0,24,132,0.38,20.0,22.22,1,0,0,7.11,14.0,0.32,1,2,1,0,0,0,0,1,22.22,0.0,0.0,33.33,3977926,Audacity 2
twelvefive,Red,5.1,5,1,7,41,6,6,3,3,83,1,10,63,0,24,132,0.5,10.0,14.29,0,0,0,5.86,27.67,0.63,0,0,1,0,0,3,0,3,0.0,0.0,100.0,100.0,3977926,Audacity 2
Pnaoxt,Blue,5.1,-5,0,8,44,8,8,5,5,0,1,10,66,0,26,213,0.62,10.0,0.0,0,0,0,5.5,0.0,0.0,0,2,2,1,0,1,0,1,25.0,50.0,20.0,20.0,3977926,Audacity 2
Borgus,Red,5.1,5,0,6,64,6,6,10,10,56,0,10,55,0,22,132,1.67,0.0,0.0,0,0,0,10.67,5.6,0.42,1,0,0,0,0,3,4,3,0.0,0.0,30.0,30.0,3977926,Audacity 2
Nilus,Blue,5.1,-5,0,6,47,6,6,5,5,4,0,10,56,0,22,213,0.83,0.0,0.0,0,0,0,7.83,0.8,0.02,1,2,1,0,0,0,0,1,33.33,0.0,0.0,20.0,3977926,Audacity 2
Chritt,Blue,8.0,3,2,10,69,8,10,12,13,60,2,14,77,0,30,261,1.3,14.29,20.0,2,1,0,6.9,5.0,0.23,0,0,0,0,0,3,0,4,0.0,0.0,25.0,33.33,3977928,Audacity 2
lizzey,Red,8.0,-3,0,6,20,6,10,13,16,69,1,14,66,0,26,231,1.6,7.14,0.0,4,3,0,3.33,5.31,0.3,0,4,1,1,0,6,1,7,66.67,100.0,46.15,53.85,3977928,Audacity 2
Mystic,Red,8.0,-3,0,8,56,8,11,6,8,37,1,14,71,0,28,231,0.73,7.14,0.0,3,2,0,7.0,6.17,0.16,0,0,0,0,0,0,0,1,0.0,0.0,0.0,16.67,3977928,Audacity 2
deku,Red,8.0,-3,1,6,39,5,5,11,11,114,3,14,40,0,16,231,2.2,21.43,16.67,0,0,0,6.5,10.36,0.49,0,3,1,0,0,4,0,5,50.0,0.0,36.36,45.45,3977928,Audacity 2
