Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,47865.599999999904,6905,3579,3326,0.5183200579290369,6905,0,3579,0,0.5183200579290369,0.0,6886.0,66026.0,384186.0,58702.0,80664.0,58338.0,74571.0,348237.0,10524.0,85140.0,531709.0,126998.0,233079.0,1552791.0,2489.0,19483.0,7647.0,2713.0,697.0,19028.0,3186.0,22313.0,21962.0,16233.0,438.0,1133.0,0.023670443909613634,0.14386114453804014,1.3794039978606794,8.026348776574425,1.2263922315817648,1.6852186121139223,1.2187876052948279,1.557924689129566,7.275308363417584,0.2198656237464906,0.12360817477096547,0.10429224850816345,0.2950807257746948,0.04108987368612365,0.326168192258905,0.3824779731907162,0.9244644451056233,5.818707781782934,5.969299598889232,0.22426521019248566
Blue,47850.89999999995,6903,3331,3572,0.48254382152687236,0,6903,0,3331,0.0,0.48254382152687236,6619.0,66859.0,388286.0,59793.0,81165.0,57392.0,74085.0,363735.0,10765.0,85157.0,533092.0,127593.0,233756.0,1536635.0,2470.0,19243.0,7496.0,2831.0,670.0,19293.0,2986.0,21565.0,21372.0,16693.0,447.0,-991.0,-0.02071016428113162,0.13832550693926357,1.3972359976510382,8.114497323979286,1.2495689736243218,1.696206340946567,1.199392278933104,1.5482467414406014,7.601424424618981,0.22496964529402813,0.1264135655318999,0.09899938676917094,0.28781465472112955,0.042342840903991985,0.33616183440200725,0.37574923334262617,0.9127702827573462,5.807535260772671,6.337729997212155,0.23670878250202554
Helen Keller,892.8000000000002,123,61,62,0.4959349593495935,62,61,35,26,0.5645161290322581,0.4262295081967213,146.0,1279.0,8208.0,1121.0,1527.0,1269.0,1650.0,5369.0,232.0,1598.0,9640.0,2687.0,4293.0,28329.0,69.0,357.0,148.0,46.0,5.0,370.0,75.0,446.0,406.0,381.0,12.0,-17.0,-0.019041218637992827,0.16353046594982076,1.4325716845878134,9.193548387096772,1.2556003584229387,1.710349462365591,1.4213709677419353,1.848118279569892,6.01366487455197,0.2598566308243727,0.14518147684605756,0.11415168100078187,0.27912431587177483,0.03596559812353401,0.2915681639085894,0.35145784081954295,1.080550098231827,6.417513682564503,4.230890464933018,0.1895231035334816
Junoon,888.3000000000002,125,73,52,0.584,67,58,40,33,0.5970149253731343,0.5689655172413793,179.0,1381.0,7727.0,1195.0,1606.0,1335.0,1721.0,6802.0,272.0,1582.0,10069.0,2196.0,4380.0,26861.0,42.0,398.0,151.0,42.0,24.0,524.0,82.0,603.0,411.0,386.0,7.0,86.0,0.09681413936733084,0.20150849938083976,1.5546549589102778,8.698637847574016,1.34526623888326,1.8079477653945735,1.5028706518068218,1.9374085331532136,7.657322976471911,0.3062028593943487,0.17193426042983564,0.12961622013034033,0.28819695872556117,0.03041274438812455,0.39250936329588015,0.451685393258427,1.0716064757160648,5.595220854453295,5.095131086142322,0.25322958936748446
bubblez,873.1000000000001,124,53,71,0.4274193548387097,65,59,29,24,0.4461538461538462,0.4067796610169492,131.0,1333.0,7821.0,1194.0,1466.0,909.0,1175.0,5599.0,210.0,1564.0,10329.0,1868.0,4410.0,27671.0,36.0,373.0,141.0,56.0,13.0,359.0,57.0,400.0,272.0,266.0,8.0,-34.0,-0.03894170198144542,0.15004008704615734,1.5267437865078455,8.957736799908371,1.367540946054289,1.6790745619058525,1.0411178559157026,1.3457794067117166,6.412782041003321,0.2405222769442217,0.13427109974424553,0.09827456864216054,0.2798199549887472,0.042010502625656414,0.3949394939493949,0.44004400440044006,0.8015006821282401,5.867216804201051,6.15951595159516,0.2023418018864515
BallsToYou.,853.1000000000001,124,50,74,0.4032258064516129,64,60,30,20,0.46875,0.3333333333333333,189.0,1656.0,9241.0,1459.0,1903.0,729.0,955.0,2830.0,174.0,1510.0,10920.0,1330.0,4556.0,27301.0,64.0,518.0,194.0,74.0,13.0,191.0,44.0,236.0,444.0,226.0,8.0,-64.0,-0.07502051342163872,0.22154495369827684,1.941155784784902,10.832258820771303,1.7102332669089202,2.230688078771539,0.8545305356933535,1.1194467237135153,3.317313327863087,0.20396202086508025,0.1152317880794702,0.11413043478260869,0.31280193236714976,0.04468599033816425,0.262002743484225,0.32373113854595337,0.5018392012611665,5.580314009661835,3.882030178326475,0.10365920662246804
LogisticMap,853.0000000000001,118,64,54,0.5423728813559322,62,56,36,28,0.5806451612903226,0.5,106.0,1063.0,5537.0,953.0,1368.0,1030.0,1273.0,6372.0,142.0,1522.0,10040.0,1930.0,4309.0,26454.0,32.0,359.0,121.0,50.0,11.0,330.0,59.0,388.0,415.0,243.0,4.0,-11.0,-0.012895662368112543,0.12426729191090267,1.2461899179366938,6.491207502930831,1.1172332942555685,1.603751465416178,1.2075029308323562,1.4923798358733877,7.470105509964829,0.16647127784290736,0.09329829172141918,0.09971777986829727,0.3377234242709313,0.047036688617121354,0.32038834951456313,0.3766990291262136,0.9305555555555556,5.208842897460019,6.186407766990291,0.24087094579269674
Enervate,815.7000000000002,114,60,54,0.5263157894736842,56,58,34,26,0.6071428571428571,0.4482758620689655,148.0,1354.0,7787.0,1195.0,1576.0,1018.0,1244.0,4205.0,144.0,1450.0,10534.0,1578.0,4449.0,24376.0,49.0,402.0,151.0,55.0,12.0,285.0,61.0,360.0,381.0,226.0,11.0,24.0,0.029422581831555713,0.1814392546279269,1.6599239916636015,9.54640186343018,1.4649993870295448,1.9320828736054918,1.2480078460218216,1.5250704916023046,5.15508152507049,0.17653549098933427,0.0993103448275862,0.10930576070901034,0.2968980797636632,0.04062038404726736,0.27996070726915523,0.35363457760314343,0.7893401015228426,5.751107828655835,4.130648330058939,0.1725057433541188
metalhead,761.0,114,43,71,0.37719298245614036,59,55,21,22,0.3559322033898305,0.4,67.0,1104.0,5147.0,1032.0,1418.0,763.0,1030.0,5443.0,147.0,1346.0,8658.0,3635.0,4109.0,27760.0,23.0,350.0,160.0,70.0,7.0,210.0,30.0,242.0,386.0,267.0,5.0,-97.0,-0.12746386333771353,0.08804204993429698,1.4507227332457293,6.763469119579501,1.3561103810775295,1.8633377135348226,1.002628120893561,1.3534822601839684,7.152431011826544,0.19316688567674112,0.10921248142644874,0.06068840579710145,0.3170289855072464,0.06340579710144928,0.27522935779816515,0.31716906946264745,0.7263751763046544,4.66213768115942,7.133682830930537,0.1960734870317003
Light,752.4000000000003,103,56,47,0.5436893203883495,54,49,32,24,0.5925925925925926,0.4897959183673469,143.0,1104.0,6660.0,951.0,1259.0,781.0,1041.0,3751.0,172.0,1342.0,9197.0,2425.0,4082.0,23433.0,57.0,303.0,138.0,50.0,8.0,207.0,42.0,249.0,308.0,260.0,10.0,56.0,0.07442849548112702,0.19005847953216365,1.4673046251993613,8.851674641148321,1.2639553429027108,1.6733120680489095,1.0380116959064323,1.3835725677830935,4.985380116959062,0.22860180754917586,0.12816691505216096,0.12952898550724637,0.27445652173913043,0.04528985507246377,0.26504481434058896,0.31882202304737517,0.8268467037331215,6.032608695652174,4.802816901408451,0.16007340075961252
