Player,Team,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,matchId,mapName
KING KRULE,Blue,3.9,-5,0,6,39,6,6,1,2,0,2,6,41,0,16,132,0.33,33.33,0.0,0,1,0,6.5,0.0,0.0,1,3,2,1,0,0,0,0,50.0,50.0,0.0,0.0,3970287,OTI Jardim
jerm,Blue,3.9,-5,0,6,46,6,6,3,3,5,1,6,55,0,22,132,0.5,16.67,0.0,0,0,0,7.67,1.67,0.04,1,1,0,0,0,1,0,1,16.67,0.0,33.33,33.33,3970287,OTI Jardim
MarcusYallow,Red,3.9,5,3,6,74,3,3,2,2,17,0,6,40,0,16,103,0.67,0.0,50.0,0,0,0,12.33,8.5,0.17,2,1,0,0,0,0,0,0,16.67,0.0,0.0,0.0,3970287,OTI Jardim
Doris,Red,3.9,5,0,3,18,3,3,7,7,67,1,6,37,0,14,103,2.33,16.67,0.0,0,0,0,6.0,9.57,0.65,0,0,0,0,0,3,2,2,0.0,0.0,42.86,28.57,3970287,OTI Jardim
Anti_Social,Blue,3.9,-5,0,3,14,3,4,4,4,54,1,6,32,5,13,132,1.0,16.67,0.0,1,0,0,4.67,13.5,0.41,0,1,0,0,0,1,0,1,33.33,0.0,25.0,25.0,3970287,OTI Jardim
DibuMartinez,Blue,3.9,-5,0,2,4,2,2,4,4,61,0,6,30,0,12,132,2.0,0.0,0.0,0,0,0,2.0,15.25,0.46,0,1,0,0,0,2,0,2,50.0,0.0,50.0,50.0,3970287,OTI Jardim
dadman,Blue,7.8,5,3,10,71,7,8,10,11,120,4,14,99,0,38,202,1.38,28.57,30.0,1,1,0,7.1,12.0,0.59,0,4,4,3,2,8,2,8,40.0,75.0,80.0,80.0,3970289,Thicket 2
Macbuckets,Red,7.8,-5,0,15,57,15,15,6,6,23,1,14,100,0,40,299,0.4,7.14,0.0,0,0,0,3.8,3.83,0.08,0,7,2,2,0,0,0,1,46.67,100.0,0.0,16.67,3970289,Thicket 2
Crasher,Blue,7.8,5,0,14,57,14,14,16,16,75,1,14,135,0,54,202,1.14,7.14,0.0,0,0,0,4.07,4.69,0.37,0,7,3,1,0,7,0,10,50.0,33.33,43.75,62.5,3970289,Thicket 2
twirly,Red,7.8,-5,1,7,26,6,8,9,9,59,2,14,52,0,20,299,1.12,14.29,14.29,2,0,0,3.71,6.56,0.2,0,5,2,1,0,4,0,6,71.43,50.0,44.44,66.67,3970289,Thicket 2
Mystic,Blue,7.8,5,3,9,70,6,6,12,15,120,1,14,102,0,40,202,2.5,7.14,33.33,0,3,0,7.78,10.0,0.59,0,1,1,0,2,4,0,6,11.11,0.0,33.33,50.0,3970289,Thicket 2
A Straw Hat,Blue,7.8,5,2,13,101,11,12,8,8,67,0,14,84,0,32,202,0.67,0.0,15.38,1,0,0,7.77,8.38,0.33,1,2,0,0,0,4,2,4,15.38,0.0,50.0,50.0,3970289,Thicket 2
555555555555,Red,7.8,-5,2,14,66,12,13,12,12,47,1,14,91,0,36,299,0.92,7.14,14.29,1,0,0,4.71,3.92,0.16,0,5,3,2,1,6,1,7,35.71,66.67,50.0,58.33,3970289,Thicket 2
JimBobCooter,Red,7.8,-5,0,13,53,13,14,11,13,25,4,14,91,0,36,299,0.93,28.57,0.0,1,2,0,4.08,2.27,0.08,0,6,2,1,0,4,1,5,46.15,50.0,36.36,45.45,3970289,Thicket 2
Chritt,Red,8.0,3,2,11,88,9,10,11,13,55,1,14,92,0,36,191,1.3,7.14,18.18,1,2,0,8.0,5.0,0.29,0,2,1,0,0,5,1,7,18.18,0.0,45.45,63.64,3970295,Thicket 2
Witcher,Blue,8.0,-3,0,11,45,10,12,8,8,74,3,14,97,0,38,272,0.67,21.43,0.0,2,0,1,4.09,9.25,0.27,0,6,2,0,0,1,0,2,54.55,0.0,12.5,25.0,3970295,Thicket 2
gspoon,Red,8.0,3,2,9,46,7,8,6,7,154,2,14,71,0,28,191,0.88,14.29,22.22,1,1,0,5.11,25.67,0.81,0,2,0,0,0,4,1,4,22.22,0.0,66.67,66.67,3970295,Thicket 2
Anti_Social,Blue,8.0,-3,1,13,63,12,14,5,5,31,1,14,98,0,38,272,0.36,7.14,7.69,2,0,0,4.85,6.2,0.11,0,6,1,0,0,2,0,4,46.15,0.0,40.0,80.0,3970295,Thicket 2
MarcusYallow,Red,8.0,3,1,12,129,11,11,8,14,49,4,14,90,0,36,191,1.27,28.57,8.33,0,6,0,10.75,6.12,0.26,3,2,0,0,0,5,1,4,16.67,0.0,62.5,50.0,3970295,Thicket 2
jerm,Blue,8.0,-3,0,9,49,9,12,6,6,45,1,14,52,0,20,272,0.5,7.14,0.0,3,0,0,5.44,7.5,0.17,0,3,1,1,0,1,1,1,33.33,100.0,16.67,16.67,3970295,Thicket 2
DibuMartinez,Blue,8.0,-3,1,9,34,8,10,12,14,62,1,14,80,0,32,272,1.4,7.14,11.11,2,2,0,3.78,5.17,0.23,1,7,2,0,0,5,1,5,77.78,0.0,41.67,41.67,3970295,Thicket 2
Rudey,Red,8.0,3,0,4,9,4,4,14,14,158,1,14,82,0,32,191,3.5,7.14,0.0,0,0,0,2.25,11.29,0.83,0,3,0,0,0,7,1,8,75.0,0.0,50.0,57.14,3970295,Thicket 2
dadman,Red,10.6,-1,1,18,134,17,20,14,14,32,2,20,144,0,56,440,0.7,10.0,5.56,3,0,0,7.44,2.29,0.07,1,2,1,1,0,4,0,2,11.11,100.0,28.57,14.29,3970298,A Flaccid Type Map
Mystic,Red,10.6,-1,1,10,139,9,14,19,19,50,3,20,107,0,42,440,1.36,15.0,10.0,5,0,0,13.9,2.63,0.11,2,1,0,0,0,4,1,4,10.0,0.0,21.05,21.05,3970298,A Flaccid Type Map
555555555555,Blue,10.6,1,1,14,142,13,13,13,13,51,1,20,135,0,54,481,1.0,5.0,7.14,0,0,0,10.14,3.92,0.11,1,2,1,0,0,3,0,4,14.29,0.0,23.08,30.77,3970298,A Flaccid Type Map
Crasher,Red,10.6,-1,0,13,123,13,18,8,8,27,2,20,104,0,40,440,0.44,10.0,0.0,5,0,0,9.46,3.38,0.06,2,2,2,1,0,2,0,2,15.38,50.0,25.0,25.0,3970298,A Flaccid Type Map
Macbuckets,Red,10.6,-1,1,9,85,8,13,12,12,30,1,20,124,0,48,440,0.92,5.0,11.11,5,0,0,9.44,2.5,0.07,0,1,1,1,0,2,1,3,11.11,100.0,16.67,25.0,3970298,A Flaccid Type Map
Ragnar,Blue,10.6,1,1,12,68,11,12,17,20,26,3,20,93,0,36,481,1.67,15.0,8.33,1,3,0,5.67,1.53,0.05,0,3,2,0,0,2,1,4,25.0,0.0,11.76,23.53,3970298,A Flaccid Type Map
Atticus,Blue,10.6,1,0,16,133,16,16,8,18,7,7,20,108,0,42,481,1.12,35.0,0.0,0,10,0,8.31,0.88,0.01,0,3,0,0,0,0,1,1,18.75,0.0,0.0,12.5,3970298,A Flaccid Type Map
Notgreat,Blue,10.6,1,2,15,97,13,16,9,9,33,1,20,110,0,44,481,0.56,5.0,13.33,3,0,0,6.47,3.67,0.07,0,4,1,0,0,1,0,2,26.67,0.0,11.11,22.22,3970298,A Flaccid Type Map
Mystic,Blue,0.9,0,0,0,0,0,0,0,0,12,0,0,10,0,4,32,0.0,0.0,0.0,0,0,0,0.0,0.0,0.38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
Crasher,Blue,0.9,0,0,0,0,0,0,1,1,12,0,0,0,5,1,32,0.0,0.0,0.0,0,0,0,0.0,12.0,0.38,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,3970301,Willow 2
Notgreat,Red,0.3,-1,0,0,0,0,0,0,0,5,0,0,0,0,0,33,0.0,0.0,0.0,0,0,0,0.0,0.0,0.15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
555555555555,Blue,0.9,0,1,2,21,1,1,0,0,4,0,0,0,0,0,32,0.0,0.0,50.0,0,0,0,10.5,0.0,0.12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
JimBobCooter,Blue,0.9,0,0,1,12,1,1,1,1,1,0,0,5,0,2,32,1.0,0.0,0.0,0,0,0,12.0,1.0,0.03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
Thermostat,Red,0.9,0,0,1,24,1,1,0,0,5,0,0,5,0,2,33,0.0,0.0,0.0,0,0,0,24.0,0.0,0.15,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
A Straw Hat,Red,0.9,0,1,1,8,0,0,0,0,0,0,0,5,0,2,33,0.0,0.0,100.0,0,0,0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3970301,Willow 2
cereballsy,Red,0.9,0,0,1,0,1,2,1,1,5,0,0,10,0,4,33,0.5,0.0,0.0,1,0,0,0.0,5.0,0.15,0,1,1,1,0,0,0,0,100.0,100.0,0.0,0.0,3970301,Willow 2
kyri swirvin,Red,8.1,1,0,11,58,11,12,4,4,42,0,14,86,0,34,317,0.33,0.0,0.0,1,0,0,5.27,10.5,0.13,0,4,2,2,0,1,2,1,36.36,100.0,25.0,25.0,3970305,Thicket 2
Chritt,Blue,8.1,-1,1,10,74,9,9,13,15,51,2,14,98,0,38,284,1.67,14.29,10.0,0,2,0,7.4,3.92,0.18,0,2,0,0,0,3,0,6,20.0,0.0,23.08,46.15,3970305,Thicket 2
Witcher,Red,8.1,1,1,5,28,4,5,14,14,93,1,14,85,0,34,317,2.8,7.14,20.0,1,0,0,5.6,6.64,0.29,0,1,0,0,1,4,1,4,20.0,0.0,28.57,28.57,3970305,Thicket 2
jerm,Blue,8.1,-1,1,13,109,12,12,5,5,71,3,14,111,0,44,284,0.42,21.43,7.69,0,0,0,8.38,14.2,0.25,1,4,1,0,0,2,0,2,30.77,0.0,40.0,40.0,3970305,Thicket 2
skee lo,Red,8.1,1,1,14,87,13,14,10,10,44,0,14,101,0,40,317,0.71,0.0,7.14,1,0,0,6.21,4.4,0.14,1,4,3,1,0,3,0,5,28.57,33.33,30.0,50.0,3970305,Thicket 2
KING KRULE,Red,8.1,1,2,13,111,11,14,9,9,24,2,14,104,0,40,317,0.64,14.29,15.38,3,0,0,8.54,2.67,0.08,1,2,0,0,0,2,0,4,15.38,0.0,22.22,44.44,3970305,Thicket 2
Anti_Social,Blue,8.1,-1,1,5,56,4,4,16,16,100,2,14,82,0,32,284,4.0,14.29,20.0,0,0,0,11.2,6.25,0.35,1,0,0,0,0,5,1,5,0.0,0.0,31.25,31.25,3970305,Thicket 2
o3,Blue,8.1,-1,0,12,78,12,12,5,9,19,4,14,128,0,50,284,0.75,28.57,0.0,0,4,0,6.5,3.8,0.07,1,4,2,0,0,1,0,1,33.33,0.0,20.0,20.0,3970305,Thicket 2
Champagne,Blue,8.0,2,2,11,105,9,12,6,7,30,0,14,98,5,39,290,0.58,0.0,18.18,3,1,0,9.55,5.0,0.1,1,2,0,0,0,1,2,2,18.18,0.0,16.67,33.33,3970317,Sardonica
Witcher,Red,8.0,-2,1,11,70,10,12,7,10,63,2,14,103,5,41,280,0.83,14.29,9.09,2,3,0,6.36,9.0,0.22,0,4,1,0,0,2,1,2,36.36,0.0,28.57,28.57,3970317,Sardonica
Balled Eagle,Red,8.0,-2,1,10,57,8,11,5,11,30,2,14,110,25,49,280,1.0,14.29,10.0,3,6,1,5.7,6.0,0.11,0,1,0,0,1,0,0,0,10.0,0.0,0.0,0.0,3970317,Sardonica
mex,Blue,8.0,2,1,5,56,4,8,19,22,80,4,14,88,18,37,290,2.75,28.57,20.0,4,3,0,11.2,4.21,0.28,1,2,0,0,0,3,3,7,40.0,0.0,15.79,36.84,3970317,Sardonica
Werth,Blue,8.0,2,1,8,55,7,10,5,8,62,1,14,98,30,44,290,0.8,7.14,12.5,3,3,0,6.88,12.4,0.21,0,1,0,0,0,1,0,2,12.5,0.0,20.0,40.0,3970317,Sardonica
jerm,Blue,8.0,2,2,9,64,6,11,8,13,27,3,14,69,5,27,290,1.18,21.43,22.22,5,5,1,7.11,3.38,0.09,1,2,1,1,0,2,0,4,22.22,100.0,25.0,50.0,3970317,Sardonica
KING KRULE,Red,8.0,-2,1,13,108,12,13,6,10,13,2,14,103,35,47,280,0.77,14.29,7.69,1,4,0,8.31,2.17,0.05,1,1,4,2,0,2,1,3,7.69,50.0,33.33,50.0,3970317,Sardonica
skee lo,Red,8.0,-2,1,11,55,10,17,8,8,83,0,14,97,25,43,280,0.47,0.0,9.09,7,0,0,5.0,10.38,0.3,0,2,1,0,0,2,0,1,18.18,0.0,25.0,12.5,3970317,Sardonica
@pro,Blue,8.0,2,3,8,67,5,10,13,20,38,3,14,65,0,26,328,2.0,21.43,37.5,5,7,0,8.38,2.92,0.12,1,1,2,1,0,5,0,6,12.5,50.0,38.46,46.15,3970319,Audacity 2
DiegoOnMac,Red,8.0,-2,0,14,90,14,16,9,9,13,1,14,110,0,44,344,0.56,7.14,0.0,2,0,0,6.43,1.44,0.04,0,4,0,0,0,1,0,1,28.57,0.0,11.11,11.11,3970319,Audacity 2
Salmond Milk,Blue,8.0,2,1,13,92,12,16,17,17,13,0,14,60,0,24,328,1.06,0.0,7.69,4,0,0,7.08,0.76,0.04,1,2,0,0,0,3,1,3,15.38,0.0,17.65,17.65,3970319,Audacity 2
Mystic,Red,8.0,-2,2,7,71,5,11,11,22,38,4,14,60,0,24,344,2.0,28.57,28.57,6,11,0,10.14,3.45,0.11,1,0,0,0,0,3,0,3,0.0,0.0,27.27,27.27,3970319,Audacity 2
Color Blind,Blue,8.0,2,0,13,78,12,15,5,5,26,1,14,102,0,40,328,0.33,7.14,0.0,3,0,1,6.0,5.2,0.08,0,5,3,1,0,0,0,0,38.46,33.33,0.0,0.0,3970319,Audacity 2
cereballsy,Red,8.0,-2,0,14,125,14,15,15,20,17,4,14,98,0,38,344,1.33,28.57,0.0,1,5,0,8.93,1.13,0.05,1,1,2,1,0,3,2,4,7.14,50.0,20.0,26.67,3970319,Audacity 2
TheBadBall,Red,8.0,-2,0,10,42,10,11,4,4,49,0,14,116,0,46,344,0.36,0.0,0.0,1,0,0,4.2,12.25,0.14,0,4,0,0,0,1,0,1,40.0,0.0,25.0,25.0,3970319,Audacity 2
I <3 Emacs,Blue,8.0,2,0,12,107,12,19,8,8,14,1,14,123,0,48,328,0.42,7.14,0.0,7,0,0,8.92,1.75,0.04,0,1,1,1,0,1,1,1,8.33,100.0,12.5,12.5,3970319,Audacity 2
sholmes,Red,7.6,5,4,12,75,8,15,6,11,38,4,21,59,0,22,246,0.73,19.05,33.33,7,5,0,6.25,6.33,0.15,1,5,1,1,0,4,1,3,41.67,100.0,66.67,50.0,3970329,Pilot 3
DiegoOnMac,Blue,7.6,-5,1,14,77,13,16,3,3,19,1,21,88,0,34,188,0.19,4.76,7.14,3,0,0,5.5,6.33,0.1,0,3,1,0,0,0,0,0,21.43,0.0,0.0,0.0,3970329,Pilot 3
cereballsy,Blue,7.6,-5,1,16,96,15,20,5,9,6,4,21,97,0,38,188,0.45,19.05,6.25,5,4,0,6.0,1.2,0.03,1,5,1,0,0,3,0,3,31.25,0.0,60.0,60.0,3970329,Pilot 3
Mystic,Red,7.6,5,1,4,30,3,10,15,16,48,2,21,41,0,16,246,1.6,9.52,25.0,7,1,0,7.5,3.2,0.2,0,2,1,0,0,7,0,8,50.0,0.0,46.67,53.33,3970329,Pilot 3
Color Blind,Blue,7.6,-5,0,9,45,9,13,6,6,96,1,21,55,0,22,188,0.46,4.76,0.0,4,0,0,5.0,16.0,0.51,0,3,1,1,0,4,0,4,33.33,100.0,66.67,66.67,3970329,Pilot 3
I <3 Emacs,Blue,7.6,-5,0,7,28,7,12,7,16,80,7,21,35,0,14,188,1.33,33.33,0.0,5,9,0,4.0,11.43,0.43,0,3,1,1,0,4,0,4,42.86,100.0,57.14,57.14,3970329,Pilot 3
Bow Down,Red,7.6,5,0,5,28,5,11,10,14,30,2,21,48,0,18,246,1.27,9.52,0.0,6,4,0,5.6,3.0,0.12,0,3,1,1,0,2,0,4,60.0,100.0,20.0,40.0,3970329,Pilot 3
TheBadBall,Red,7.6,5,2,8,55,6,12,5,5,39,0,21,50,0,20,246,0.42,0.0,25.0,6,0,0,6.88,7.8,0.16,0,1,0,0,2,1,0,1,12.5,0.0,20.0,20.0,3970329,Pilot 3
mex,Red,11.1,-1,0,13,99,13,14,15,17,41,6,20,99,0,38,401,1.21,30.0,0.0,1,2,0,7.62,2.73,0.1,0,1,0,0,0,5,0,5,7.69,0.0,33.33,33.33,3970333,Audacity 2
Witcher,Red,11.1,-1,0,11,44,11,15,15,15,83,4,20,81,0,32,401,1.0,20.0,0.0,4,0,0,4.0,5.53,0.21,0,3,1,1,0,4,0,6,27.27,100.0,26.67,40.0,3970333,Audacity 2
Maelstrom,Blue,11.1,1,1,17,109,16,20,16,18,78,2,20,147,0,58,325,0.9,10.0,5.88,4,2,0,6.41,4.88,0.24,0,6,2,0,0,1,0,5,35.29,0.0,6.25,31.25,3970333,Audacity 2
gspoon,Red,7.3,1,0,7,66,7,13,8,8,86,1,20,58,0,22,401,0.62,5.0,0.0,6,0,0,9.43,10.75,0.21,0,0,0,0,0,5,0,6,0.0,0.0,62.5,75.0,3970333,Audacity 2
knight_,Red,11.1,-1,1,11,116,10,10,13,13,23,2,20,109,0,42,401,1.3,10.0,9.09,0,0,0,10.55,1.77,0.06,2,2,2,0,0,2,0,3,18.18,0.0,15.38,23.08,3970333,Audacity 2
KING KRULE,Blue,11.1,1,1,10,106,9,9,7,10,79,3,20,110,0,44,325,1.11,15.0,10.0,0,3,0,10.6,11.29,0.24,1,0,1,0,0,1,0,3,0.0,0.0,14.29,42.86,3970333,Audacity 2
skee lo,Blue,11.1,1,0,13,89,13,16,9,9,107,0,20,116,0,46,325,0.56,0.0,0.0,3,0,0,6.85,11.89,0.33,1,5,0,0,0,1,0,3,38.46,0.0,11.11,33.33,3970333,Audacity 2
jerm,Blue,11.1,1,0,15,97,15,16,7,10,82,2,20,128,0,50,325,0.62,10.0,0.0,1,3,0,6.47,11.71,0.25,0,6,3,1,0,3,0,3,40.0,33.33,42.86,42.86,3970333,Audacity 2
Thermostat,Red,8.2,-1,2,12,77,10,13,11,18,18,5,16,69,20,30,307,1.38,31.25,16.67,3,7,0,6.42,1.64,0.06,0,3,0,0,1,2,0,4,25.0,0.0,18.18,36.36,3970340,Asida
DiegoOnMac,Red,8.2,-1,0,14,110,14,20,10,11,31,4,16,69,10,28,307,0.55,25.0,0.0,6,1,0,7.86,3.1,0.1,1,3,1,0,0,3,1,6,21.43,0.0,30.0,60.0,3970340,Asida
555555555555,Red,8.2,-1,1,9,58,8,12,11,16,53,0,16,70,35,35,307,1.33,0.0,11.11,4,5,0,6.44,4.82,0.17,0,2,0,0,0,3,1,4,22.22,0.0,27.27,36.36,3970340,Asida
Bow Down,Blue,8.2,1,0,8,63,8,13,10,19,54,5,16,65,45,35,298,1.46,31.25,0.0,5,9,0,7.88,5.4,0.18,0,1,3,2,0,5,1,6,12.5,66.67,50.0,60.0,3970340,Asida
cereballsy,Blue,8.2,1,3,20,141,17,18,15,20,20,1,16,102,20,44,298,1.11,6.25,15.0,1,5,0,7.05,1.33,0.07,1,3,1,0,1,5,0,6,15.0,0.0,33.33,40.0,3970340,Asida
Color Blind,Blue,8.2,1,1,13,81,12,14,5,7,19,1,16,123,25,53,298,0.5,6.25,7.69,2,2,0,6.23,3.8,0.06,1,5,2,1,0,0,0,0,38.46,50.0,0.0,0.0,3970340,Asida
TheBadBall,Red,8.2,-1,1,13,53,12,20,6,6,55,0,16,107,20,46,307,0.3,0.0,7.69,8,0,0,4.08,9.17,0.18,0,6,1,1,0,3,0,3,46.15,100.0,50.0,50.0,3970340,Asida
Rascasse,Blue,8.2,1,1,5,22,3,10,13,13,83,0,16,60,25,29,298,1.3,0.0,20.0,7,0,1,4.4,6.38,0.28,0,2,0,0,0,4,2,3,40.0,0.0,30.77,23.08,3970340,Asida
snackpack,Blue,8.2,-1,0,14,54,14,18,13,16,34,3,15,114,5,45,295,0.89,20.0,0.0,4,3,0,3.86,2.62,0.12,0,6,1,0,0,6,0,6,42.86,0.0,46.15,46.15,3970341,Centenaria
hihi!,Red,8.2,1,1,9,34,8,10,10,10,79,2,15,66,5,27,272,1.0,13.33,11.11,2,0,0,3.78,7.9,0.29,0,5,2,2,0,4,0,4,55.56,100.0,40.0,40.0,3970341,Centenaria
Chritt,Blue,8.2,-1,0,16,82,16,22,13,15,22,0,15,113,15,47,295,0.68,0.0,0.0,6,2,0,5.12,1.69,0.07,1,7,4,1,0,3,1,3,43.75,25.0,23.08,23.08,3970341,Centenaria
JSwan,Red,8.2,1,1,17,131,15,19,10,17,19,4,15,105,5,43,272,0.89,26.67,5.88,4,7,1,7.71,1.9,0.07,1,3,2,0,0,5,0,4,17.65,0.0,50.0,40.0,3970341,Centenaria
Rudey,Blue,8.2,-1,1,12,79,11,13,13,16,45,2,15,96,15,41,295,1.23,13.33,8.33,2,3,0,6.58,3.46,0.15,1,3,2,1,1,3,0,4,25.0,50.0,23.08,30.77,3970341,Centenaria
